symbol,date,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue
AAPL,2007-06-30,2.6809210526315788,2.17062356979405,1.018020594965675,92.51303253640121,6.399433427762039,29.21086610797056,93.31444759206798,-64.10358148409742,0.36545029660255257,0.19396009347474386,0.22182275750494337,0.15099766313140392,0.3192868719611021,0.03880445327297085,0.06266786034019696,0.08420334356874787,0.6807131280388979,1.0,0.22182275750494337,0.3807917956298794,0.6149656818860042,,,,,1.614965681886004,3.945390070921986,0.9644808743169399,14.063745019920319,3.421279212792128,0.25698711137802005,0.0491980753809142,0.0376102646351243,0.5520048115477145,0.0,0.220564443645515,0.7644661776691116,,,-4.2456747404844295,,,8.10972737093405,8.10972737093405,19.5403173970879,129.40807819047617,115.8878312153518,88.59232736756314,88.59232736756314,286.9088336803694,19.5403173970879,,77.2507875893536,8.10972737093405
AAPL,2007-03-31,2.922333637192343,2.4621695533272563,1.293527803099362,64.0786984487325,5.449781659388647,21.250008674144603,62.96069868995634,-41.710690015811736,0.35017026106696936,0.18690881573968976,0.21490730230798336,0.14642451759364358,0.31866197183098594,0.04136604136604136,0.06312698801076584,0.08589142597913202,0.6813380281690141,1.0,0.21490730230798336,0.34471701138367805,0.5260582334230487,,,,,1.5260582334230486,5.696120689655173,1.4294631710362047,16.514423076923077,3.751596877217885,0.2825076158409492,0.02956339616561946,0.02126631222812953,0.5065651683583051,0.0,0.13885735906167235,0.7193460490463215,,,-3.563106796116505,,,6.719241268412039,6.719241268412039,15.585436472190693,106.44007389147288,156.03147195454545,112.24062287738421,112.24062287738421,234.92702947617465,15.585436472190693,,62.481010117842324,6.719241268412039
AAPL,2006-12-30,2.27122802235246,1.8386261414747171,0.9757394030257599,83.06401796995648,5.5653061224489795,26.046844799972494,71.35714285714285,-45.31029805717036,0.31208760353783516,0.18601712761476905,0.20370630352379615,0.1419345781271936,0.30323914541695385,0.05195005395406197,0.09004275026718916,0.1196799736060706,0.6967608545830462,1.0,0.20370630352379615,0.4230512306664611,0.7332561453509084,,,,,1.7332561453509086,4.394201110425663,1.2612612612612613,16.17161716171617,5.229809104258443,0.36601407944093317,0.07330583858968139,0.06291444282710658,0.47990457706614914,0.0,0.254527586691001,0.858246001103144,,,-7.054474708171206,,,6.674203776273601,6.674203776273601,10.520561561139969,74.12261127596439,48.16064267352185,41.333678985107554,41.333678985107554,162.96563446325462,10.520561561139969,,44.445219672131145,6.674203776273601
AAPL,2006-09-30,2.2519012882197735,1.7634642247400278,0.9920844327176781,94.47591482323755,7.094890510948906,30.390321563254055,89.08029197080293,-58.68997040754888,0.29191647715526153,0.12569774653710977,0.14905933429811866,0.112052925366963,0.24826629680998613,0.03150247021214763,0.054286858974358976,0.06699498234528899,0.7517337031900139,1.0,0.14905933429811866,0.41970357454228424,0.7232572115384616,,,6.008333333333334,,1.7232572115384615,3.8634185303514377,1.0103244837758112,12.685185185185185,3.7759562841530054,0.2811392037198489,0.042879206633067796,0.03698585595838075,0.4109087953178345,0.0,0.21811039900764936,0.8625592417061612,,,-7.275862068965517,,,6.775183568108974,6.775183568108974,13.984583986768659,124.80338144649447,74.33344257582418,64.11699786161138,64.11699786161138,272.97203281265445,13.984583986768659,,67.53189938699008,6.775183568108974
AAPL,2006-07-01,2.486760899860641,2.043599442564205,1.5952617957395978,90.95766590389016,6.295566502463053,28.723484122600354,74.27586206896551,-45.552377946365155,0.30320366132723114,0.12951945080091534,0.15125858123569794,0.1080091533180778,0.2859304084720121,0.03122932380574302,0.050589496248660236,0.06550391437914974,0.7140695915279879,1.0,0.15125858123569794,0.38269154426359664,0.6199356913183279,,,6.6767676767676765,,1.619935691318328,4.012855831037649,1.2116991643454038,14.295774647887324,3.6507936507936507,0.2891359004896123,0.04103504482477588,0.03137734311328443,0.373920130399348,0.0,0.23043478260869565,0.7646474677259185,,,-4.248945147679325,,,5.379749279742765,5.379749279742765,11.485826265446226,106.3412304661017,65.18579322077922,49.84415171797418,49.84415171797418,231.98629172709894,11.485826265446226,,51.62798137086903,5.379749279742765
AAPL,2006-04-01,2.5327648114901256,2.0392728904847397,1.4241472172351886,72.0956641431521,5.996080992815153,23.77309406920882,61.959503592423246,-38.18640952321442,0.2975453085570085,0.12135810965817848,0.13879330121587521,0.09405827024546914,0.32231404958677684,0.029473078858457336,0.04722414190278738,0.06398730830248546,0.6776859504132231,1.0,0.13879330121587521,0.37588958378261805,0.6022805805114029,,,6.954022988505747,,1.6022805805114029,5.062717770034843,1.452561669829222,15.009803921568627,4.3373134328358205,0.31334914815613546,-0.00508130081300813,-0.012926829268292682,0.33439024390243904,0.0,-0.028676301904106447,2.544,,,0.6476683937823834,,,6.346924671734624,6.346924671734624,12.641431520991055,134.4,-173.28301886792454,-440.83200000000005,-440.83200000000005,293.91412570006224,12.641431520991055,,65.71159029649597,6.346924671734624
AAPL,2005-12-31,2.4035573122529645,1.9837944664031621,0.8201581027667985,84.5042616107149,5.247311827956989,26.083979074434637,62.27956989247312,-36.19559081803848,0.2720473125761002,0.1304574708644982,0.14454687771786398,0.09827796138458862,0.3200962695547533,0.0398420421690995,0.06742243436754176,0.09110843109308189,0.6799037304452467,1.0,0.14454687771786398,0.4090684718990198,0.6922434367541767,,,9.443181818181818,,1.6922434367541765,4.319308790383171,1.445096685082873,17.151639344262296,6.723976608187135,0.40540159368168677,0.011562346788690963,0.008212126164405949,0.35573623141036115,0.0,0.04922595233953731,0.7102473498233216,,,-3.451219512195122,,,7.4990608591885435,7.4990608591885435,10.930967124717341,111.22500884955751,312.64741293532336,222.0569964664311,222.0569964664311,242.0075843721015,10.930967124717341,,60.44503604531411,7.4990608591885435
AAPL,2005-09-24,2.9538285058789793,2.6257527960997993,1.0011471178663607,88.81865144100055,5.618615209988649,27.519104606399743,60.5788876276958,-33.059783021296056,0.2814029363784666,0.11364872213159326,0.12996193583469276,0.11691136487221315,0.100418410041841,0.03733935394234109,0.05788906838987615,0.059534188566446634,0.899581589958159,1.0,0.12996193583469276,0.3549843695727683,0.5503500269251481,,,7.3538461538461535,,1.550350026925148,4.109497206703911,1.4856661045531196,16.01818181818182,4.501835985312118,0.3193817297672803,0.03099752679307502,0.027040395713107998,0.34051937345424566,0.0,0.2044589450788472,0.8723404255319149,,,-7.833333333333333,,,6.20543887991384,6.20543887991384,12.532354540511147,107.1953488372093,70.26524390243902,61.295212765957444,61.295212765957444,231.1813639248553,12.532354540511147,,71.72222222222223,6.20543887991384
AAPL,2005-06-25,3.0022414345180914,2.674671789945565,0.9907140569964777,85.75426136363637,7.015347334410339,28.160233698046703,55.61389337641357,-27.45365967836687,0.29659090909090907,0.12130681818181818,0.134375,0.09090909090909091,0.32346723044397463,0.03051106025934401,0.04691394223720862,0.06422267481330618,0.6765327695560254,1.0,0.134375,0.3496376811594203,0.5376044568245125,,,9.27450980392157,,1.5376044568245126,4.256348246674728,1.6183006535947713,12.82901554404145,4.607329842931938,0.3356216628527841,0.0195850622406639,0.016970954356846472,0.31228215767634854,0.0,0.1340909090909091,0.8665254237288136,,,-7.492063492063492,,,4.764779519132092,4.764779519132092,9.233113948863636,101.5642534375,79.46347457212714,68.85712097457628,68.85712097457628,217.5925422565339,9.233113948863636,,51.59045807017544,4.764779519132092
AAPL,2005-03-26,2.6870525059665873,2.3702267303102627,0.6724343675417661,99.94449583718779,6.485061511423551,31.128909800045193,70.10984182776802,-38.98093202772283,0.2981806968855997,0.12210915818686402,0.1322849213691027,0.08788159111933395,0.3356643356643357,0.028187122935416874,0.04462887566551832,0.06347092765201953,0.6643356643356644,1.0,0.1322849213691027,0.36841064187518546,0.5833072345756342,,,11.0,,1.5833072345756343,3.652027027027027,1.2836999435984207,13.878048780487806,4.370619946091645,0.32073978834932254,0.022430532306662202,0.02063106796116505,0.2953213927017074,0.0,0.16527906259636138,0.9197761194029851,,,-12.465116279069768,,,5.683734322580645,5.683734322580645,11.192207025593586,127.35553468070175,73.62338211764705,67.71702870149254,67.71702870149254,270.53852402258417,11.192207025593586,,66.88080036149313,5.683734322580645
