symbol,date,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue
ENB,2020-06-30,0.6081293706293707,0.5210664335664336,0.04038461538461539,252.27941176470586,22.730617608409986,84.93649996135116,0.09461235216819974,84.84188760918296,0.5217445952740071,0.26370035193564606,0.29763700351935646,0.21882855706385118,0.24957770270270271,0.010571119773640813,0.026130939873322725,0.01545147271849348,0.7352195945945946,1.0,0.29763700351935646,0.5954558150266555,1.4719178699006394,0.4886958390250641,0.4900850291976948,13.767441860465116,0.0377293667525572,2.4719178699006394,1.446808510638298,951.25,3.959417273673257,0.0826151066436834,0.048307770774891616,1.196039603960396,0.5821782178217821,0.22871287128712872,0.9954049396898335,0.3036701860231272,0.4867549668874172,0.0377293667525572,6.805633802816901,-1.9483870967741936,4.900608519269777,0.9954049396898335,0.9057043796715998,0.9057043796715998,7.584648064353947,34.66022975301551,51.31246598639456,24.976597682119206,24.976597682119206,-52.52337892054863,7.584648064353947,0.028718936567442434,35.886608746017956,0.9057043796715998
ENB,2020-03-31,0.5827137546468402,0.5298112668001144,0.05712038890477552,200.89736119204196,9.021941775419476,58.558277411813386,0.14197619389072136,58.416301217922666,0.41954549238325145,-0.018563223174893864,-0.15924415216848414,-0.11096312328310996,0.28698379508625194,-0.007829478308879674,-0.019362898188632106,-0.012241946424686113,0.6968112911657083,1.0,-0.15924415216848414,0.5956453299188271,1.473076420260593,0.48009273943842795,0.4833507193299762,-2.7096317280453257,0.04361394901096171,2.473076420260593,1.8168481548699336,633.9090909090909,9.975679542203148,0.12198044332524395,0.07055928201393212,1.391282813273898,0.7890044576523031,0.3957404655770183,-1.3030757689422356,0.2338300174810622,0.5671057315770737,0.04361394901096171,3.364071856287425,-2.310032894736842,5.391554702495202,-1.3030757689422356,0.8224045727234431,0.8224045727234431,4.712960792474819,-42.47321680420105,35.540990583804145,20.155499466002137,20.155499466002137,64.33115133359485,4.712960792474819,0.030679940607026203,-408.9244829931973,0.8224045727234431
ENB,2019-12-31,0.5512179887570269,0.46833229231730167,0.04047470331043098,202.4166126943005,15.48887122416534,65.39981682002026,119.11764705882352,-53.71783023880326,0.38892487046632124,0.14313471502590674,0.10905116580310881,0.06816709844559586,0.3214550853749072,0.005157133319858638,0.012749269415380888,0.009147148900916073,0.6250927988121752,1.0,0.10905116580310881,0.5954957769080474,1.4721620762230667,0.4746149684974225,0.4783415743827112,1.932568149210904,0.032910054657441505,2.472162076223067,1.8032116788321169,0.7555555555555555,5.810623556581986,0.13079757719513746,0.07565428832172671,0.9866336633663366,0.1806930693069307,0.3207920792079208,1.8871733966745843,0.16135038860103626,0.18314099347717008,0.032910054657441505,2.2193763919821827,-1.2242014742014742,-51.1025641025641,1.8871733966745845,1.1559509107702557,1.1559509107702557,6.180575291450777,90.66801187648457,209.15744109589042,38.30530155544405,38.30530155544405,-137.39638708964654,6.180575291450777,0.020814103647110376,48.02730560451181,1.1559509107702557
ENB,2019-09-30,0.5945527015057573,0.4972689695896073,0.06015648066135223,186.37092602172788,15.52530779753762,61.479782707004766,87.14363885088919,-25.663856143884423,0.3697189170546646,0.13692015864804277,0.11338161752026212,0.09010174167959993,0.19391634980988592,0.006270965728722223,0.015082194351032661,0.008589550142723704,0.7946768060836502,1.0,0.11338161752026212,0.5842139689512185,1.4050832046415633,0.46770277952768,0.4728420892456347,2.0419254658385095,0.04400785222372401,2.4050832046415636,1.9584599797365754,1.0327776207968353,5.796986518636003,0.1219404491546808,0.0695987182026032,1.353960396039604,0.7702970297029703,0.4034653465346535,1.5311004784688995,0.23581652008967063,0.5689213893967093,0.04400785222372401,2.1552403467297085,-2.3197625106022053,6.496437054631829,1.5311004784688995,0.95791620361684,0.95791620361684,5.722636661493361,63.513052631578944,42.65497429305913,24.267327239488115,24.267327239488115,-96.24633632092232,5.722636661493361,0.024106863314386346,45.80492826398852,0.95791620361684
ENB,2019-06-30,0.6278426092160383,0.52737881508079,0.05296229802513465,174.5329111060846,13.700059276822762,56.735571604350476,75.57439241256668,-18.838820808216205,0.364020206589761,0.17228379702932972,0.17085124029254317,0.13812862851541882,0.19240953221535745,0.011114616448661635,0.02641520316059636,0.014961045820678727,0.8084730803177406,1.0,0.17085124029254317,0.5792341107093455,1.3766185079447473,0.463913860138671,0.4676828847083746,3.5572998430141287,0.040930202025175194,2.3766185079447473,2.0912961210974457,1.190879570803332,6.5693146417445485,0.14118586331701086,0.08046569757565462,1.2340425531914894,0.6170212765957447,0.3503216229589312,0.8684497816593887,0.18804192113398174,0.5,0.040930202025175194,2.722707423580786,-2.0,7.25,0.8684497816593887,0.9711867505839606,0.9711867505839606,5.078465347206514,36.766204093886465,54.01418275862069,27.007091379310346,27.007091379310346,-55.74230943266658,5.078465347206514,0.023620871478646766,34.048755244195355,0.9711867505839606
ENB,2019-03-31,0.6386285714285714,0.5546666666666666,0.05348571428571428,186.75871188550093,11.533659730722155,57.58375307235252,80.3500611995104,-22.766308127157885,0.36449906658369635,0.20371810827629122,0.20278469197261978,0.1544803982576229,0.22401227464518603,0.011927354841809403,0.028248346490292297,0.01699666847043023,0.761795166858458,1.0,0.20278469197261978,0.5777680351694814,1.3683664035274874,0.4632591518112761,0.46680065223161804,3.805839416058394,0.03535337124289196,2.3683664035274874,1.9543934326543022,1.1200987112695366,7.803247373447946,0.1358697949693511,0.07720950344728181,1.0777612679544328,0.266468548786528,0.3476968796433878,0.7935548841893253,0.16925948973242066,0.24724264705882354,0.03535337124289196,2.5011494252873563,-1.3284493284493284,-35.096774193548384,0.7935548841893253,0.9441097290377641,0.9441097290377641,5.163008284069695,33.42176963746224,123.37478531598515,30.50350850183824,30.50350850183824,-50.62157006604371,5.163008284069695,0.023743652499472526,31.068042612942612,0.9441097290377641
ENB,2018-12-31,0.5770447660720296,0.47889599461460786,0.03487041400201952,208.22868015914202,16.364747419880498,67.70880554131277,0.4888647474198805,67.21994079389289,0.3630859712852448,0.13085971285244768,0.11615637432970075,0.10240442829960214,0.04616530156366344,0.007093855786225697,0.01704332805527566,0.00883262084840513,0.8816083395383469,1.0,0.11615637432970075,0.5837752014619094,1.4025478623866416,0.4647796174025594,0.46896904931165484,2.031770045385779,0.040798031001939655,2.402547862386642,1.7528805336567617,184.1,5.499626587005228,0.12229744023693674,0.06927293969623438,1.3821093318608504,0.12810601877415792,0.2860298177802319,1.116554054054054,0.21648503719079745,0.0926887734718338,0.040798031001939655,2.4443359375,-1.1021576398062527,-2.637513171759747,1.116554054054054,0.7204166863394271,0.7204166863394271,4.328606400276769,42.26971891891892,215.72132413793102,19.994944946064724,19.994944946064724,-57.42720252225219,4.328606400276769,0.026414986487036017,41.05159096630877,0.7204166863394271
ENB,2018-09-30,0.5947444368497,0.4850003797372218,0.04883420672894357,184.76817981489643,17.469003847798202,63.028281062430196,99.90166737922188,-36.87338631679168,0.38148964301454386,0.075275451740855,0.0493609519612164,0.00035257822829440284,0.6196428571428572,2.4506350207997647e-05,6.58035435208186e-05,0.0037319400757050702,0.007142857142857143,1.0,0.0493609519612164,0.6275831224766117,1.6851629460246433,0.4912966341406263,0.49656714563750054,0.8045977011494253,0.0243670569398579,2.6851629460246436,1.9754483719310465,0.9008858646809603,5.151982378854625,0.12511165760539927,0.06950613577743332,0.8568914956011731,0.03167155425219941,0.3771260997067449,213.75,0.12877919788453063,0.03696098562628337,0.0243670569398579,1.1678657074340528,-1.0383795309168444,-2.6467391304347827,213.75,0.8262155066050307,0.8262155066050307,4.426898369325694,12555.7905,930.0585555555556,34.37588090349076,34.37588090349076,-16059.732034883718,4.426898369325694,0.017024017723137386,59.33811592632719,0.8262155066050307
ENB,2018-06-30,0.557814574163348,0.462097393977503,0.03192901558024174,209.14890646812472,16.188983430362743,67.75994666907842,104.68428123600538,-36.92433456692696,0.37654723127035833,0.14620753838994882,0.11447184737087017,0.10795718939041414,-0.07886178861788617,0.007011774946202761,0.01866992853923904,0.008139065529403201,0.943089430894309,1.0,0.11447184737087017,0.6244348267608018,1.662653705015129,0.49102169211612817,0.4952147279138164,1.7826086956521738,0.05486104275355186,2.662653705015129,1.745168101348059,0.8597279260780287,5.559336099585062,0.11423802334729635,0.06494958775599023,1.9693757361601885,0.9240282685512368,0.26914016489988224,0.7034482758620689,0.3112145183806422,0.46919856459330145,0.05486104275355186,3.2978303747534516,-1.883943661971831,-3.4869655891553704,0.7034482758620689,0.8496340307731927,0.8496340307731927,4.912932675663099,45.50815655172414,33.64529101338432,15.78632224880383,15.78632224880383,-57.96912965103345,4.912932675663099,0.015457630657100695,43.875469248644464,0.8496340307731927
ENB,2018-03-31,0.6196367052928281,0.5425148762918885,0.04776072658941435,181.23801665880876,9.431558706886191,54.12038473234588,75.61470977046028,-21.494325038114397,0.34614175703284616,0.068992613547069,0.03433914820053434,0.041961338991041965,-0.16704805491990846,0.003266174905501119,0.008692538090897253,0.002899377662186011,1.2219679633867278,1.0,0.03433914820053434,0.6242553243544106,1.6613816903242609,0.4990173132283503,0.5030858954759073,0.6661585365853658,0.05135461049923627,2.661381690324261,2.0139262541541383,1.1902446002002576,9.542431192660551,0.13754715145750696,0.07783771881536937,1.8910597986974542,0.7702782711663706,0.3611604499703967,1.5936329588014981,0.250982241081251,0.40732623669380086,0.05135461049923627,3.181274900398406,-1.687268885367142,-3.0652591170825336,1.593632958801498,0.7212452304987629,0.7212452304987629,3.481654644035832,82.97291573033708,34.05652344350499,13.872115529117094,13.872115529117094,-105.13222405741885,3.481654644035832,0.01920666454558284,54.55566048428645,0.7212452304987629
