assetTurnover,capitalExpenditureCoverageRatio,cashConversionCycle,cashFlowCoverageRatios,cashFlowToDebtRatio,cashPerShare,cashRatio,companyEquityMultiplier,currentRatio,date,daysOfInventoryOutstanding,daysOfPayablesOutstanding,daysOfSalesOutstanding,debtEquityRatio,debtRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,dividendYield,ebitPerRevenue,ebtPerEbit,effectiveTaxRate,enterpriseValueMultiple,fixedAssetTurnover,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,grossProfitMargin,interestCoverage,inventoryTurnover,longTermDebtToCapitalization,netIncomePerEBT,netProfitMargin,operatingCashFlowPerShare,operatingCashFlowSalesRatio,operatingCycle,operatingProfitMargin,payablesTurnover,payoutRatio,pretaxProfitMargin,priceBookValueRatio,priceCashFlowRatio,priceEarningsRatio,priceEarningsToGrowthRatio,priceFairValue,priceSalesRatio,priceToBookRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceToSalesRatio,quickRatio,receivablesTurnover,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,shortTermCoverageRatios,symbol,totalDebtToCapitalization
0.23660917856743804,-7.963157894736842,-34.74088663208686,0.32402141582391436,0.32402141582391436,2.836524024024024,0.19459170331629622,2.5012538711383034,1.228242006418638,2016-12-31,5.066528282304099,71.94395433316035,130.3315209761203,1.5012538711383034,0.600200518812228,-93.9103448275862,0.17494829802694092,0.005072202231587485,0.3086112493777999,1.0,0.26009098428453264,24.728006644518274,2.9555262165220673,0.8744216787838731,1.1173986486486487,0.38513867085295656,46.05714285714286,17.76364306784661,0.3571647074247258,0.7399090157154673,0.22834424576584855,1.2778716216216217,0.3475896925374277,37.203067701073486,0.2981327615473957,1.250973773045962,0.17494829802694092,0.3086112493777999,4.661144799456152,22.658770654329146,34.491585713487225,65.34666856839183,4.661144799456152,7.875955125014357,4.661144799456152,25.91286470143613,22.658770654329146,7.875955125014357,1.0510994888862475,2.800550452157129,0.05402834442125862,0.09789037735161592,0.13513860563486668,2.595444582102354,AAPL,0.3883293291443356
0.1456451322096703,-3.993561168895493,-52.69519759175246,0.1930517645932098,0.1930517645932098,3.1130632301131094,0.2592714477381465,2.5082924623193943,1.352669417512594,2016-09-24,6.607665553221529,115.58455869692482,228.25354307180055,1.5082924623193943,0.6013224075651412,-17.046511627906977,0.34302196583092964,0.005086822869967367,0.26013830786305814,1.0,0.26042008532983263,44.17838996444093,1.7346168085894114,0.7495969242217537,0.5603560170591507,0.380197216767694,27.084444444444443,13.620544090056285,0.37032836465759345,0.7395799146701674,0.19239306753180227,0.7475431114407566,0.344190215999317,62.889361105172355,0.2510245026893196,0.7786507212956508,0.34302196583092964,0.26013830786305814,4.739569353367278,37.69347823390797,67.43344020412691,129.31586559546855,4.739569353367278,12.973726415094339,4.739569353367278,50.284995863666445,37.69347823390797,12.973726415094339,1.2208439865326683,1.5990989453564968,0.028021113756893368,0.05022251524641503,0.07028514842220993,1.9896360271437383,AAPL,0.3944263177527729
0.138605113840878,-3.6605851979345956,-43.489615107297716,0.1305826732977221,0.1305826732977221,2.8209391558560206,0.2551128892370534,2.4150433456350116,1.3115994740228856,2016-06-25,6.2772360201127535,90.22626847478287,164.08541479767695,1.4150433456350116,0.5859287570107525,37.709219858156025,0.40879938429964086,0.006234616421435813,0.24715520090655838,1.0,0.25532524596427547,42.851104148015516,1.6644922980194907,0.7268196351325936,0.35305134295633106,0.38023513858066954,25.596577017114914,14.337520480611687,0.3526652342950686,0.7446747540357245,0.18405023844374144,0.4857482185273159,0.2510505689598187,46.736653367485154,0.23856178289815383,0.997492210654305,0.40879938429964086,0.24715520090655838,4.0396251017456795,48.07017114914426,65.56929194458698,127.60627071303212,4.0396251017456795,12.068043816988526,4.0396251017456795,66.13768922240912,48.07017114914426,12.068043816988526,1.1302632683322609,2.2244512131078666,0.025510304251935526,0.044717148763860654,0.06160849052876143,0.8509923175416133,AAPL,0.391559603031119
0.16561024905249985,-4.463639861485187,-31.73989611195443,0.14993796205345603,0.14993796205345603,2.494269987366901,0.3151541785688127,2.3400584100508213,1.2831172636050685,2016-03-26,6.700940070505288,73.73090481786134,143.12083391023992,1.3400584100508213,0.5726602397167163,38.28712871287129,0.27596044123240776,0.004978915851235872,0.2797238760211247,1.0,0.25639937774006505,37.70459339811098,2.1788992802654827,0.7759675890009482,0.40615412380436744,0.39403050022746605,44.05607476635514,13.430951337132836,0.34716335303331314,0.743600622259935,0.2080028482702692,0.5234163508391987,0.2294637735625136,41.991008705906914,0.27665802955080404,1.220655032273488,0.27596044123240776,0.2797238760211247,4.467815542010011,50.24203190793897,55.425809448839864,109.20594191697812,4.467815542010011,11.52872623304389,4.467815542010011,64.74759077582759,50.24203190793897,11.52872623304389,1.1002270563246173,2.5502925746569813,0.03444740350566862,0.05966786491823199,0.08060893627785401,1.4504876219054763,AAPL,0.3722868319628156
0.2586980537635875,-6.8554667998003,-31.906599885078435,0.4542116666391016,0.4542116666391016,1.7015552377547372,0.21932660463649267,2.2865117294393724,1.0016690322241497,2015-12-26,4.853572135800568,65.96580782855509,118.44507855335301,1.2865117294393726,0.5626525824797807,-26.483124397299903,0.16170143238385706,0.004968612892474397,0.3238744200759173,1.0,0.2527977861880926,23.066758263496745,3.4023318385650225,0.8541310126351819,1.0483106900250267,0.4009779628848587,89.03260869565217,18.543043655650756,0.2931818307057326,0.7472022138119073,0.24199968367777308,1.2273417947801215,0.36196488823281314,34.05920794347665,0.31857602277520036,1.3643431796349663,0.1617014323838571,0.3238744200759173,4.658650159433058,21.75840512689801,32.54458253907739,64.73620578668287,4.658650159433058,7.875778679881906,4.658650159433058,25.47431811399582,21.75840512689801,7.875778679881906,0.8239368133312306,3.0815970106819384,0.06260484717884371,0.1131395263177281,0.14314671739418558,3.783303485328558,AAPL,0.3203677210830287
0.17737863576090512,-3.683706943685074,-43.33633121217605,0.2179433266481206,0.2179433266481206,1.8300633468238607,0.2620022329735765,2.432616982950023,1.1087706239920605,2015-09-26,6.830032630116628,103.19193616127677,215.0481544047688,1.432616982950023,0.5889200778384336,-19.4164265129683,0.26645091693635387,0.00454673103001114,0.29246034057591114,1.0,0.26145266232903996,37.60274336283186,2.2918873214365183,0.7285343228200372,0.431858173499912,0.39898254402827127,63.285714285714285,13.177096636866752,0.30882421069699567,0.73854733767096,0.21599580590668144,0.5927767024458912,0.26164540494359334,59.85560494910072,0.28393623424787867,0.8721611721611722,0.2664509169363538,0.29246034057591114,5.46183176238951,48.37825083487941,58.602744516361014,118.42453447825748,5.46183176238951,12.657947030154753,5.46183176238951,66.40490271977183,48.37825083487941,12.657947030154753,0.8924947277012778,1.6972942688593744,0.03831304138180441,0.07181443249815243,0.09320095513384441,1.5854806447817391,AAPL,0.3412461434019748
0.18160284970584037,-7.17472474868358,-37.36422313202517,0.2886860048538079,0.2886860048538079,1.5028148276459379,0.23464808148885655,2.1734366670114658,1.0868193306272498,2015-06-27,6.141558615158401,79.62371340729848,146.4782783993549,1.173436667011466,0.5398991766458845,15.547717842323651,0.28594174393556243,0.004172316821386096,0.29176494305009576,1.0,0.2622814896704208,43.26651368397342,2.34550096931297,0.8606218307979717,0.5585917200762168,0.3967543594395726,72.0049751243781,14.654260528893241,0.2739462494800573,0.7377185103295792,0.21524039915331117,0.6490559501125931,0.3021469609918355,42.259490275273315,0.2839028323757686,1.1303165369796782,0.28594174393556243,0.29176494305009576,5.822288485562195,48.820906725380304,68.53308513627424,140.68503884495018,5.822288485562195,14.751088599939523,5.822288485562195,56.72747887433135,48.820906725380304,14.751088599939523,0.8364861759975492,2.4918370422464458,0.03908826985806386,0.06962658635851943,0.08495587895955505,3.3314069793287397,AAPL,0.2923393113544863
0.22209545395376618,-7.70638126009693,-26.213880702253988,0.4349342390189419,0.4349342390189419,1.4179948586118252,0.2467094621056037,2.0246655194332046,1.1560046995521804,2015-03-28,6.2769983116958725,60.6715375211038,114.28822616790208,1.0246655194332046,0.5060912578390009,71.46441947565543,0.20215196403566954,0.003814152201080769,0.32001379072573694,1.0,0.26906916612798965,35.29877157408281,2.878765321820257,0.8702374089408312,0.711439588688946,0.4077917600413722,113.88957055214723,14.338063439065108,0.23700304001703357,0.7309308338720103,0.2339079469057059,0.8175235646958012,0.32892604723323565,34.45765681884981,0.3150836062747802,1.4833973833067058,0.20215196403566954,0.32001379072573694,5.574653504488164,37.690045071013046,53.00049745743975,109.96814033750945,5.574653504488164,12.39723754525082,5.574653504488164,43.31007226738934,37.690045071013046,12.39723754525082,0.8728226259599176,3.1936798062100857,0.05194989165141619,0.0916899217148643,0.10518115436491327,5.022637536193735,AAPL,0.25377002146034466
0.28484424996372576,-10.32833078101072,-35.497573997929486,0.9263522237178254,0.9263522237178254,1.379760285617137,0.2646071918599122,2.1235566943435393,1.1330235970167502,2014-12-27,4.580453876677516,76.24258772125374,146.66738160028956,1.123556694343539,0.5290919226862777,-72.67672413793103,0.15540390590324013,0.004177547053465243,0.3272966125551281,1.0,0.26179554390563564,25.34526054391269,3.658248332679482,0.9031789336338295,1.2945001700102006,0.3986782664646979,186.38167938931298,19.648707840560665,0.20858360285435598,0.7382044560943644,0.24161181785278624,1.4332709962597756,0.4520435930776552,40.745013723324256,0.3250177616321935,1.1804426199310545,0.15540390590324013,0.3272966125551281,5.436633663661131,19.88284077077279,37.19979785130937,77.80574663042108,5.436633663661131,8.987910782611028,5.436633663661131,22.014287568440754,19.88284077077279,8.987910782611028,0.8482292048742716,2.4886242327195087,0.06882173703864923,0.12967713495111083,0.14614686040477426,8.648884329315209,AAPL,0.22790191008633265
0.18169074228235974,-3.4397715472481827,-38.63679378180956,0.37540728148462954,0.37540728148462954,1.049773945077026,0.21819442693229102,2.0783974468161404,1.0801128483167317,2014-09-27,7.275407827219116,104.0683158459064,235.85535218289294,1.0783974468161404,0.5188600709975457,-12.95210166177908,0.3341207039092949,0.004701842676909116,0.2723452745530945,1.0,0.261942119944212,45.96709943936264,2.0424262994569435,0.7092830188679246,0.3934192900200938,0.38005365239892697,99.75652173913043,12.370440549502606,0.20626325302062135,0.738057880055788,0.20100657597986848,0.5546718017414601,0.3145549937089001,65.43152206409684,0.26505709469885813,0.8648165319909922,0.33412070390929494,0.2723452745530945,5.393950532062718,45.4097358490566,71.06165111609779,150.90414453385583,5.393950532062718,14.283859174322817,5.393950532062718,64.02202596297084,45.4097358490566,14.283859174322817,0.8242340184087756,1.5475586906205225,0.03652103399341785,0.06812715643947717,0.07590522380700512,2.1005072923272037,AAPL,0.2403603873551164
