averageInventory,averagePayables,averageReceivables,bookValuePerShare,capexPerShare,capexToDepreciation,capexToOperatingCashFlow,capexToRevenue,cashPerShare,currentRatio,date,daysOfInventoryOnHand,daysPayablesOutstanding,daysSalesOutstanding,debtToAssets,debtToEquity,dividendYield,earningsYield,enterpriseValue,enterpriseValueOverEBITDA,evToFreeCashFlow,evToOperatingCashFlow,evToSales,freeCashFlowPerShare,freeCashFlowYield,grahamNetNet,grahamNumber,incomeQuality,intangiblesToTotalAssets,interestCoverage,interestDebtPerShare,inventoryTurnover,investedCapital,marketCap,netCurrentAssetValue,netDebtToEBITDA,netIncomePerShare,operatingCashFlowPerShare,payablesTurnover,payoutRatio,pbRatio,peRatio,pfcfRatio,pocfratio,priceToSalesRatio,ptbRatio,receivablesTurnover,researchAndDdevelopementToRevenue,returnOnTangibleAssets,revenuePerShare,roe,roic,salesGeneralAndAdministrativeToRevenue,shareholdersEquityPerShare,stockBasedCompensationToRevenue,symbol,tangibleAssetValue,tangibleBookValuePerShare,workingCapital
3656000000,33873000000,31376000000,4.149570541665863,-0.08984363877185296,-1.7584664536741215,-10.396805111821086,-38.13738019169329,1.916453797521257,1.4694496317589543,2020-06-27,9.674908796108634,85.91406566680178,48.36642372455391,0.7722282444287587,3.3903599789712513,0.0023740511052698044,0.007307220209956539,1612444697859.1519,97.21721318335656,109.645362291524,99.09929923539745,27.015911834785154,0.844243164075955,0.009549451737991724,-7.232943945836169,7.766287971531998,1.4459255309695191,0.0,18.847919655667145,6.1163138136690005,9.302413273001509,,1539983697859.1519,-104997000000,4.368805016278789,0.6460130780189529,0.934086802847808,1.0475583864118896,0.324891140140407,21.305217036871586,136.85094622404264,104.71805370999265,94.64591591538024,25.801854701502084,21.305217036871586,1.8607950116913483,0.07971852224176929,0.03545994252294041,3.4264010096473125,0.15568191250933844,0.0591687460027204,0.0,4.149570541665863,0.02844935913546117,AAPL,,18.218108436047864,44747000000
3334000000,32421000000,30677000000,4.451220301265174,-0.10517196325463012,-1.503507825148408,-7.18348623853211,-31.469508904479223,2.2801826507239666,1.4959622869273836,2020-03-28,8.348218011852099,81.1810366413488,47.346732289540924,0.7552278401997503,3.0854319413452345,0.003092873730739869,0.010308662695434899,1150788165958.7642,69.00036970612568,100.43534351184886,86.45392276754295,19.734676074953512,0.6503293874644102,0.010500191764982939,-6.995340308775349,7.996501864081343,1.183305182682905,0.0,17.35138705416116,5.704202633056439,10.780743851229754,,1091218165958.764,-98222000000,3.571771195587001,0.6384670343504232,0.7555013507190402,1.1086332932358656,0.30002666903724773,13.91416214164825,97.00579304460521,95.23635590493664,81.97867673043078,18.713119989689503,13.91416214164825,1.9008703589008051,0.07828443057294257,0.03510923845193508,3.3097100341431442,0.1434364042078419,0.05855839790286484,0.0,4.451220301265174,0.029101572548145355,AAPL,,18.185157596753097,47659000000
3715500000,38766000000,35311500000,1.2561582353897227,-0.029562111469392117,-1.336497389653536,-14.483151400094922,-43.57807308970099,0.558004145823063,1.5977819324399722,2019-12-28,6.514434118935726,71.72873750044167,39.15464119626657,0.7371512955862579,2.804469960125543,0.0006853510862590729,0.00430615053802112,5222700742979.008,176.9267503295846,183.8396544397553,171.14630826382907,56.88039232597837,0.39859042464829647,0.005501593390656682,-1.5702433931276496,2.9694582531805507,1.372369131138694,0.0,33.01656050955414,1.3957469620195195,13.815474737612888,,5163776742979.008,-87856000000,1.9961380805582845,0.3119805935611785,0.42815253611768855,1.2547272283921882,0.1591563230796906,57.67585241959777,232.22597333059036,181.76552300253468,169.2153867800173,56.238651509807426,57.67585241959777,2.2985780804085514,0.048475805661137676,0.06528134156151466,1.2882598542990578,0.24836090292747764,0.10869045572157664,0.0,1.2561582353897227,0.018623596423398208,AAPL,,4.779016271704511,61070000000
3720000000,39328500000,38240500000,1.251113016066145,-0.03839559771036695,-1.1447605329492259,-7.169607490097227,-23.060857039971193,0.6753311395625363,1.540125617208044,2019-09-28,9.301986054824175,104.74589070405518,64.37164272329794,0.7326921031797611,2.7410043320661304,0.0008792916387904052,0.0034590357483430543,4005536974652.0,199.12194147206205,233.79075320445924,201.18216849080864,62.54742308950656,0.2368857672206399,0.004330239622706528,-1.5356165141166385,2.3079722062959385,1.454771299137805,0.0,19.909876543209876,1.3632303735862623,9.67535314174379,,3956593974652.0,-85209000000,2.433038377411016,0.18922655753117829,0.27528136493100686,0.8592222510597802,0.2542013736665205,43.72506823724693,289.0979084211603,230.93410229685404,198.72395653701656,61.783166374953154,43.72506823724693,1.3981311675836172,0.0641786383510306,0.04042940363232462,0.8854353897630175,0.15124657413137654,0.06927465012586019,0.0,1.251113016066145,0.02340724547158026,AAPL,,4.68041921300777,57101000000
3344500000,30768000000,28575500000,1.3101504331309304,-0.027165763314483917,-1.4665,-5.818,-26.9045,0.6863430101404361,1.504648622135022,2019-06-29,8.991423977130607,78.02840807575487,44.279953167685704,0.7006693789392345,2.340787509330679,0.0009962060940608543,0.002757204190892042,3687179518400.0,234.70270645448758,382.6462762972188,316.8768922653833,68.52347225185378,0.1308846476491835,0.0026452030648581953,-1.4891728133733793,2.0054006523744636,1.1585025886101155,0.0,13.7540415704388,1.3006288330892037,10.009538002980626,,3642820518400.0,-90810000000,2.8236155315085933,0.13642646336533823,0.15805041096366743,1.1534260690365792,0.36131023496614895,37.76665545326366,362.68623241736356,378.0428101286841,313.06467157098655,67.69909343046702,37.76665545326366,2.032522474881015,0.07911315950863239,0.0311694115237448,0.7308812790945325,0.10413038069171436,0.051222396628464534,0.0,1.3101504331309304,0.02780204055083722,AAPL,,4.376934202347991,45269000000
4109000000,31432000000,28477500000,5.630077227683174,-0.1256742158418226,-1.2865002115954296,-4.720694033008887,-24.55141768937791,2.0203606057550387,1.3153819903595956,2019-03-30,12.144554346024202,75.6995634635575,40.76566405240024,0.6904660261171118,2.2306631399962216,0.003856028079244317,0.012947877032861908,957024688897.416,53.63586218110273,108.85176170352776,85.79333831442545,16.49615942251859,0.46759530498574026,0.009846703128874828,-7.121122288298246,8.82546032531019,0.9648819306288383,0.0,13.656435643564356,5.485150338910865,7.410728910728911,,892887688897.416,-112792000000,3.5945188589362775,0.6148622976501528,0.5932695208275629,1.1889104227572842,0.2978116079923882,8.434608812558247,77.2327384220583,101.55683449697635,80.04371930949493,15.390634989182384,8.434608812558247,2.207740315092473,0.06805136602602775,0.033804291253165225,3.0854801659176205,0.10921027772529757,0.055566298453828364,0.0,5.630077227683174,0.026096699129535467,AAPL,,18.188882974808145,29574000000
4161000000,38357000000,33829000000,6.174616383128316,-0.17571877621378465,-1.0119225037257824,-7.955290611028316,-25.129657228017884,2.344889815161655,1.3005550271049011,2018-12-29,8.587004342087646,76.25184108341782,39.47681176610129,0.684543734731175,2.1700115359820855,0.0047846046813599255,0.026772598784571448,805912140866.992,28.587568403639175,34.53662484966753,30.195284408654626,9.558915204210555,1.2221751543811221,0.03129169008955546,-7.289068857039184,12.05296039495981,1.336839469070874,0.0,26.86067415730337,5.543809545358175,10.480954290296712,,745725140866.992,-114999000000,2.134972154233621,1.0456707502558005,1.3978939305949067,1.1802993701036282,0.17871274730778863,6.325494018822244,37.351622382519004,31.957366225283565,27.940245068077633,8.84503784683895,6.325494018822244,2.27981936670182,0.0462815798837623,0.05342249123004182,4.415752614779191,0.16934991348013437,0.09006314139754969,0.0,6.174616383128316,0.01849128217293322,AAPL,,19.57360516478074,32545000000
3645000000,44154500000,39836000000,5.525319719471947,-0.15681724422442245,-0.9056231502795133,-6.4199276553765205,-20.683985531075304,1.336272689768977,1.1329261875803294,2018-09-29,9.172506183017312,129.58367683429515,70.10413354531002,0.7070285050242668,2.4133013523477094,0.0032255484213216954,0.012906762450756074,1174173539392.0,55.53485973570449,71.23974878000243,60.143089657941914,18.667305872686804,0.8499381188118812,0.015060478492981354,-7.918355507425742,9.515966241963387,1.3821592920353982,0.0,18.918202764976957,5.495410478547854,9.811931243680485,,1094387539392.0,-127239000000,3.773636664617131,0.7283931518151815,1.0067553630363035,0.6945319209848267,0.24991150442477877,10.213888763959792,77.47876385076107,66.39895276010193,56.05632020652564,17.398848003052464,10.213888763959792,1.2838044698438615,0.05961844197138315,0.03862191537357304,3.243605610561056,0.13182823597487564,0.0657376419158033,0.0,5.525319719471947,0.02138314785373609,AAPL,,18.859581270627064,15410000000
4635000000,35455000000,28522000000,5.832606048305257,-0.165770245585549,-0.8157330884603612,-4.4346495255586165,-16.30394857667585,1.6222346255327786,1.3073248407643312,2018-06-30,16.265984654731458,105.46857873584217,44.55139397352858,0.670819050564581,2.0378428694464503,0.004005320091355507,0.012629970471482094,989167970000.0001,58.89657457576661,88.1532813474735,68.27498412479294,18.570693138083172,0.5693626953521412,0.012303229330714519,-7.130847879033895,8.758075672817483,1.2577480684087161,0.0,15.702127659574469,5.578851227927745,5.533018867924528,,912036970000.0001,-118487000000,4.592497767192617,0.5844834584940126,0.7351329409376903,0.8533347190106264,0.3171282229360188,7.934274939320916,79.17674884972654,81.27947330897426,62.95119892324683,17.12263155918521,7.934274939320916,2.020138809875981,0.06948277480521918,0.032987110427638265,2.7027095595697177,0.10020965819624356,0.050965090984427336,0.0,5.832606048305257,0.0253637473012297,AAPL,,17.71854069413436,27213000000
5498000000,33366000000,26542500000,6.258780584056828,-0.19933898973954223,-0.6778025241276912,-3.7441227418955703,-15.129175946547884,2.222720994475138,1.4560344827586207,2018-03-31,18.283971894471694,81.87697202704494,32.986898277638744,0.6547556203775762,1.8964989990384464,0.0037763358013139835,0.016362543399925353,913017199456.0,46.34840344464186,82.33539538786185,60.34482481533377,14.933954879303858,0.5470106550907656,0.013127206175790208,-6.5137628255722175,9.798808447352268,1.094631746491101,0.0,20.414141414141415,5.630130228887135,4.9223440354998695,,844734199456.0,-110571000000,3.466318087212549,0.6818271507498027,0.7463496448303079,1.0992101658360292,0.2307914918246274,6.657846115607118,61.11519313095066,76.17767151735954,55.83173823238599,13.817069850597838,6.657846115607118,2.7283559443056054,0.055252956474802495,0.037610679669770504,3.0158346487766376,0.10893929601664591,0.05812022345083435,0.0,6.258780584056828,0.02204884112730425,AAPL,,18.128551696921864,40733000000
3877500000,47703000000,40788000000,6.795221015897635,-0.1436603334625824,-0.9261133603238867,-9.545546558704453,-29.78846153846154,1.3324447460255913,1.2420112619615158,2017-12-30,7.316709880289071,104.2395321895515,51.883048486289965,0.6553562736913524,1.9015470866411315,0.003825231620028489,0.022986903999961558,961299319368.0,34.44406174954316,37.952517642544116,33.976577929805956,10.887605125751758,1.2276560682435051,0.02901745783279473,-7.224566207832493,12.193881491402603,1.4100672813356592,0.019759386814948106,36.82561307901907,5.653160139588988,12.30061072155621,,872888319368.0,-122785000000,3.1678311655738294,0.9725184179914695,1.3713164017060877,0.8633960466777805,0.16640917019686022,6.226066657879158,43.503031117268876,34.46201268774922,30.851741397801575,9.886268666462799,6.226066657879158,1.7346706222126171,0.03858743048712809,0.050318992065323156,4.279420317952695,0.1431179965620297,0.09288468279004557,0.0,6.795221015897635,0.014678400326186674,AAPL,132161000000.0,19.327064753780537,28022000000
4094500000,38331500000,33175000000,6.464457947530864,-0.17631172839506173,-0.6794310722100656,-4.453774617067833,-14.38156455142232,0.9784432870370371,1.2760628484139107,2017-09-30,13.383668218573877,121.96091644204851,61.061830768938165,0.6428451530564666,1.7999060031183092,0.004092830608670903,0.0134099654866361,887853059263.9999,52.02162414390343,70.31385596452046,54.52638084284222,16.886077317255936,0.6089409722222222,0.015804333974216357,-6.650692033179013,8.669032783094304,1.519787194325182,0.02135516720443143,20.896396396396398,5.297550154320987,6.724613800205973,,798958059263.9999,-112627000000,5.208589675982891,0.5166859567901234,0.7852527006172839,0.7379413227250124,0.3052081388837036,5.960283029564257,74.57140743550495,63.27378310477547,49.067006034760176,15.195383313946632,5.960283029564257,1.473915846718807,0.05699994294300006,0.029169298455775053,2.5356385030864197,0.07992718971703955,0.05069853008141928,0.0,6.464457947530864,0.022328305977671693,AAPL,126032000000.0,17.713348765432098,27831000000
3240000000,32168000000,26654500000,6.326437989680872,-0.11876552646665392,-0.9469026548672567,-3.2735317779565567,-18.265486725663717,0.8872061914771642,1.388342230203439,2017-07-01,10.14111747851003,102.8778653295129,44.85729386892178,0.6163518004015378,1.6065546535774966,0.004464897724835021,0.011566274433101598,836929680932.0,58.674262544307346,148.07673052583155,102.84218246891128,18.43132665900282,0.2700171985476782,0.007499435940792731,-5.610643990063061,7.699261081591979,0.9335780658483424,0.023480979103232293,18.78405315614618,4.894228931779094,8.87476160203433,,753656680932.0,-99873000000,5.837983735277622,0.4164437225300975,0.38878272501433214,0.8748237505874981,0.3860273029712057,5.691196382344723,86.45826327085005,133.34336180679406,92.60957003342344,16.59744276189218,5.691196382344723,2.0063626723223753,0.06468023255813954,0.025861250548850676,2.16931014714313,0.06582593921087408,0.042854273489697614,0.0,6.326437989680872,0.02627290345313601,AAPL,124320000000.0,16.103000191094974,31573000000
3122000000,30497000000,25644500000,6.370296465222349,-0.1372576966932725,-0.8071997230875736,-4.350986500519211,-18.30944963655244,0.7201159255036108,1.3906083826456874,2017-04-01,8.107104163442193,79.602847856369,35.07032667876588,0.5991952937237693,1.494980683462359,0.0039738659260434295,0.014589802695849863,835304941047.9999,47.606573637752184,86.2829192281789,66.45226261320603,15.791457596944946,0.4599486887115165,0.012806589890155276,-5.531879513492968,8.66630026266068,1.1397225496418533,0.02418303779608528,27.70566037735849,4.516011022424934,11.101374570446735,,755938941047.9999,-98460000000,4.523310156160949,0.5239927784112505,0.5972063854047891,1.1306128162951037,0.2723728352525161,5.637885331722378,68.54102285320518,78.08479919925627,60.13834057661097,14.291041686479126,5.637885331722378,2.566272074519697,0.05248033877797943,0.03378548103491585,2.5131128848346638,0.08225563461165555,0.05621961024541521,0.0,6.370296465222349,0.02300741076830006,AAPL,125992000000.0,15.509407069555301,28648000000
3023000000,35465500000,29327000000,6.211993243243243,-0.16047297297297297,-0.873391812865497,-7.963157894736842,-22.909649122807018,0.7681587837837838,1.228242006418638,2016-12-31,5.066528282304099,71.94395433316035,32.13653941876939,0.600200518812228,1.5012538711383034,0.005072202231587485,0.028992578314802456,684767960000.0,24.728006644518274,28.754848408499203,25.143862818535656,8.73974754629807,1.1173986486486487,0.03859087026933686,-5.441077796546547,10.832082286747822,1.5222178749091722,0.0249772755412347,46.05714285714286,3.9684215465465464,17.76364306784661,,617088960000.0,-95419000000,2.443991044344937,0.8394801051051051,1.2778716216216217,1.250973773045962,0.17494829802694092,4.661144799456152,34.491585713487225,25.91286470143613,22.658770654329146,7.875955125014357,4.661144799456152,2.800550452157129,0.0366427997090018,0.0554123950816118,3.6763795045045047,0.13513860563486668,0.09789037735161592,0.0,6.211993243243243,0.016030427180252965,AAPL,124119000000.0,15.14968093093093,19202000000
2733000000,34857500000,29988000000,5.945160393102169,-0.18718709438160577,-0.6310054482417038,-3.993561168895493,-11.602773650321941,0.9495642499536436,1.352669417512594,2016-09-24,6.607665553221529,115.58455869692482,56.281695551950826,0.6013224075651412,1.5082924623193943,0.005086822869967367,0.014829437694012241,670893030000.0,44.17838996444093,55.50074702183984,41.6031892595808,14.31941069751558,0.5603560170591507,0.01988664775296427,-4.785914611533469,7.476298246359944,1.7889948968271578,0.02679631690530517,27.084444444444443,3.8931021694789543,13.620544090056285,,607845030000.0,-86568000000,4.1517186882655075,0.4178564806230299,0.7475431114407566,0.7786507212956508,0.34302196583092964,4.739569353367278,67.43344020412691,50.284995863666445,37.69347823390797,12.973726415094339,4.739569353367278,1.5990989453564968,0.054853581490651414,0.028792650750959863,2.171889486371222,0.07028514842220993,0.05022251524641503,0.0,5.945160393102169,0.021984120208315548,AAPL,119629000000.0,14.512608937511589,27863000000
2582500000,29369500000,24859500000,5.780239356842682,-0.13269687557098483,-0.8695352839931153,-3.6605851979345956,-14.581067125645438,0.8330440343504476,1.3115994740228856,2016-06-25,6.2772360201127535,90.22626847478287,40.4594173473724,0.5859287570107525,1.4150433456350116,0.006234616421435813,0.015251041613276934,574376200000.0,42.851104148015516,74.31442618708759,54.01318412638706,13.56004060626092,0.35305134295633106,0.015119971861084842,-4.664169559656496,6.805458122618518,1.3640328373524884,0.028687639478799223,25.596577017114914,3.7385346245203728,14.337520480611687,,511178200000.00006,-85300000000,4.714861235452104,0.3561118216700164,0.4857482185273159,0.997492210654305,0.40879938429964086,4.0396251017456795,65.56929194458698,66.13768922240912,48.07017114914426,12.068043816988526,4.0396251017456795,2.2244512131078666,0.06043722555361443,0.026263749220947666,1.9348620500639504,0.06160849052876143,0.044717148763860654,0.0,5.780239356842682,0.02488313895840219,AAPL,117774000000.0,13.55906267129545,22275000000
2807500000,28759500000,25250500000,5.8859862840642485,-0.11726222703483126,-0.9530588687956907,-4.463639861485187,-19.4524817237399,0.9706731636888648,1.2831172636050685,2016-03-26,6.700940070505288,73.73090481786134,35.290068635401624,0.5726602397167163,1.3400584100508213,0.004978915851235872,0.018042136144588706,638715812164.0,37.70459339811098,70.95265631681849,55.056961655374536,12.633578182328856,0.40615412380436744,0.015444590107796457,-4.671020573903627,7.926876644581175,1.1031761125903385,0.029782787435673176,44.05607476635514,3.5053690669554234,13.430951337132836,,582857812164.0,-87228000000,3.2974025974025976,0.4744630933044577,0.5234163508391987,1.220655032273488,0.27596044123240776,4.467815542010011,55.425809448839864,64.74759077582759,50.24203190793897,11.52872623304389,4.467815542010011,2.5502925746569813,0.04966671281919418,0.03550483650421189,2.281041328280094,0.08060893627785401,0.05966786491823199,0.0,5.8859862840642485,0.02072907807029689,AAPL,121365000000.0,13.36333694279011,19327000000
