symbol,name,price,changesPercentage,change,dayLow,dayHigh,yearHigh,yearLow,marketCap,priceAvg50,priceAvg200,volume,avgVolume,exchange,open,previousClose,eps,pe,earningsAnnouncement,sharesOutstanding,timestamp
AAPL,Apple Inc.,120.97,-0.18,-0.22,118.15,121.2,137.98,53.1525,2068889468928.0,117.034,94.71746,95058035,173662673,NASDAQ,118.72,121.19,3.296,36.702065,2020-10-29T20:00:00.000+0000,17102500363,1602790420
