assetTurnover,capitalExpenditureCoverageRatio,cashConversionCycle,cashFlowCoverageRatios,cashFlowToDebtRatio,cashPerShare,cashRatio,companyEquityMultiplier,currentRatio,date,daysOfInventoryOutstanding,daysOfPayablesOutstanding,daysOfSalesOutstanding,debtEquityRatio,debtRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,dividendYield,ebitPerRevenue,ebtPerEbit,effectiveTaxRate,enterpriseValueMultiple,fixedAssetTurnover,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,grossProfitMargin,interestCoverage,inventoryTurnover,longTermDebtToCapitalization,netIncomePerEBT,netProfitMargin,operatingCashFlowPerShare,operatingCashFlowSalesRatio,operatingCycle,operatingProfitMargin,payablesTurnover,payoutRatio,pretaxProfitMargin,priceBookValueRatio,priceCashFlowRatio,priceEarningsRatio,priceEarningsToGrowthRatio,priceFairValue,priceSalesRatio,priceToBookRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceToSalesRatio,quickRatio,receivablesTurnover,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,shortTermCoverageRatios,symbol,totalDebtToCapitalization
0.11549534292972058,-8.73404255319149,12.947633012149133,,,3.6832105020727774,1.6298507462686567,1.1219836595097854,7.515422885572139,2005-03-27,36.7012987012987,57.27272727272727,135.9384164222874,0.12198365950978529,0.10872142252328536,6.036764705882353,0.4323308270676692,0.005205379327715031,0.4640762463343108,1.0,0.15955766192733017,56.88109679144385,1.705,0.8855054811205847,0.4185859051128512,0.717741935483871,9.447761194029852,2.4522292993630574,,0.8404423380726699,0.39002932551319647,0.47270842929525564,0.6019061583577713,70.2203602848764,0.4149560117302053,1.5714285714285714,0.4323308270676692,0.4640762463343108,4.197706669200076,53.818587576126674,83.05462481203007,308.22494096908935,4.197706669200076,32.39373929618768,4.197706669200076,60.77724951856946,53.818587576126674,32.39373929618768,6.870646766169155,2.6850393700787403,0.04504657070279424,0.05858398889403054,0.05054151624548736,,QCOM,
0.12017983745460833,-2.1117021276595747,20.483018236573542,,,3.5938967136150235,1.1773858921161826,1.1186768546281072,7.710580912863071,2004-12-26,32.651162790697676,54.837209302325576,173.04676258992805,0.11867685462810716,0.1060868061559744,,,,0.5064748201438849,1.0,0.2713068181818182,58.451749597238205,1.8632707774798927,0.5264483627204031,0.12265258215962441,0.6906474820143885,5.866666666666666,2.7564102564102564,,0.7286931818181818,0.36906474820143886,0.232981220657277,0.28561151079136693,75.32022753889912,0.4201438848920863,1.6412213740458015,0.0,0.5064748201438849,5.022687919528001,130.80496322418136,101.22723274853801,368.57095000749734,5.022687919528001,37.35940316546763,5.022687919528001,248.46684401913876,130.80496322418136,37.35940316546763,7.036307053941909,2.109256449165402,0.044354141449074874,0.06640256555366912,0.04961795144598124,,QCOM,
0.1033271719038817,-5.589928057553957,17.79540992189886,,,3.5354609929078014,1.3579418344519016,1.1196192052980132,8.083892617449665,2004-09-30,33.80487804878049,62.78048780487804,189.6824686940966,0.11961920529801325,0.10683918669131238,-31.08,0.2900763358778626,0.0024639918712130067,0.3855098389982111,1.0,0.10208816705336426,79.03927438596492,1.6562962962962964,0.8211068211068211,0.37706855791962174,0.6332737030411449,5.2560975609756095,2.6623376623376624,,0.9118329466357309,0.35152057245080504,0.4592198581560284,0.6949910554561717,80.5758977267769,0.32379248658318427,1.4335664335664335,0.2900763358778626,0.3855098389982111,4.787498592715232,59.54489884169884,117.72617404580153,425.6253984732824,4.787498592715232,41.383172093023255,4.787498592715232,72.51784702194357,59.54489884169884,41.383172093023255,7.341163310961969,1.9242685025817556,0.03632162661737523,0.043421317751360065,0.040666390728476824,,QCOM,
0.13715341959334565,,27.23045822102426,,,3.7017326732673266,1.3579418344519016,1.1196192052980132,8.083892617449665,2004-09-26,9.339622641509434,17.34501347708895,142.9009433962264,0.11961920529801325,0.10683918669131238,,112.43488372093023,4.495049058671812,1.5586253369272238,1.0,-0.25421530479896237,-0.3541617870545282,2.1985185185185183,1.0,-1057.6033415841584,0.0,,9.636363636363637,,0.743623000432339,1.1590296495956873,-1057.6033415841584,-1151.6758760107816,44.57547169811321,1.4346361185983827,5.188811188811189,112.43488372093023,1.5586253369272238,4.45182582781457,-0.025172764639834016,25.01304930232558,86.36984545418406,4.45182582781457,28.99086576819407,4.45182582781457,-0.025172764639834016,-0.025172764639834016,28.99086576819407,7.341163310961969,2.5542168674698793,0.1589648798521257,0.23302438041507154,0.17798013245033112,,QCOM,
0.13118763451379378,-6.092105263157895,28.317236863643807,,,3.271700356718193,2.4925558312655087,1.1182583962367356,8.812655086848634,2004-06-27,26.585365853658537,58.53658536585366,244.42207307979118,0.11814899901542501,0.10565447074936411,92.6,0.16666666666666669,0.002006163677841915,0.4981357196122297,1.0,0.27245508982035926,54.25934950841187,2.269035532994924,0.8358531317494601,0.2300832342449465,0.7248322147651006,-738.9380530973451,3.385321100917431,,0.7275449101796407,0.3624161073825503,0.27526753864447084,0.3452647278150634,86.85382222949747,0.4638329604772558,1.5375,0.16666666666666666,0.4981357196122297,4.416975057433541,87.20425269978402,83.0773024691358,298.5812451989026,4.416975057433541,30.108552572706937,4.416975057433541,104.32963565891473,87.20425269978402,30.108552572706937,7.941687344913151,1.4933184855233852,0.04754451183721385,0.07094307561597281,0.05316704955694125,,QCOM,
0.12602342211628148,-14.836363636363636,13.021676158680279,,,3.353468899521531,2.3948339483394836,1.1277466105656848,8.504305043050431,2004-03-28,26.059701492537314,57.223880597014926,179.19819078947367,0.1277466105656849,0.11327598714892735,408.0,0.11680327868852457,0.0014886534831514196,0.5016447368421053,1.0,0.27704918032786885,52.72122158134785,2.210909090909091,0.9325980392156863,0.45514354066985646,0.7245065789473685,-79.5929018789144,3.4536082474226806,,0.8,0.40131578947368424,0.4880382775119617,0.6710526315789473,70.2455567556952,0.4745065789473684,1.5727699530516432,0.1168032786885246,0.5016447368421053,4.475179523141655,46.92357352941177,78.46236885245901,280.31854854981077,4.475179523141655,31.488187500000002,4.475179523141655,50.314896189224704,46.92357352941177,31.488187500000002,7.630996309963099,2.036850921273032,0.050575189138770855,0.06903576278859212,0.05703599812996728,,QCOM,
0.13339975644857743,-6.555555555555555,32.13737804194236,,,3.0634824667472795,2.5878962536023056,1.139235716988271,9.289625360230547,2003-12-28,20.91891891891892,37.7027027027027,198.40248962655602,0.1392357169882709,0.1222185320491531,-59.0,0.15909090909090912,0.0017714749822654793,0.5012448132780083,1.0,0.3195364238410596,50.42905783330638,2.243947858472998,0.847457627118644,0.21160822249093109,0.6929460580912863,70.49486461251168,4.3023255813953485,0.0145413870246085,0.5827814569536424,0.2921161825726141,0.24969770253929868,0.34273858921161826,69.84008074464506,0.4721991701244813,2.3870967741935485,0.1590909090909091,0.5012448132780083,3.986893050826082,76.54255447941888,89.80703125000001,317.3949352297009,3.986893050826082,26.23408713692946,3.986893050826082,90.32021428571429,76.54255447941888,26.23408713692946,8.244956772334294,1.8396946564885497,0.0389682276098749,0.07243074709197746,0.04439399672089797,,QCOM,
0.09861709362956246,-11.909909909909908,24.219066937119678,,,2.773318740119178,2.530940594059406,1.1609422292406895,7.362623762376238,2003-09-30,34.2560553633218,60.72664359861592,205.57471264367817,0.1610738255033557,0.13874404896848788,45.58620689655175,0.1924398625429553,0.0023474752696812915,0.3994252873563218,1.0,0.2693525179856115,48.332781798148964,1.3987138263665595,0.916036308623298,0.2945397057035145,0.667816091954023,11.941580756013746,2.6272727272727274,0.015928515928515928,0.837410071942446,0.33448275862068966,0.3215371518910373,0.607816091954023,84.9457105357356,0.3660919540229885,1.4820512820512821,0.19243986254295534,0.3994252873563218,3.139283639952625,45.11236077912255,81.97737587628866,288.0769067652657,3.139283639952625,27.420018827586205,3.139283639952625,49.24735008257638,45.11236077912255,27.420018827586205,6.251237623762377,1.7755102040816326,0.03298571752437089,0.043361617169952585,0.03829451243584682,,QCOM,
0.037769160354351114,,107.78927182368196,,,5.776567720298992,2.5304243246119165,1.161065000107915,7.3604915602782475,2003-09-28,29.805261452031115,52.68609550561798,529.9398738355901,0.1610584199241647,0.13871610970031406,,0.19138166519104194,0.004681652378666134,0.9319210362047441,1.0,-0.061600935172333844,29.03762482145978,0.5354888994238789,1.0,0.6680184299113713,0.0,30.486059297074416,3.0196010910639686,0.013325850513887646,0.9383990648276661,0.8745138288677614,0.6680184299113713,1.5829311917795064,160.47536732929993,0.8889579131854413,1.708230589803399,0.19138166519104194,0.9319210362047441,1.567695496759128,22.584257146919754,40.87908492803756,68.96913066664415,1.567695496759128,35.74932508102852,1.567695496759128,22.584257146919757,22.584257146919754,35.74932508102852,6.2421152137708145,0.688757381772783,0.03302965303460405,0.038747433628716105,0.03834957410418694,,QCOM,
0.10526564344746163,-7.5814479638009065,47.27010839085394,,,2.672059814916958,2.1192443919716646,1.1754093810713295,6.909090909090909,2003-06-29,38.66573524275236,54.383513796716734,255.45087483176312,0.17540938107132945,0.14923258559622196,9.629310344827584,0.41210224308815857,0.0038767966546672155,0.4385374607447286,1.0,0.3836317135549872,48.074658905297056,1.4403877221324717,0.8680990749030141,0.178280321137464,0.6788918797667115,40.04916521560995,2.3276422764227642,0.014631478189525503,0.49028132992327367,0.21500672947510094,0.20536863394006252,0.37584118438761777,101.65362218757068,0.3907581875280395,1.654913294797688,0.41210224308815857,0.4385374607447286,2.827872414654455,60.810649418084154,106.29967981220658,370.6179221144818,2.827872414654455,22.855146500672948,2.827872414654455,70.0503562048814,60.810649418084154,22.855146500672948,5.884297520661157,1.4288461538461539,0.022632821723730816,0.05129214220123311,0.026602830974188175,,QCOM,
