symbol,name,price,changesPercentage,change,dayLow,dayHigh,yearHigh,yearLow,marketCap,priceAvg50,priceAvg200,volume,avgVolume,exchange,open,previousClose,eps,pe,earningsAnnouncement,sharesOutstanding,timestamp
QCOM,QUALCOMM Incorporated,129.05,-0.64,-0.83,126.65,129.1,132.42,58.0,145603248128.0,117.503426,95.35396,5898757,9243403,NASDAQ,127.3,129.88,2.355,54.7983,2020-11-04T21:00:00.000+0000,1128270036,1602790421
