averageInventory,averagePayables,averageReceivables,bookValuePerShare,capexPerShare,capexToDepreciation,capexToOperatingCashFlow,capexToRevenue,cashPerShare,currentRatio,date,daysOfInventoryOnHand,daysPayablesOutstanding,daysSalesOutstanding,debtToAssets,debtToEquity,dividendYield,earningsYield,enterpriseValue,enterpriseValueOverEBITDA,evToFreeCashFlow,evToOperatingCashFlow,evToSales,freeCashFlowPerShare,freeCashFlowYield,grahamNetNet,grahamNumber,incomeQuality,intangiblesToTotalAssets,interestCoverage,interestDebtPerShare,inventoryTurnover,investedCapital,marketCap,netCurrentAssetValue,netDebtToEBITDA,netIncomePerShare,operatingCashFlowPerShare,payablesTurnover,payoutRatio,pbRatio,peRatio,pfcfRatio,pocfratio,priceToSalesRatio,ptbRatio,receivablesTurnover,researchAndDdevelopementToRevenue,returnOnTangibleAssets,revenuePerShare,roe,roic,salesGeneralAndAdministrativeToRevenue,shareholdersEquityPerShare,stockBasedCompensationToRevenue,symbol,tangibleAssetValue,tangibleBookValuePerShare,workingCapital
2021500000,2053500000,2464000000,2.902546093064091,-0.3669885864793679,-0.868421052631579,-4.478468899521531,-11.705741626794259,5.373134328358209,1.9658832448824868,2020-06-28,101.3798076923077,88.52884615384615,33.97302268546904,0.897735708982925,8.778584392014519,0.007268776822790519,0.00837942212177079,110647276200.0,80.58796518572468,76.0985393397524,59.106450961538464,22.613381606376457,1.276558384547849,0.01441855593497601,-13.92910447761194,6.960610207725977,2.2153846153846155,0.24894828012868103,6.112676056338028,14.106233538191397,0.8877507469056765,,100842276200.0,-13464000000.0,7.141296431172615,0.7418788410886743,1.6435469710272168,1.0166177908113392,0.8674556213017751,30.50280586811857,119.33997183431951,69.35507303988996,53.86873728632479,20.609498508072758,30.50280586811857,2.6491608012994043,0.31064786429593294,0.03480230642504119,4.295873573309921,0.2555958862673926,0.0355533710166298,0.0,2.902546093064091,0.060494584099734315,QCOM,-4742000000.0,21.31694468832309,7644000000
1700000000,2061000000,3081000000,2.6455256298870546,-0.2997393570807993,-0.9855072463768116,-3.139130434782609,-15.118840579710145,7.300608166811468,1.56670759156947,2020-03-29,66.60861993905093,80.7531562908141,53.1614263803681,0.90465902686455,9.488669950738917,0.008989678712695452,0.005967616507151024,83968269900.0,77.46150359778598,113.77814349593496,77.53302853185596,16.098211253834357,0.6411815812337098,0.009410472184353537,-13.715247610773242,4.919630784631107,2.3141025641025643,0.25621516688584134,4.095890410958904,12.245004344048654,1.3511764705882352,,78423269900.0,-13580000000.0,5.115313653136531,0.40660295395308427,0.9409209383145091,1.1145075206210577,1.5064102564102564,25.754768440065682,167.57108952991453,106.26459336043361,72.41299159741459,15.035136100460123,25.754768440065682,1.6929568321973385,0.28144171779141103,0.01970111555462008,4.531711555169418,0.15369458128078817,0.02698068940624436,0.0,2.6455256298870546,0.05924079754601227,QCOM,-5138000000.0,20.638575152041703,5539000000
1560000000,1889500000,2909000000,3.893874029335634,-0.2553925798101812,-1.1858108108108107,-3.777027027027027,-17.152027027027028,9.584987057808455,1.76256254078747,2019-12-29,60.48272598201609,73.17557974443919,48.51881032105574,0.8637008849022983,6.3368047861732775,0.007074318420183537,0.009216541603760241,103190025500.0,71.36239661134164,125.53531082725061,92.2987705724508,20.325000098483358,0.7092320966350302,0.008190267241395587,-12.435073339085418,8.362022970452035,1.2086486486486487,0.2519404427531636,6.398648648648648,12.151855047454703,1.4880281690140844,,100363025500.0,-12393000000.0,1.9550484094052558,0.7981018119068162,0.9646246764452114,1.229918509895227,0.7675675675675676,22.238649567914912,108.50056810810811,122.09613807785888,89.77014803220035,19.76817520189088,22.238649567914912,1.854950675922543,0.2769351979515462,0.03734506843231459,4.380500431406385,0.2049634389541325,0.03959526696492035,0.0,3.893874029335634,0.05790821351191649,QCOM,-3829000000.0,21.371009490940466,7011000000
1550000000,1714500000,2776000000,4.063741721854305,-0.26241721854304634,-1.1041009463722398,-3.8706624605678233,-15.186119873817034,9.800496688741722,1.8763290430889759,2019-09-29,59.4900849858357,58.13031161473088,46.19651017864562,0.8510483357101678,5.7135872886534935,0.00794065126420663,0.005651152657789809,91636255200.0,82.25875691202873,100.69918153846154,74.68317457212714,19.035366680515164,0.7533112582781457,0.010163140155313688,-10.955918874172186,6.188652528510156,2.424901185770751,0.2565160663895379,4.093333333333334,11.660596026490067,1.512857142857143,,89539255200.0,-11283000000.0,1.8824057450628366,0.41887417218543044,1.015728476821192,1.5482456140350878,1.4051383399209487,18.239815685475655,176.95504980237155,98.39478593406594,72.97412811735941,18.599762193601993,18.239815685475655,1.9481991096721976,0.29933527212297467,0.020650532587846385,3.9850993377483444,0.103075982888572,0.025559903421863293,0.0,4.063741721854305,0.07041960947237225,QCOM,-3545000000.0,20.283940397350992,7830000000
1737000000,1824000000,2735500000,4.437855402112104,-0.20146222583265638,-1.4233870967741935,-19.794354838709676,-19.899193548387096,11.310316815597076,1.7694646641481617,2019-06-30,79.1179385530228,70.77799801783944,43.586626139817625,0.8399496088828993,5.248032216730734,0.00820679483806953,0.023359472989419098,92497938500.00002,15.38043540073163,19.845084423943362,18.842521592992465,18.743249949341443,3.786352558895207,0.050664729457274266,-9.449634443541836,13.202829476999277,2.2843182875756165,0.25365482084785984,34.38125,11.84727863525589,1.1375422773393462,,91996938500.00002,-9466000000.0,0.08330562021948786,1.7457351746547523,3.9878147847278633,1.2715816005040959,0.35132619823173566,16.84000338641772,42.809184969753375,19.73759676035186,18.740464147484214,18.641730192502536,16.84000338641772,2.064853556485356,0.2794326241134752,0.08435721295387635,4.0089358245329,0.3933736042467509,0.23629725085910652,0.0,4.437855402112104,0.04984802431610942,QCOM,-3195000000.0,20.69455727051178,8351000000
1712500000,1864000000,3359500000,3.1766639276910436,-0.13968775677896467,-2.0294117647058822,-4.817647058823529,-29.305882352941175,8.3278553820871,1.552153655985547,2019-03-31,74.63942307692308,72.1298076923077,65.72059413890004,0.8863709843341269,7.80056906363166,0.011188561081771027,0.00986438297501887,72481502400.0,55.24504756097561,111.6818218798151,88.50000293040293,14.548675712565235,0.533278553820871,0.009656085295305048,-13.341002465078061,6.2400543145279554,1.2352941176470589,0.2589130882050378,5.0062111801242235,12.790468364831552,1.2057971014492754,,67211502400.00001,-13833000000.0,4.016768292682927,0.5447822514379622,0.6729663105998357,1.247750449910018,1.134238310708899,17.38528256595965,101.37481508295626,103.5616369799692,82.0653264957265,13.49086760337214,17.38528256595965,1.3694337548103352,0.2623444399839422,0.026294915523122075,4.0936729663106,0.17149508535954475,0.03428911767208372,0.0,3.1766639276910436,0.04456041750301084,QCOM,-4943000000.0,20.718159408381265,5807000000
1699000000,1741500000,3253500000,2.9574816026165167,-0.12428454619787407,-2.3223684210526314,-2.1776315789473686,-31.855263157894736,8.230580539656582,1.5435771125426299,2018-12-30,73.29496402877697,61.381294964028775,63.680297397769515,0.8943818256146703,8.468067459220348,0.011410822274883591,0.01624901091943423,71049077500.0,66.52535346441948,396.9222206703911,214.64978096676737,14.673498038000826,0.1463614063777596,0.002723382916272217,-13.814799672935404,7.6229782870436065,0.3099250936329588,0.26400163522747183,3.5833333333333335,12.709730171708912,1.2279151943462898,,65727077500.0,-14335000000.0,4.98314606741573,0.8732624693376942,0.2706459525756337,1.4662447257383966,0.702247191011236,18.17171067182748,61.54220739700374,367.19037709497206,198.5712311178248,13.574365448161917,18.17171067182748,1.4133099824868651,0.26187525815778606,0.04237254512993454,3.9591169255928045,0.2952723251313243,0.023596454200084424,0.0,2.9574816026165167,0.047501032631144156,QCOM,-5424000000.0,20.609157808667213,5738000000
1696500000,1943000000,2992500000,0.5703180212014134,-0.11236749116607773,-2.490566037735849,2.660377358490566,-36.339622641509436,8.32296819787986,1.5263851084379665,2018-09-30,53.46315789473684,57.63157894736842,45.23364485981308,0.9753346781588117,39.54275092936803,0.00902370931168703,-0.005345453668470493,100562403500.0,-497.8336806930693,-172.7876348797251,-237.73617848699763,17.404361976462443,-0.41130742049469965,-0.006064432816861262,-11.871731448763251,2.156901284654373,0.8245614035087719,0.2889235283330277,-3.869565217391304,11.715194346289753,1.6834022445363261,,95969403500.0,-14527000000.0,-22.737623762376238,-0.3625441696113074,-0.2989399293286219,1.5616438356164384,-1.6881091617933723,118.92119392812889,-187.0748606237817,-164.8958823024055,-226.87802245862886,16.609450242298372,118.92119392812889,1.9896694214876034,0.24022152994115611,-0.022050290135396517,4.08339222614841,-0.6356877323420075,-0.03755450325847438,0.0,0.5703180212014134,0.03876773970231914,QCOM,-8646000000.0,16.441696113074205,5995000000
1742500000,1852500000,3122000000,15.513113651647613,-0.14391392064559516,-1.9345794392523366,-9.593457943925234,-26.060747663551403,23.95359784801614,2.7336540833950163,2018-06-24,67.95685279187816,62.588832487309645,51.04357181280258,0.6284747946529232,1.6916074215363275,0.011599746004525424,0.015305043575674599,61485202400.0,36.641956138259836,33.434041544317566,29.948953921091086,11.024780778196163,1.2367182246133155,0.023415952691901488,0.1027236045729657,16.79722330122883,1.7079866888519135,0.15789982283781606,4.42654028436019,12.628782784129118,1.3243697478991596,,78536202400.0,5296000000.0,-10.16150178784267,0.808338937457969,1.3806321452589105,1.437956204379562,0.7579034941763727,3.404551864054101,65.3379387687188,42.705928439369224,38.254360642961515,14.082159297113142,3.404551864054101,1.7631994941511224,0.2535413304644074,0.022988945415598823,3.750504371217216,0.0521068146349922,0.02035834168882689,0.0,15.513113651647613,0.03388918773534158,QCOM,13264000000.0,35.16207128446537,28106000000
1748500000,1757500000,3308000000,15.943105756358769,-0.12382864792503347,-2.097297297297297,-2.789189189189189,-28.216216216216218,25.39892904953146,3.597472353870458,2018-03-25,75.68086102012167,61.23537669630323,60.94827586206897,0.6285593986838411,1.6922204962424956,0.01099820162092719,0.0042951556626106184,60479742800.0,67.57513162011173,182.71825619335348,117.208803875969,11.586157624521073,0.2215528781793842,0.00430817128583065,1.8833668005354753,8.901422063523775,1.5636363636363637,0.15767395440227053,1.761111111111111,14.574966532797857,1.1892042292710072,,76830742800.0,5237000000.0,-18.26927374301676,0.22088353413654618,0.3453815261044177,1.469738651994498,2.5606060606060606,3.225607405852471,232.82043272727273,232.11704773413896,148.89678837209303,14.718533103448276,3.225607405852471,1.4766619519094766,0.2681992337164751,0.006109414051652319,3.4939759036144578,0.013854485914605986,0.006159406209924999,0.0,15.943105756358769,0.04252873563218391,QCOM,13708000000.0,36.15461847389558,32884000000
1786000000,1873000000,3067000000,16.197698036560595,-0.15301286391333785,-1.6061946902654867,-7.79646017699115,-26.70353982300885,22.587677725118482,3.4061694520661843,2017-12-24,65.88971450919045,59.30778255768479,45.529411764705884,0.6282264455874812,1.6898093964220031,0.009783027132736601,-0.06935053475730223,74258865400.0,-789.9879297872341,48.345615494791666,42.14464551645857,12.304700149130074,1.039945836154367,0.01780418208043059,-1.217501692620176,38.42263649047628,-0.29450108641149925,0.15828813849046636,-0.35294117647058826,14.569397427217332,1.3659188034188035,,86271865400.0,539000000.0,127.79787234042553,-4.050778605280975,1.1929587000677049,1.517507418397626,-0.14106635467156944,3.6060803126567467,-14.419499481865286,56.16657903645833,48.962466174801364,14.295255244407622,3.6060803126567467,1.9767441860465116,0.23496271748135875,-0.11045878334717991,4.085985104942451,-0.250083598060525,-0.0011467013225288586,0.0,16.197698036560595,0.041093620546810275,QCOM,13738000000.0,36.67230873392011,28939000000
1867500000,2016000000,3356500000,20.676529926025555,-0.1761936785474109,-1.515267175572519,-10.400763358778626,-22.408396946564885,23.55682582380632,3.996791051618227,2017-09-24,69.06108597285068,66.8891402714932,55.677056719468574,0.5304950676480469,1.1299030768230014,0.012162915182519843,0.002140441673023706,54512607800.0,56.66591247401247,22.13260568412505,20.00462671559633,9.285063498552205,1.65635507733692,0.03562099892336073,4.24310692669805,6.804644792761715,18.41216216216216,0.15820175304645268,2.4451219512195124,13.827168796234028,1.3031941031941032,,69144607800.0,8853000000.0,-15.20997920997921,0.09952925353059852,1.832548755884331,1.3455098934550989,5.6824324324324325,2.2488976712417874,467.193295945946,28.07332838002436,25.374168,11.77731354113439,2.2488976712417874,1.616464757709251,0.23811957077158916,0.002684758553132823,3.9482178883658374,0.004813634293891888,0.007347148170541783,0.0,20.676529926025555,0.0344064043604156,QCOM,20386000000.0,37.0719569603228,32686000000
1851000000,1784500000,3306500000,20.98859825620389,-0.11871227364185111,-2.2203389830508473,-0.4632768361581921,-30.34463276836158,9.999329309188465,2.9489250245552765,2017-06-25,76.70498084291188,57.77777777777778,59.18450940234593,0.5139098153124466,1.057231418163226,0.011233371003990467,0.011526183992246142,80626279200.0,58.21392,-848.6976757894737,983.2473073170731,15.011409272016385,-0.06371562709590879,-0.001264419722013145,-5.74916163648558,16.5616308692831,0.09468822170900693,0.16158995945882973,6.451127819548872,13.772635814889336,1.1733266733266734,,75133279200.0,-6064000000.0,3.9660649819494584,0.5808182427900738,0.05499664654594232,1.5576923076923077,0.9745958429561201,2.4008844890394325,86.75898290993071,-790.8766231578948,916.2595024390243,13.988694693725563,2.4008844890394325,1.5206681766704417,0.2584248743250791,0.016044167778271824,3.602280348759222,0.027673036364798363,0.015538974210373804,0.0,20.98859825620389,0.0422640104263638,QCOM,20891000000.0,36.201207243460765,17858000000
1883000000,1675000000,3641000000,21.050369375419745,-0.0819341840161182,-2.80327868852459,-6.680327868852459,-41.114754098360656,4.784419073203492,1.6666338097585016,2017-03-26,88.45861084681256,55.19029495718363,75.37679425837321,0.4410741988979832,0.7891462480857581,0.010519650303715605,0.010062858336504455,79245132000.0,60.67774272588055,114.35083982683983,97.23329079754602,15.79847129186603,0.4654130288784419,0.009310495096391973,-7.098220282068502,15.43528594864686,1.0881174899866488,0.18868025464077462,8.009345794392523,8.08865010073875,1.0174249757986447,,74432132000.0,-7827000000.0,3.6852986217457886,0.5030221625251847,0.5473472128945601,1.630721489526765,1.0453938584779707,2.374685171005615,99.37534312416554,107.40567388167388,91.32776932515337,14.838941786283891,2.374685171005615,1.1940014282313736,0.27392344497607657,0.016462262077453955,3.368703828072532,0.02389612046962736,0.018657203814168154,0.0,21.050369375419745,0.04904306220095694,QCOM,20763000000.0,30.556077904633984,6763000000
1805000000,1854500000,2583000000,20.879598662207357,-0.0862876254180602,-2.550387596899225,-10.689922480620154,-46.50387596899225,4.605351170568562,1.9738553915436576,2016-12-25,72.8698601102162,62.87409919457397,31.280213368894817,0.4039071153038231,0.6775909018100272,0.008921439702338895,0.007760742190044805,92677193000.0,71.84278527131782,74.1417544,67.20608629441624,15.448773628938156,0.8361204013377926,0.014224234219290331,-5.230936454849498,14.639421774122436,2.0219941348973607,0.17232555474926478,9.666666666666666,7.875585284280937,1.2350785340314137,,87878193000.0,-5372000000.0,3.72015503875969,0.4561872909698997,0.9224080267558529,1.4314320388349515,1.1495601173020529,2.8152552618933204,128.85365542521993,70.3025544,63.726028281363305,14.64880696782797,2.8152552618933204,2.8772182254196643,0.2180363393898983,0.015735314475566427,4.012709030100335,0.021848470286721128,0.01960695934373028,0.0,20.879598662207357,0.03983997332888815,QCOM,22191000000.0,28.991304347826087,7785000000
1628000000,1959500000,2650000000,21.298927613941018,-0.10053619302949061,-2.24,-15.44,-41.22666666666667,3.985254691689008,3.143345643550814,2016-09-25,57.159183673469386,68.2530612244898,32.29463130659767,0.3930747340476327,0.6476493171376424,0.009698758832716722,0.01983160533697447,86439873600.0,36.44176795952782,39.9076055401662,37.32291606217617,13.977987322121605,1.4517426273458445,0.02686382561593915,0.34132037533512066,22.66261120293136,1.448405253283302,0.17530892492217193,25.789473684210527,7.930965147453083,1.5745501285347043,,80628873600.0,2400000000.0,2.449831365935919,1.07171581769437,1.552278820375335,1.318622174381055,0.4890556597873671,2.5372545031153626,50.42456135084428,37.22478005540166,34.813848704663215,13.0383042690815,2.5372545031153626,2.786840919333033,0.1982535575679172,0.037031032885595186,4.144772117962466,0.05031782994524514,0.043509145800035516,0.0,21.298927613941018,0.03444372574385511,QCOM,22599000000.0,28.94101876675603,15670000000
1519000000,1816500000,2510000000,20.623822341857334,-0.09152086137281291,-2.6176470588235294,-13.529411764705882,-44.44117647058823,3.9602960969044414,3.0657606313020604,2016-06-26,49.45379876796714,58.10266940451745,28.873262739907346,0.3965462922852755,0.657127940744608,0.011950277408170097,0.02209500714135419,71242131400.0,33.50993951081844,41.808762558685444,38.718549673913046,11.787248742554599,1.1467025572005383,0.026073332526916577,-0.6095222072678331,21.2348907235794,1.2742382271468145,0.1836332847635175,22.276315789473685,7.973755047106326,1.8198804185351272,,65354131400.0,840000000.0,2.7695202257761053,0.971736204576043,1.2382234185733514,1.5489821882951653,0.5408587257617729,2.1324805494828207,45.25909376731302,38.35336349765258,35.51854967391304,10.813059463931172,2.1324805494828207,3.1170706549767924,0.20946393117140966,0.034828750602990836,4.067294751009421,0.047117172969621826,0.0385271829415379,0.0,20.623822341857334,0.039046988749172735,QCOM,21321000000.0,27.900403768506056,14136000000
