acceptedDate,costAndExpenses,costOfRevenue,date,depreciationAndAmortization,ebitda,ebitdaratio,eps,epsdiluted,fillingDate,finalLink,generalAndAdministrativeExpenses,grossProfit,grossProfitRatio,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,interestExpense,link,netIncome,netIncomeRatio,operatingExpenses,operatingIncome,operatingIncomeRatio,otherExpenses,period,researchAndDevelopmentExpenses,revenue,sellingAndMarketingExpenses,symbol,totalOtherIncomeExpensesNet,weightedAverageShsOut,weightedAverageShsOutDil
,1600000000,1049000000,1991-12-27,50000000.0,318000000,0.170692,0.01213,0.01213,,,420000000,813000000,0.436393,268000000.0,0.143854,102000000.0,0.0,,166000000.0,0.089104,551000000,263000000.0,0.14117,0.0,Q1,131000000,1863000000,0.0,AAPL,5000000.0,13680000000,13680000000
,1386000000,852000000,1991-09-27,58000000.0,189000000,0.125415,0.00596,0.00596,,,389000000,655000000,0.434638,131000000.0,0.086928,50000000.0,0.0,,81000000.0,0.053749,534000000,121000000.0,0.080292,0.0,Q4,145000000,1507000000,0.0,AAPL,10000000.0,13580000000,13580000000
,1617000000,828000000,1991-06-28,53000000.0,-33000000,-0.021583,-0.00395,-0.00395,,,413000000,700000000,0.457816,-86000000.0,-0.056246,-33000000.0,0.0,,-53000000.0,-0.034663,789000000,-89000000.0,-0.058208,0.0,Q3,152000000,1529000000,0.0,AAPL,3000000.0,13420000000,13420000000
,1411000000,819000000,1991-03-29,46000000.0,257000000,0.160826,0.00958,0.00958,,,446000000,779000000,0.487484,212000000.0,0.132666,80000000.0,0.0,,131000000.0,0.081977,592000000,187000000.0,0.117021,0.0,Q2,146000000,1598000000,0.0,AAPL,25000000.0,13680000000,13680000000
,1447000000,815000000,1990-12-28,47000000.0,290000000,0.173031,0.01143,0.01143,,,492000000,861000000,0.513723,243000000.0,0.144988,92000000.0,0.0,,151000000.0,0.090095,632000000,228000000.0,0.136038,0.0,Q1,140000000,1676000000,0.0,AAPL,14000000.0,13208000000,13208000000
,1214000000,652000000,1990-09-28,61000000.0,222000000,0.163959,0.00715,0.00715,,,429000000,702000000,0.518464,161000000.0,0.118907,63000000.0,0.0,,98000000.0,0.072378,562000000,141000000.0,0.104136,0.0,Q4,132000000,1354000000,0.0,AAPL,21000000.0,13700000000,13700000000
,1183000000,628000000,1990-06-29,50000000.0,247000000,0.180952,0.00861,0.00861,,,430000000,737000000,0.539927,196000000.0,0.14359,77000000.0,0.0,,120000000.0,0.087912,555000000,182000000.0,0.133333,0.0,Q3,124000000,1365000000,0.0,AAPL,14000000.0,13940000000,13940000000
,1147000000,610000000,1990-03-30,44000000.0,260000000,0.193165,0.00928,0.00928,,,422000000,737000000,0.547548,216000000.0,0.160475,84000000.0,0.0,,132000000.0,0.098068,537000000,199000000.0,0.147845,0.0,Q2,115000000,1346000000,0.0,AAPL,17000000.0,14220000000,14220000000
,1303000000,716000000,1989-12-29,48000000.0,253000000,0.169457,0.00862,0.00862,,,481000000,777000000,0.520429,205000000.0,0.137307,80000000.0,0.0,,125000000.0,0.083724,587000000,190000000.0,0.127261,0.0,Q1,106000000,1493000000,0.0,AAPL,15000000.0,14504000000,14504000000
,1212000000,677000000,1989-09-29,40000000.0,304000000,0.219653,0.01107,0.01107,,,422000000,706000000,0.510116,264000000.0,0.190751,103000000.0,0.0,,161000000.0,0.116329,535000000,172000000.0,0.124277,0.0,Q4,113000000,1384000000,0.0,AAPL,92000000.0,14548000000,14548000000
,1098000000,631000000,1989-06-30,85000000.0,242000000,0.19391,0.00663,0.00663,,,363000000,617000000,0.494391,158000000.0,0.126603,61000000.0,0.0,,96000000.0,0.076923,467000000,150000000.0,0.120192,0.0,Q3,103000000,1248000000,0.0,AAPL,8000000.0,14480000000,14480000000
