dividendYielTTM,dividendYielPercentageTTM,peRatioTTM,pegRatioTTM,payoutRatioTTM,currentRatioTTM,quickRatioTTM,cashRatioTTM,daysOfSalesOutstandingTTM,daysOfInventoryOutstandingTTM,operatingCycleTTM,daysOfPayablesOutstandingTTM,cashConversionCycleTTM,grossProfitMarginTTM,operatingProfitMarginTTM,pretaxProfitMarginTTM,netProfitMarginTTM,effectiveTaxRateTTM,returnOnAssetsTTM,returnOnEquityTTM,returnOnCapitalEmployedTTM,netIncomePerEBTTTM,ebtPerEbitTTM,ebitPerRevenueTTM,debtRatioTTM,debtEquityRatioTTM,longTermDebtToCapitalizationTTM,totalDebtToCapitalizationTTM,interestCoverageTTM,cashFlowToDebtRatioTTM,companyEquityMultiplierTTM,receivablesTurnoverTTM,payablesTurnoverTTM,inventoryTurnoverTTM,fixedAssetTurnoverTTM,assetTurnoverTTM,operatingCashFlowPerShareTTM,freeCashFlowPerShareTTM,cashPerShareTTM,operatingCashFlowSalesRatioTTM,freeCashFlowOperatingCashFlowRatioTTM,cashFlowCoverageRatiosTTM,shortTermCoverageRatiosTTM,capitalExpenditureCoverageRatioTTM,dividendPaidAndCapexCoverageRatioTTM,priceBookValueRatioTTM,priceToBookRatioTTM,priceToSalesRatioTTM,priceEarningsRatioTTM,priceToFreeCashFlowsRatioTTM,priceToOperatingCashFlowsRatioTTM,priceCashFlowRatioTTM,priceEarningsToGrowthRatioTTM,priceSalesRatioTTM,dividendYieldTTM,enterpriseValueMultipleTTM,priceFairValueTTM
0.006910639777468706,0.6910639777468706,34.29924767355881,53.11261522903078,0.23702974531014653,1.4694496317589543,1.3124488554103106,0.35022765899410396,42.74995709439598,8.577479515823178,19.118564826770132,76.16879434299995,-31.30384229949688,0.3818781334784212,0.2451571440569348,0.24946231062196694,0.21333761780783403,0.1448102229313348,0.1841030553594837,0.808278686256606,0.30769819750839994,0.8551897770686652,1.0,0.24946231062196694,0.7722282444287587,3.3903599789712513,0.5670699568758985,0.5942085939166657,22.406362741882585,0.1881070254336571,4.390359978971252,8.538020265003897,4.791988676574664,42.55329311211664,6.245171147750336,0.8629657406473732,1.1429947910208258,0.9835725642671928,5.3403862599051894,0.07270217668345158,0.8605223505775992,0.1881070254336571,1.783091527852409,-7.169607490097227,-7.169607492149744,27.723350849174068,27.723350849174068,7.31731979127793,34.29924767355881,116.96137547890037,100.64787775389253,100.64787775389253,53.11261522903078,7.31731979127793,0.006910639777468706,25.046867224936367,27.723350849174068
