dividendYielTTM,dividendYielPercentageTTM,peRatioTTM,pegRatioTTM,payoutRatioTTM,currentRatioTTM,quickRatioTTM,cashRatioTTM,daysOfSalesOutstandingTTM,daysOfInventoryOutstandingTTM,operatingCycleTTM,daysOfPayablesOutstandingTTM,cashConversionCycleTTM,grossProfitMarginTTM,operatingProfitMarginTTM,pretaxProfitMarginTTM,netProfitMarginTTM,effectiveTaxRateTTM,returnOnAssetsTTM,returnOnEquityTTM,returnOnCapitalEmployedTTM,netIncomePerEBTTTM,ebtPerEbitTTM,ebitPerRevenueTTM,debtRatioTTM,debtEquityRatioTTM,longTermDebtToCapitalizationTTM,totalDebtToCapitalizationTTM,interestCoverageTTM,cashFlowToDebtRatioTTM,companyEquityMultiplierTTM,receivablesTurnoverTTM,payablesTurnoverTTM,inventoryTurnoverTTM,fixedAssetTurnoverTTM,assetTurnoverTTM,operatingCashFlowPerShareTTM,freeCashFlowPerShareTTM,cashPerShareTTM,operatingCashFlowSalesRatioTTM,freeCashFlowOperatingCashFlowRatioTTM,cashFlowCoverageRatiosTTM,shortTermCoverageRatiosTTM,capitalExpenditureCoverageRatioTTM,dividendPaidAndCapexCoverageRatioTTM,priceBookValueRatioTTM,priceToBookRatioTTM,priceToSalesRatioTTM,priceEarningsRatioTTM,priceToFreeCashFlowsRatioTTM,priceToOperatingCashFlowsRatioTTM,priceCashFlowRatioTTM,priceEarningsToGrowthRatioTTM,priceSalesRatioTTM,dividendYieldTTM,enterpriseValueMultipleTTM,priceFairValueTTM
,,,,,2.0990139687756777,1.4642563681183238,0.729252259654889,85.40217106984045,113.6013164080865,134.65938598695126,85.28678890456041,28.12666566316439,0.4436306565524457,0.09364373528642428,0.08618885691865028,0.07964948992937483,0.09863429438543247,0.09251101321585903,0.1842662632375189,0.15883345384429984,0.9241274658573596,1.0,0.08618885691865028,0.49794926325383565,0.9918305597579425,0.12911725955204217,0.17271589486858574,9.55072463768116,0.3391304347826087,1.9918305597579424,4.273896031302404,4.279678068410463,3.212990936555891,9.5575,1.1614765304572383,0.19070904645476772,0.1458842705786471,1.4466177669111655,0.030604237509809052,0.7649572649572649,0.3391304347826087,1.17,-4.254545454545455,,30.42811497730711,30.42811497730711,13.152618362542505,165.13123152709358,561.8151955307262,429.76461538461535,429.76461538461535,1250.716179529283,13.152618362542505,,98.78840119165838,30.42811497730711
