date,symbol,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2004-03-27,AAPL,2004-05-06,2004-05-06 17:26:09,Q2,46000000.0,36000000.0,-8000000.0,6000000.0,-19000000.0,1000000.0,26000000.0,-94000000.0,3804000000.0,6000000.0,61000000.0,-35000000.0,0.0,-581000000.0,0.0,0.0,-403000000.0,-308000000.0,76000000.0,76000000.0,0.0,0.0,-224000000.0,0.0,-566000000,3158000000,3724000000.0,61000000.0,-35000000.0,26000000.0,https://www.sec.gov/Archives/edgar/data/320193/000110465904013021/a04-5089_110q.htm,https://www.sec.gov/Archives/edgar/data/320193/000110465904013021/a04-5089_110q.htm
2003-12-27,AAPL,2004-02-10,2004-02-09 19:57:13,Q1,63000000.0,33000000.0,4000000.0,7000000.0,116000000.0,180000000.0,-33000000.0,-69000000.0,3647000000.0,3000000.0,219000000.0,-44000000.0,0.0,-395000000.0,0.0,0.0,77000000.0,8000000.0,32000000.0,32000000.0,0.0,0.0,32000000.0,0.0,328000000,3724000000,3396000000.0,219000000.0,-44000000.0,175000000.0,https://www.sec.gov/Archives/edgar/data/320193/000110465904003080/a04-1622_110q.htm,https://www.sec.gov/Archives/edgar/data/320193/000110465904003080/a04-1622_110q.htm
2003-09-27,AAPL,2003-12-19,2003-12-19 17:25:45,Q4,44000000.0,29000000.0,5000000.0,16000000.0,-2000000.0,-198000000.0,-18000000.0,274000000.0,3530000000.0,-3000000.0,73000000.0,-58000000.0,0.0,-667000000.0,0.0,0.0,-180000000.0,10000000.0,22000000.0,-4000000.0,0.0,0.0,-4000000.0,0.0,-111000000,3396000000,3507000000.0,73000000.0,-58000000.0,15000000.0,https://www.sec.gov/Archives/edgar/data/320193/000104746903041604/a2124888z10-k.htm,https://www.sec.gov/Archives/edgar/data/320193/000104746903041604/a2124888z10-k.htm
2003-06-28,AAPL,2003-08-12,2003-08-12 16:09:14,Q3,19000000.0,24000000.0,-4000000.0,0.0,-33000000.0,-76000000.0,3000000.0,-41000000.0,3521000000.0,2000000.0,8000000.0,-46000000.0,0.0,-884000000.0,0.0,0.0,74000000.0,10000000.0,15000000.0,15000000.0,0.0,0.0,15000000.0,0.0,97000000,3507000000,3410000000.0,8000000.0,-46000000.0,-38000000.0,https://www.sec.gov/Archives/edgar/data/320193/000110465903017766/a03-2128_110q.htm,https://www.sec.gov/Archives/edgar/data/320193/000110465903017766/a03-2128_110q.htm
2003-03-29,AAPL,2003-05-13 00:00:00,2003-05-13 16:46:50,Q2,14000000.0,29000000.0,-14000000.0,0.0,78000000.0,5000000.0,3000000.0,104000000.0,4547000000.0,-9000000.0,98000000.0,-40000000.0,0.0,-423000000.0,0.0,0.0,697000000.0,8000000.0,3000000.0,3000000.0,0.0,0.0,3000000.0,0.0,798000000,3410000000,2612000000.0,98000000.0,-40000000.0,58000000.0,https://www.sec.gov/Archives/edgar/data/320193/000110465903009489/0001104659-03-009489-index.html,https://www.sec.gov/Archives/edgar/data/320193/000110465903009489/j0567_10q.htm
2002-12-28,AAPL,2003-02-10,2003-02-10 16:43:14,Q1,-8000000.0,31000000.0,2000000.0,0.0,76000000.0,68000000.0,1000000.0,-94000000.0,3789000000.0,9000000.0,110000000.0,-20000000.0,0.0,-674000000.0,0.0,0.0,237000000.0,17000000.0,13000000.0,13000000.0,0.0,0.0,13000000.0,0.0,360000000,2612000000,2252000000.0,110000000.0,-20000000.0,90000000.0,https://www.sec.gov/Archives/edgar/data/320193/000104746903004566/a2102387z10-q.htm,https://www.sec.gov/Archives/edgar/data/320193/000104746903004566/a2102387z10-q.htm
2002-09-28,AAPL,2002-12-19 00:00:00,2002-12-19 17:20:21,Q4,-45000000.0,29000000.0,-32000000.0,0.0,61000000.0,61000000.0,-11000000.0,7000000.0,3730000000.0,70000000.0,83000000.0,-64000000.0,0.0,-666000000.0,0.0,0.0,908000000.0,3000000.0,16000000.0,16000000.0,0.0,0.0,16000000.0,0.0,1006000000,2252000000,1246000000.0,83000000.0,-64000000.0,19000000.0,https://www.sec.gov/Archives/edgar/data/320193/000104746902007674/0001047469-02-007674-index.html,https://www.sec.gov/Archives/edgar/data/320193/000104746902007674/a2096490z10-k.htm
2002-06-29,AAPL,2002-08-09 00:00:00,2002-08-09 16:52:48,Q3,32000000.0,28000000.0,-32000000.0,0.0,-62000000.0,18000000.0,-8000000.0,-83000000.0,3725000000.0,-3000000.0,-37000000.0,-31000000.0,0.0,-581000000.0,0.0,0.0,82000000.0,1000000.0,42000000.0,42000000.0,0.0,0.0,42000000.0,0.0,87000000,1246000000,1159000000.0,-37000000.0,-31000000.0,-68000000.0,https://www.sec.gov/Archives/edgar/data/320193/000091205702030796/0000912057-02-030796-index.html,https://www.sec.gov/Archives/edgar/data/320193/000091205702030796/a2086025z10-q.htm
2002-03-30,AAPL,2002-05-14 00:00:00,2002-05-14 17:08:24,Q2,40000000.0,29000000.0,40000000.0,0.0,-109000000.0,-146000000.0,-3000000.0,157000000.0,3705000000.0,2000000.0,2000000.0,-43000000.0,0.0,-1515000000.0,0.0,0.0,-825000000.0,-1000000.0,36000000.0,36000000.0,0.0,0.0,36000000.0,0.0,-787000000,1159000000,1946000000.0,2000000.0,-43000000.0,-41000000.0,https://www.sec.gov/Archives/edgar/data/320193/000091205702020280/0000912057-02-020280-index.html,https://www.sec.gov/Archives/edgar/data/320193/000091205702020280/a2079853z10-q.htm
2001-12-29,AAPL,2002-02-11 00:00:00,2002-02-11 00:00:00,Q1,38000000.0,28000000.0,-10000000.0,0.0,7000000.0,-32000000.0,-12000000.0,29000000.0,3693000000.0,-21000000.0,42000000.0,-36000000.0,0.0,-1382000000.0,0.0,0.0,-417000000.0,8000000.0,11000000.0,11000000.0,0.0,0.0,11000000.0,0.0,-364000000,1946000000,2310000000.0,42000000.0,-36000000.0,6000000.0,https://www.sec.gov/Archives/edgar/data/320193/000091205702004945/0000912057-02-004945-index.html,https://www.sec.gov/Archives/edgar/data/320193/000091205702004945/a2069685z10-q.htm
2001-09-29,AAPL,2001-12-21,2001-12-21 00:00:00,Q4,66000000.0,28000000.0,18000000.0,0.0,157000000.0,132000000.0,8000000.0,-46000000.0,3625000000.0,6000000.0,275000000.0,-163000000.0,0.0,-1260000000.0,0.0,0.0,-104000000.0,8000000.0,18000000.0,18000000.0,0.0,0.0,18000000.0,0.0,189000000,2310000000,2121000000.0,275000000.0,-163000000.0,112000000.0,https://www.sec.gov/Archives/edgar/data/320193/000091205701544436/a2066171z10-k405.htm,https://www.sec.gov/Archives/edgar/data/320193/000091205701544436/a2066171z10-k405.htm
2001-06-30,AAPL,2001-08-13 00:00:00,2001-08-13 00:00:00,Q3,61000000.0,26000000.0,23000000.0,0.0,-146000000.0,39000000.0,-9000000.0,-114000000.0,3634000000.0,3000000.0,-33000000.0,-30000000.0,0.0,-1174000000.0,0.0,0.0,10000000.0,16000000.0,6000000.0,6000000.0,0.0,0.0,6000000.0,0.0,-17000000,2121000000,2138000000.0,-33000000.0,-30000000.0,-63000000.0,https://www.sec.gov/Archives/edgar/data/320193/000091205701528148/0000912057-01-528148-index.html,https://www.sec.gov/Archives/edgar/data/320193/000091205701528148/a2056203z10-q.htm
2001-03-31,AAPL,2001-05-14 00:00:00,2001-05-14 00:00:00,Q2,43000000.0,22000000.0,15000000.0,0.0,-120000000.0,-196000000.0,11000000.0,-324000000.0,0.0,-4000000.0,-44000000.0,0.0,0.0,0.0,0.0,0.0,430000000.0,0.0,0.0,15000000.0,0.0,0.0,15000000.0,0.0,401000000,2138000000,1737000000.0,-44000000.0,-17000000.0,-61000000.0,https://www.sec.gov/Archives/edgar/data/320193/000091205701515409/0000912057-01-515409-index.html,https://www.sec.gov/Archives/edgar/data/320193/000091205701515409/a2048698z10-q.htm
2000-12-30,AAPL,2001-02-12 00:00:00,2001-02-12 00:00:00,Q1,-195000000.0,24000000.0,-92000000.0,0.0,320000000.0,512000000.0,12000000.0,520000000.0,0.0,-70000000.0,-13000000.0,0.0,0.0,0.0,0.0,0.0,556000000.0,0.0,0.0,3000000.0,0.0,0.0,3000000.0,0.0,546000000,1737000000,1191000000.0,-13000000.0,-22000000.0,-35000000.0,https://www.sec.gov/Archives/edgar/data/320193/000091205701004642/0000912057-01-004642-index.html,https://www.sec.gov/Archives/edgar/data/320193/000091205701004642/a2038036z10-q.txt
2000-09-30,AAPL,2000-12-14 00:00:00,2000-12-14 00:00:00,Q4,170000000.0,18000000.0,11000000.0,0.0,74000000.0,14000000.0,-28000000.0,-117000000.0,0.0,-73000000.0,200000000.0,0.0,0.0,0.0,0.0,0.0,-363000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,-153000000,1191000000,1344000000.0,200000000.0,-66000000.0,134000000.0,https://www.sec.gov/Archives/edgar/data/320193/000091205700053623/0000912057-00-053623-index.html,https://www.sec.gov/Archives/edgar/data/320193/000091205700053623/a2032880z10-k.txt
2000-07-01,AAPL,2000-07-31 00:00:00,2000-07-31 00:00:00,Q3,200000000.0,25000000.0,47000000.0,0.0,13000000.0,-27000000.0,5000000.0,71000000.0,0.0,-51000000.0,234000000.0,0.0,0.0,0.0,0.0,0.0,-505000000.0,0.0,0.0,-47000000.0,0.0,0.0,-47000000.0,0.0,-318000000,1344000000,1662000000.0,234000000.0,-11000000.0,223000000.0,https://www.sec.gov/Archives/edgar/data/320193/000091205700033901/0000912057-00-033901-index.html,https://www.sec.gov/Archives/edgar/data/320193/000091205700033901/a10-q.txt
2000-04-01,AAPL,2000-05-11 00:00:00,2000-05-11 00:00:00,Q2,233000000.0,21000000.0,41000000.0,0.0,-132000000.0,-48000000.0,5000000.0,63000000.0,0.0,-102000000.0,61000000.0,0.0,0.0,0.0,0.0,0.0,-15000000.0,0.0,0.0,30000000.0,0.0,0.0,30000000.0,0.0,76000000,1662000000,1586000000.0,61000000.0,-27000000.0,34000000.0,https://www.sec.gov/Archives/edgar/data/320193/000091205700023442/0000912057-00-023442-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000912057-00-023442.txt
2000-01-01,AAPL,,,Q1,183000000.0,20000000.0,64000000.0,0.0,237000000.0,-211000000.0,5000000.0,-362000000.0,0.0,-131000000.0,373000000.0,0.0,0.0,0.0,0.0,0.0,-89000000.0,0.0,0.0,-24000000.0,0.0,0.0,-24000000.0,0.0,260000000,1586000000,1326000000.0,373000000.0,-38000000.0,335000000.0,,
1999-09-25,AAPL,1999-12-22 00:00:00,1999-12-22 00:00:00,Q4,111000000.0,19000000.0,-50000000.0,0.0,204000000.0,215000000.0,-13000000.0,-20000000.0,0.0,-42000000.0,242000000.0,0.0,0.0,0.0,0.0,0.0,-659000000.0,0.0,0.0,-30000000.0,0.0,0.0,-30000000.0,0.0,-447000000,1326000000,1773000000.0,242000000.0,-40000000.0,202000000.0,https://www.sec.gov/Archives/edgar/data/320193/000091205799010244/0000912057-99-010244-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000912057-99-010244.txt
1999-06-26,AAPL,1999-08-06 00:00:00,1999-08-06 00:00:00,Q3,203000000.0,19000000.0,9000000.0,0.0,-42000000.0,-92000000.0,11000000.0,-1000000.0,0.0,-101000000.0,88000000.0,0.0,0.0,0.0,0.0,0.0,322000000.0,0.0,0.0,6000000.0,0.0,0.0,5000000.0,0.0,415000000,1773000000,1358000000.0,88000000.0,-7000000.0,81000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019399000009/0000320193-99-000009-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-99-000009.txt
1999-03-27,AAPL,1999-05-11 00:00:00,1999-05-11 00:00:00,Q2,135000000.0,24000000.0,-4000000.0,0.0,168000000.0,109000000.0,7000000.0,-136000000.0,0.0,-54000000.0,269000000.0,0.0,0.0,0.0,0.0,0.0,-165000000.0,0.0,0.0,32000000.0,0.0,0.0,33000000.0,0.0,137000000,1358000000,1221000000.0,269000000.0,-19000000.0,250000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019399000004/0000320193-99-000004-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-99-000004.txt
1998-12-26,AAPL,,,Q1,152000000.0,23000000.0,10000000.0,0.0,71000000.0,42000000.0,53000000.0,64000000.0,0.0,-33000000.0,223000000.0,0.0,0.0,0.0,0.0,0.0,-486000000.0,0.0,0.0,3000000.0,0.0,0.0,3000000.0,0.0,-260000000,1221000000,1481000000.0,223000000.0,-5000000.0,218000000.0,,
1998-09-25,AAPL,,,Q4,106000000.0,23000000.0,-5000000.0,0.0,265000000.0,-40000000.0,51000000.0,-146000000.0,0.0,-107000000.0,282000000.0,0.0,0.0,0.0,0.0,0.0,-32000000.0,0.0,0.0,27000000.0,0.0,0.0,28000000.0,0.0,278000000,1481000000,1203000000.0,282000000.0,-17000000.0,265000000.0,,
1998-06-26,AAPL,1998-08-10 00:00:00,1998-08-10 00:00:00,Q3,101000000.0,32000000.0,5000000.0,0.0,101000000.0,-108000000.0,128000000.0,-50000000.0,0.0,-33000000.0,206000000.0,0.0,0.0,0.0,0.0,0.0,-267000000.0,0.0,0.0,2000000.0,0.0,0.0,-21000000.0,0.0,-82000000,1203000000,1285000000.0,206000000.0,-27000000.0,179000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019398000008/0000320193-98-000008-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-98-000008.txt
1998-03-27,AAPL,1998-05-11 00:00:00,1998-05-11 00:00:00,Q2,55000000.0,28000000.0,-2000000.0,0.0,42000000.0,95000000.0,147000000.0,132000000.0,0.0,32000000.0,155000000.0,0.0,0.0,0.0,0.0,0.0,-74000000.0,0.0,0.0,11000000.0,0.0,0.0,11000000.0,0.0,92000000,1285000000,1193000000.0,155000000.0,-5000000.0,150000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019398000006/0000320193-98-000006-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-98-000006.txt
1997-12-26,AAPL,1998-02-09 00:00:00,1998-02-09 00:00:00,Q1,47000000.0,28000000.0,3000000.0,0.0,86000000.0,133000000.0,33000000.0,30000000.0,0.0,-32000000.0,132000000.0,0.0,0.0,0.0,0.0,0.0,-170000000.0,0.0,0.0,1000000.0,0.0,0.0,1000000.0,0.0,-37000000,1193000000,1230000000.0,132000000.0,-7000000.0,125000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019398000003/0000320193-98-000003-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-98-000003.txt
1997-09-26,AAPL,1997-12-05 00:00:00,1997-12-05 00:00:00,Q4,-161000000.0,41000000.0,4000000.0,0.0,243000000.0,172000000.0,97000000.0,127000000.0,0.0,32000000.0,159000000.0,0.0,0.0,0.0,0.0,0.0,-17000000.0,0.0,0.0,172000000.0,0.0,0.0,70000000.0,0.0,212000000,1230000000,1018000000.0,159000000.0,-11000000.0,148000000.0,https://www.sec.gov/Archives/edgar/data/320193/000104746997006960/0001047469-97-006960-index.html,https://www.sec.gov/Archives/edgar/data/320193/0001047469-97-006960.txt
1997-06-27,AAPL,1997-08-11 00:00:00,1997-08-11 00:00:00,Q3,-56000000.0,22000000.0,-9000000.0,0.0,-116000000.0,-58000000.0,-25000000.0,28000000.0,0.0,-47000000.0,-206000000.0,0.0,0.0,0.0,0.0,0.0,-46000000.0,0.0,0.0,4000000.0,0.0,0.0,-3000000.0,0.0,-255000000,1018000000,1273000000.0,-206000000.0,-6000000.0,-212000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019397000014/0000320193-97-000014-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-97-000014.txt
1997-03-28,AAPL,1997-05-12 00:00:00,1997-05-12 00:00:00,Q2,-708000000.0,30000000.0,-45000000.0,0.0,284000000.0,343000000.0,-21000000.0,-20000000.0,0.0,548000000.0,109000000.0,0.0,0.0,0.0,0.0,0.0,32000000.0,0.0,0.0,5000000.0,0.0,0.0,-42000000.0,0.0,99000000,1273000000,1174000000.0,109000000.0,-16000000.0,93000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019397000011/0000320193-97-000011-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-97-000011.txt
1996-12-27,AAPL,1997-02-10 00:00:00,1997-02-10 00:00:00,Q1,-120000000.0,25000000.0,0.0,0.0,199000000.0,4000000.0,174000000.0,-29000000.0,0.0,-12000000.0,92000000.0,0.0,0.0,0.0,0.0,0.0,-468000000.0,0.0,0.0,3000000.0,0.0,0.0,-2000000.0,0.0,-378000000,1174000000,1552000000.0,92000000.0,-20000000.0,72000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019397000002/0000320193-97-000002-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-97-000002.txt
1996-09-27,AAPL,1996-12-19 00:00:00,1996-12-19 00:00:00,Q4,25000000.0,6000000.0,-35000000.0,0.0,362000000.0,-204000000.0,399000000.0,-29000000.0,0.0,-62000000.0,296000000.0,0.0,0.0,0.0,0.0,0.0,-116000000.0,0.0,0.0,14000000.0,0.0,0.0,13000000.0,0.0,193000000,1552000000,1359000000.0,296000000.0,-12000000.0,284000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019396000023/0000320193-96-000023-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-96-000023.txt
1996-06-28,AAPL,1996-08-12 00:00:00,1996-08-12 00:00:00,Q3,-32000000.0,22000000.0,-74000000.0,0.0,352000000.0,74000000.0,405000000.0,55000000.0,0.0,19000000.0,287000000.0,0.0,0.0,0.0,0.0,0.0,88000000.0,0.0,0.0,3000000.0,0.0,0.0,484000000.0,0.0,859000000,1359000000,500000000.0,287000000.0,-13000000.0,274000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019396000018/0000320193-96-000018-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-96-000018.txt
1996-03-29,AAPL,1996-05-13 00:00:00,1996-05-13 00:00:00,Q2,-740000000.0,46000000.0,-325000000.0,0.0,475000000.0,578000000.0,481000000.0,614000000.0,0.0,182000000.0,-362000000.0,0.0,0.0,0.0,0.0,0.0,167000000.0,0.0,0.0,17000000.0,1000000.0,0.0,-129000000.0,0.0,-324000000,500000000,824000000.0,-362000000.0,-11000000.0,-373000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019396000011/0000320193-96-000011-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-96-000011.txt
1995-12-29,AAPL,1996-02-12 00:00:00,1996-02-12 00:00:00,Q1,-69000000.0,42000000.0,-3000000.0,0.0,216000000.0,-13000000.0,-172000000.0,-266000000.0,0.0,1000000.0,187000000.0,0.0,0.0,0.0,0.0,0.0,-147000000.0,0.0,0.0,5000000.0,-15000000.0,0.0,28000000.0,0.0,68000000,824000000,756000000.0,187000000.0,-31000000.0,156000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019396000002/0000320193-96-000002-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-96-000002.txt
1995-09-29,AAPL,1995-12-19 00:00:00,1995-12-19 00:00:00,Q4,60000000.0,23000000.0,-66000000.0,0.0,-691000000.0,-378000000.0,-408000000.0,-117000000.0,0.0,1000000.0,-673000000.0,0.0,0.0,0.0,0.0,0.0,184000000.0,0.0,0.0,35000000.0,-15000000.0,0.0,77000000.0,0.0,-412000000,756000000,1168000000.0,-673000000.0,-49000000.0,-722000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019395000016/0000320193-95-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-95-000016.txt
1995-06-30,AAPL,1995-08-11 00:00:00,1995-08-11 00:00:00,Q3,103000000.0,37000000.0,21000000.0,0.0,-177000000.0,80000000.0,-383000000.0,-194000000.0,0.0,-10000000.0,-26000000.0,0.0,0.0,0.0,0.0,0.0,44000000.0,0.0,0.0,13000000.0,-14000000.0,0.0,-225000000.0,0.0,-207000000,1168000000,1375000000.0,-26000000.0,-59000000.0,-85000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019395000011/0000320193-95-000011-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-95-000011.txt
1995-03-31,AAPL,1995-05-15 00:00:00,1995-05-15 00:00:00,Q2,73000000.0,29000000.0,33000000.0,0.0,-92000000.0,-34000000.0,100000000.0,102000000.0,0.0,-37000000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,-211000000.0,0.0,0.0,29000000.0,-15000000.0,0.0,432000000.0,0.0,227000000,1375000000,1148000000.0,6000000.0,-29000000.0,-23000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019395000008/0000320193-95-000008-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-95-000008.txt
1994-12-30,AAPL,1995-02-09 00:00:00,1995-02-09 00:00:00,Q1,188000000.0,38000000.0,85000000.0,0.0,137000000.0,-18000000.0,4000000.0,-74000000.0,0.0,5000000.0,453000000.0,0.0,0.0,0.0,0.0,0.0,-419000000.0,0.0,0.0,9000000.0,-14000000.0,0.0,-89000000.0,0.0,-55000000,1148000000,1203000000.0,453000000.0,-22000000.0,431000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019395000003/0000320193-95-000003-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-95-000003.txt
1994-09-30,AAPL,1994-12-13 00:00:00,1994-12-13 00:00:00,Q4,114000000.0,46000000.0,-10000000.0,0.0,109000000.0,-304000000.0,109000000.0,-186000000.0,0.0,-17000000.0,242000000.0,0.0,0.0,0.0,0.0,0.0,28000000.0,0.0,0.0,30000000.0,-15000000.0,0.0,-208000000.0,0.0,62000000,1204000000,1142000000.0,242000000.0,-37000000.0,205000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019394000016/0000320193-94-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-94-000016.txt
1994-07-01,AAPL,1994-08-12 00:00:00,1994-08-12 00:00:00,Q3,139000000.0,41000000.0,-44000000.0,0.0,158000000.0,66000000.0,90000000.0,66000000.0,0.0,-152000000.0,142000000.0,0.0,0.0,0.0,0.0,0.0,-102000000.0,0.0,0.0,4000000.0,-14000000.0,0.0,14000000.0,0.0,55000000,1142000000,1087000000.0,142000000.0,-24000000.0,118000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019394000013/0000320193-94-000013-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-94-000013.txt
1994-04-01,AAPL,,,Q2,17000000.0,38000000.0,39000000.0,0.0,-90000000.0,-95000000.0,52000000.0,-22000000.0,0.0,-21000000.0,-17000000.0,0.0,0.0,0.0,0.0,0.0,64000000.0,0.0,0.0,43000000.0,-14000000.0,0.0,68000000.0,0.0,114000000,1086000000,972000000.0,-17000000.0,-75000000.0,-92000000.0,,
1993-12-31,AAPL,1994-01-26 00:00:00,1994-01-26 00:00:00,Q1,40000000.0,43000000.0,31000000.0,0.0,305000000.0,134000000.0,168000000.0,3000000.0,0.0,-49000000.0,370000000.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,5000000.0,-14000000.0,0.0,-82000000.0,0.0,296000000,972000000,676000000.0,370000000.0,-24000000.0,346000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019394000002/0000320193-94-000002-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-94-000002.txt
1993-09-24,AAPL,,,Q4,3000000.0,42000000.0,-89000000.0,0.0,-290000000.0,-117000000.0,-268000000.0,-83000000.0,0.0,-65000000.0,-399000000.0,0.0,0.0,0.0,0.0,0.0,213000000.0,0.0,0.0,18000000.0,-14000000.0,0.0,470000000.0,0.0,283000000,676000000,393000000.0,-399000000.0,-48000000.0,-447000000.0,,
1993-06-25,AAPL,,,Q3,-188000000.0,42000000.0,-65000000.0,0.0,-384000000.0,21000000.0,-362000000.0,-46000000.0,0.0,312000000.0,-284000000.0,0.0,0.0,0.0,0.0,0.0,-53000000.0,0.0,0.0,-62000000.0,-14000000.0,0.0,169000000.0,0.0,-167000000,394000000,561000000.0,-284000000.0,-72000000.0,-356000000.0,,
1993-03-26,AAPL,,,Q2,111000000.0,43000000.0,41000000.0,0.0,-223000000.0,-87000000.0,-280000000.0,-147000000.0,0.0,-19000000.0,-47000000.0,0.0,0.0,0.0,0.0,0.0,268000000.0,0.0,0.0,-95000000.0,-14000000.0,0.0,-245000000.0,0.0,-24000000,560000000,584000000.0,-47000000.0,-49000000.0,-96000000.0,,
1992-12-25,AAPL,,,Q1,161000000.0,39000000.0,63000000.0,0.0,-173000000.0,-112000000.0,-17000000.0,-40000000.0,0.0,-12000000.0,79000000.0,0.0,0.0,0.0,0.0,0.0,65000000.0,0.0,0.0,-49000000.0,-14000000.0,0.0,-58000000.0,0.0,86000000,585000000,499000000.0,79000000.0,-44000000.0,35000000.0,,
1992-09-25,AAPL,,,Q4,97000000.0,60000000.0,-7000000.0,0.0,-104000000.0,-130000000.0,-44000000.0,-38000000.0,0.0,12000000.0,58000000.0,0.0,0.0,0.0,0.0,0.0,-231000000.0,0.0,0.0,-49000000.0,-14000000.0,0.0,-60000000.0,0.0,-233000000,498000000,731000000.0,58000000.0,-44000000.0,14000000.0,,
1992-06-26,AAPL,,,Q3,132000000.0,57000000.0,39000000.0,0.0,68000000.0,-84000000.0,7000000.0,-48000000.0,0.0,-60000000.0,236000000.0,0.0,0.0,0.0,0.0,0.0,-241000000.0,0.0,0.0,-61000000.0,-14000000.0,0.0,-31000000.0,0.0,-36000000,731000000,767000000.0,236000000.0,-57000000.0,179000000.0,,
1992-03-27,AAPL,,,Q2,135000000.0,50000000.0,51000000.0,0.0,78000000.0,100000000.0,100000000.0,60000000.0,0.0,2000000.0,317000000.0,0.0,0.0,0.0,0.0,0.0,-180000000.0,0.0,0.0,24000000.0,-15000000.0,0.0,100000000.0,0.0,237000000,767000000,530000000.0,317000000.0,-42000000.0,275000000.0,,
1991-12-27,AAPL,,,Q1,166000000.0,50000000.0,42000000.0,0.0,49000000.0,-66000000.0,29000000.0,-44000000.0,0.0,3000000.0,310000000.0,0.0,0.0,0.0,0.0,0.0,-261000000.0,0.0,0.0,-6000000.0,-14000000.0,0.0,-123000000.0,0.0,-74000000,530000000,604000000.0,310000000.0,-52000000.0,258000000.0,,
1991-09-27,AAPL,,,Q4,81000000.0,58000000.0,8000000.0,0.0,-3000000.0,-140000000.0,61000000.0,5000000.0,0.0,-28000000.0,116000000.0,0.0,0.0,0.0,0.0,0.0,-231000000.0,0.0,0.0,-34000000.0,-15000000.0,0.0,-55000000.0,0.0,-170000000,604000000,774000000.0,116000000.0,-51000000.0,65000000.0,,
1991-06-28,AAPL,,,Q3,-53000000.0,53000000.0,-110000000.0,0.0,-219000000.0,24000000.0,-112000000.0,59000000.0,0.0,193000000.0,-136000000.0,0.0,0.0,0.0,0.0,0.0,-24000000.0,0.0,0.0,-77000000.0,-14000000.0,0.0,59000000.0,0.0,-101000000,773000000,874000000.0,-136000000.0,-54000000.0,-190000000.0,,
