date,symbol,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2000-07-30,NVDA,2000-09-13 00:00:00,2000-09-13 00:00:00,Q2,22499999.999999996,3400000.0000000005,0.0,0,-19500000.000000004,-13000000,-13000000,-7000000,367000000,17700000.0,24100000.0,0,0,0,0,0,-7600000.0,0,0,3400000.0000000005,0.0,0,2900000.0000000056,0,19400000.000000007,289400000.0,270000000,24100000.0,-7600000.0,16500000.0,https://www.sec.gov/Archives/edgar/data/1045810/000101287000004766/0001012870-00-004766-index.html,https://www.sec.gov/Archives/edgar/data/1045810/000101287000004766/0001012870-00-004766-0001.txt
2000-04-30,NVDA,2000-06-14 00:00:00,2000-06-14 00:00:00,Q1,18300000.0,3000000.0,0.0,0,-24700000.0,-5000000,-17000000,-4000000,329000000,14000000.0,10600000.0,0,0,0,0,0,-7500000.0,0,0,5600000.0,0.0,0,205100000.0,0,208200000.0,270200000.0,62000000,10600000.0,-7500000.0,3100000.0,https://www.sec.gov/Archives/edgar/data/1045810/000101287000003358/0001012870-00-003358-index.html,https://www.sec.gov/Archives/edgar/data/1045810/000101287000003358/0001012870-00-003358-0001.txt
2000-01-30,NVDA,,,Q4,17500000.0,2900000.0000000005,-5000000.0,0,-21299999.999999996,-11000000,-26000000,-22000000,97000000,11299999.999999998,5300000.000000001,0,0,0,0,0,-1699999.9999999993,0,0,7700000.0,0.0,0,2700000.0,0,6400000.0,61400000.0,55000000,5300000.000000001,-1699999.9999999993,3600000.000000002,,
1999-10-31,NVDA,1999-12-10 00:00:00,1999-12-10 00:00:00,Q3,10600000.0,2499999.9999999995,0.0,0,-3100000.0000000014,-6000000,-4000000,-8000000,76000000,1400000.0,11500000.0,0,0,0,0,0,-5200000.0,0,0,-1099999.9999999995,0.0,0,2199999.9999999995,0,8400000.0,55400000.0,47000000,11500000.0,-5200000.0,6300000.0,https://www.sec.gov/Archives/edgar/data/1045810/000101287099004592/0001012870-99-004592-index.html,https://www.sec.gov/Archives/edgar/data/1045810/0001012870-99-004592.txt
1999-08-01,NVDA,1999-09-10 00:00:00,1999-09-10 00:00:00,Q2,6600000.000000001,2100000.0,0.0,0,-13700000.0,-16000000,7000000,-7000000,63000000,700000.0,-4300000.0,0,0,0,0,0,-2200000.0,0,0,1000000.0,0.0,0,1400000.0,0,-5100000.0,46900000.0,52000000,-4300000.0,-2200000.0,-6500000.0,https://www.sec.gov/Archives/edgar/data/1045810/000089843099003541/0000898430-99-003541-index.html,https://www.sec.gov/Archives/edgar/data/1045810/0000898430-99-003541.txt
1999-05-02,NVDA,1999-06-15 00:00:00,1999-06-15 00:00:00,Q1,6300000.0,1500000.0,0.0,0,-4700000.0,-13000000,14000000,8000000,64000000,300000.0,3400000.0,0,0,0,0,0,-2500000.0,0,0,5800000.0,0.0,0,700000.0,0,1600000.0,51600000.0,50000000,3400000.0,-2500000.0,900000.0,https://www.sec.gov/Archives/edgar/data/1045810/000101287099001954/0001012870-99-001954-index.html,https://www.sec.gov/Archives/edgar/data/1045810/0001012870-99-001954.txt
1999-01-31,NVDA,,,Q4,7600000.0,1200000.0000000002,-200000.0,0,-5000000.0,15000000,-12000000,10000000,54000000,399999.9999999999,4000000.0,0,0,0,0,0,-3600000.0000000005,0,0,37900000.0,0.0,0,37300000.0,0,37800000.0,49800000.0,12000000,4000000.0,-3600000.0000000005,399999.9999999995,,
1998-10-25,NVDA,,,Q3,7199999.999999999,1100000.0,0.0,0,-15000000.0,0,0,0,11000000,500000.0000000002,-6300000.000000001,0,0,0,0,0,-1099999.9999999995,0,0,0.0,0.0,0,9399999.999999998,0,2100000.0,2100000.0,0,-6300000.000000001,-1099999.9999999995,-7400000.000000001,,
1998-07-26,NVDA,,,Q2,-9700000.0,1000000.0,0.0,0,6899999.999999999,0,0,0,0,799999.9999999999,-999999.9999999999,0,0,0,0,0,-1100000.0,0,0,0.0,0.0,0,5600000.0,0,3400000.0,15497400000.0,15494000000,-999999.9999999999,-1100000.0,-2100000.0,,
1998-04-26,NVDA,,,Q1,-1000000.0,700000.0,0.0,0,700000.0,0,0,0,0,900000.0,1400000.0,0,0,0,0,0,-2100000.0,0,0,0.0,0.0,0,-300000.0,0,-1000000.0,15493000000.0,15494000000,1400000.0,-2100000.0,-700000.0,,
1998-01-31,NVDA,,,Q4,1300000.0,200000.0,0.0,0,0.0,0,0,0,0,400000.0,2000000.0,0,0,0,0,0,-200000.0,0,0,0.0,0.0,0,-400000.0,0,1400000.0,15495400000.0,15494000000,2000000.0,-200000.0,1800000.0,,
1997-12-31,NVDA,,,Q3,1400000.0,799999.9999999999,0.0,0,-100000.0,0,0,0,0,900000.0000000001,3000000.0,0,0,0,0,0,-1000000.0000000002,0,0,99999.99999999964,0.0,0,-899999.9999999995,0,1100000.0,15495100000.0,15494000000,3000000.0,-1000000.0000000002,1999999.9999999998,,
1997-09-28,NVDA,,,Q2,-5000000.0,600000.0,0.0,0,100000.0,0,0,0,0,200000.0,-4200000.0,0,0,0,0,0,-1700000.0,0,0,8300000.0,0.0,0,8200000.0,0,2300000.0,15496300000.0,15494000000,-4200000.0,-1700000.0,-5900000.0,,
