date,symbol,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2002-03-31,AMD,2002-05-13 00:00:00,2002-05-10 19:12:00,Q1,-9200000.0,174100000.0,-7600000.0,0,54000000.0,-32000000,3000000,-78000000,0,-800000.0,210500000.0,0,0,0,0,0,-769300000.0,0,0,16600000.0,0.0,0,436400000.0,-6600000.0,-128900000.0,298100000.0,427000000,210500000.0,-199100000.0,11400000.0,https://www.sec.gov/Archives/edgar/data/2488/000101287002002217/0001012870-02-002217-index.html,https://www.sec.gov/Archives/edgar/data/2488/000101287002002217/d10q.htm
2001-12-30,AMD,2002-03-07 00:00:00,2002-03-07 00:00:00,Q4,-15899999.999999998,150500000.00000003,-21600000.0,0,-43899999.99999998,-71000000,69000000,64000000,0,42500000.0,111500000.0,0,0,0,0,0,-87199999.99999999,0,0,4300000.0,0.0,0,-80600000.0,-7300000.0,-63600000.00000002,333400000.0,397000000,111500000.0,-137000000.0,-25500000.0,https://www.sec.gov/Archives/edgar/data/2488/000101287002001071/0001012870-02-001071-index.html,https://www.sec.gov/Archives/edgar/data/2488/000101287002001071/d10k.txt
2001-09-30,AMD,2001-11-14 00:00:00,2001-11-14 00:00:00,Q3,-186899999.99999997,160000000.0,-38300000.0,0,108000000.0,139000000,-48000000,-54000000,0,41800000.0,84700000.0,0,0,0,0,0,18599999.999999966,0,0,-58599999.99999999,0.0,0,-109300000.00000001,11000000.0,5000000.0,398000000.0,393000000,84700000.0,-164099999.99999997,-79399999.99999997,https://www.sec.gov/Archives/edgar/data/2488/000101287001502805/0001012870-01-502805-index.html,https://www.sec.gov/Archives/edgar/data/2488/000101287001502805/d10q.txt
2001-07-01,AMD,2001-08-10 00:00:00,2001-08-10 00:00:00,Q2,17399999.99999999,159400000.00000003,400000.00000000215,0,-348000000.0,-126000000,-46000000,62000000,0,-4500000.0,-175400000.0,0,0,0,0,0,-465599999.99999994,0,0,40400000.0,0.0,0,-7399999.999999977,-14900000.0,-663300000.0,392700000.0,1056000000,-175400000.0,-215100000.00000003,-390500000.0,https://www.sec.gov/Archives/edgar/data/2488/000101287001501532/0001012870-01-501532-index.html,https://www.sec.gov/Archives/edgar/data/2488/000101287001501532/d10q.txt
2001-04-01,AMD,2001-05-15 00:00:00,2001-05-15 00:00:00,Q1,124800000.0,153000000.0,23400000.0,0,-139500000.0,-55000000,-11000000,100000000,0,-15000000.0,146800000.0,0,0,0,0,0,-19300000.0,0,0,10900000.0,0.0,0,338200000.0,-1400000.0,464300000.0,1055300000.0,591000000,146800000.0,-162700000.0,-15900000.0,https://www.sec.gov/Archives/edgar/data/2488/000101287001500838/0001012870-01-500838-index.html,https://www.sec.gov/Archives/edgar/data/2488/000101287001500838/d10q.txt
2000-12-31,AMD,,,Q4,177899999.99999997,149599999.99999997,-123600000.0,0,-2600000.0000000084,141000000,-54000000,-90000000,0,49099999.99999996,250599999.9999999,0,0,0,0,0,-275599999.9999999,0,0,22500000.0,0.0,0,31599999.999999993,2600000.0000000005,9100000.000000022,591100000.0,582000000,250599999.9999999,-228299999.99999994,22299999.99999995,,
2000-10-01,AMD,2000-11-13 00:00:00,2000-11-13 00:00:00,Q3,408600000.0,153800000.0,70600000.0,0,-97600000.0,-155000000,-34000000,-34000000,0,-248299999.99999997,287100000.0,0,0,0,0,0,-194500000.00000006,0,0,20800000.00000001,0.0,0,-222100000.0,2300000.0,-127199999.99999999,582800000.0,710000000,287100000.0,-287300000.00000006,-200000.00000007,https://www.sec.gov/Archives/edgar/data/2488/000101287000005706/0001012870-00-005706-index.html,https://www.sec.gov/Archives/edgar/data/2488/000101287000005706/0001012870-00-005706-0001.txt
2000-07-02,AMD,2000-08-16 00:00:00,2000-08-16 00:00:00,Q2,207200000.0,147799999.99999997,34400000.0,0,-105200000.0,-125000000,-51000000,-36000000,0,-3000000.000000002,281099999.99999994,0,0,0,0,0,8400000.000000034,0,0,43499999.99999999,0.0,0,38699999.99999999,1000000.0,329400000.0,709400000.0,380000000,281099999.99999994,-160899999.99999997,120199999.99999999,https://www.sec.gov/Archives/edgar/data/2488/000101287000004459/0001012870-00-004459-index.html,https://www.sec.gov/Archives/edgar/data/2488/000101287000004459/0001012870-00-004459-0001.txt
2000-04-02,AMD,2000-05-17 00:00:00,2000-05-17 00:00:00,Q1,189300000.0,127900000.0,-500000.0,0,83200000.0,22000000,-7000000,70000000,0,-13100000.0,386800000.0,0,0,0,0,0,-354100000.0,0,0,51600000.0,0.0,0,50900000.0,2500000.0,86000000.0,380000000.0,294000000,386800000.0,-129000000.0,257800000.0,https://www.sec.gov/Archives/edgar/data/2488/000101287000002943/0001012870-00-002943-index.html,https://www.sec.gov/Archives/edgar/data/2488/0001012870-00-002943.txt
1999-12-26,AMD,,,Q4,65100000.0,129899999.99999999,-3600000.000000023,0,150000000.0,-48000000,36000000,-69000000,0,-2100000.000000023,339299999.99999994,0,0,0,0,0,-146000000.0,0,0,25000000.0,0.0,0,9900000.000000006,-2300000.000000001,200800000.0,293800000.0,93000000,339299999.99999994,-124799999.99999996,214500000.0,,
1999-09-26,AMD,1999-11-01 00:00:00,1999-11-01 00:00:00,Q3,-105500000.0,130200000.00000001,-2099999.9999999944,0,-70100000.0,-61000000,-31000000,-17000000,0,-14199999.999999989,-61700000.0,0,0,0,0,0,-699999.9999999997,0,0,5800000.000000001,0.0,0,-67100000.00000001,2099999.9999999995,-127300000.00000001,93699999.99999999,221000000,-61700000.0,-147600000.00000003,-209300000.00000003,https://www.sec.gov/Archives/edgar/data/2488/000101287099003915/0001012870-99-003915-index.html,https://www.sec.gov/Archives/edgar/data/2488/0001012870-99-003915.txt
1999-06-27,AMD,1999-08-06 00:00:00,1999-08-06 00:00:00,Q2,79900000.0,127900000.0,173700000.00000003,0,14600000.000000002,55000000,-20000000,43000000,0,-435700000.0,-39599999.99999999,0,0,0,0,0,186700000.00000003,0,0,17000000.0,0.0,0,-89199999.99999999,-900000.0000000003,57000000.0,221000000.0,164000000,-39599999.99999999,-147599999.99999997,-187199999.99999997,https://www.sec.gov/Archives/edgar/data/2488/000101287099002652/0001012870-99-002652-index.html,https://www.sec.gov/Archives/edgar/data/2488/0001012870-99-002652.txt
1999-03-28,AMD,1999-03-29 00:00:00,1999-03-29 00:00:00,Q1,-128400000.0,127500000.0,-7300000.0,0,27900000.0,40000000,-8000000,-10000000,0,2200000.0,21900000.0,0,0,0,0,0,-182400000.0,0,0,10300000.0,0.0,0,-27100000.0,-10700000.0,-198300000.0,163700000.0,362000000,21900000.0,-199800000.0,-177900000.0,https://www.sec.gov/Archives/edgar/data/2488/000101287099000892/0001012870-99-000892-index.html,https://www.sec.gov/Archives/edgar/data/2488/0001012870-99-000892.txt
1998-12-27,AMD,1999-03-29 00:00:00,1999-03-29 00:00:00,Q4,22299999.999999996,125100000.00000001,-5000000.0,0,-42800000.0,-44000000,-3000000,-21000000,0,11399999.999999998,111100000.00000001,0,0,0,0,0,26299999.999999955,0,0,122800000.00000001,0.0,0,87000000.0,1799999.9999999998,226300000.0,362300000.0,136000000,111100000.00000001,-176399999.99999997,-65299999.99999997,https://www.sec.gov/Archives/edgar/data/2488/000101287099000892/0001012870-99-000892-index.html,https://www.sec.gov/Archives/edgar/data/2488/0001012870-99-000892.txt
1998-09-27,AMD,1998-11-12 00:00:00,1998-11-12 00:00:00,Q3,1000000.0,117099999.99999997,-2800000.000000011,0,-160600000.00000003,-132000000,0,28000000,0,4500000.0,-40899999.99999999,0,0,0,0,0,-215500000.0,0,0,5099999.999999994,0.0,0,225400000.0000001,6500000.0,-24500000.0,135500000.0,160000000,-40899999.99999999,-308500000.00000006,-349400000.00000006,https://www.sec.gov/Archives/edgar/data/2488/000101287098002829/0001012870-98-002829-index.html,https://www.sec.gov/Archives/edgar/data/2488/0001012870-98-002829.txt
1998-06-28,AMD,1998-08-12 00:00:00,1998-08-12 00:00:00,Q2,-64600000.0,113100000.00000001,-44399999.99999999,0,87100000.00000001,14000000,-14000000,-62000000,0,-2099999.9999999995,89399999.99999999,0,0,0,0,0,-720000000.0,0,0,107400000.0,0.0,0,597699999.9999999,600000.0000000001,-32300000.0,159700000.0,192000000,89399999.99999999,-305900000.0,-216500000.0,https://www.sec.gov/Archives/edgar/data/2488/000101287098002066/0001012870-98-002066-index.html,https://www.sec.gov/Archives/edgar/data/2488/0001012870-98-002066.txt
1998-03-29,AMD,1998-04-23 00:00:00,1998-04-23 00:00:00,Q1,-62700000.0,112200000.0,-54700000.0,0,-7200000.0,75000000,11000000,81000000,0,-5200000.0,-17800000.0,0,0,0,0,0,-67800000.0,0,0,5500000.0,0.0,0,40100000.0,-2700000.0,-48200000.0,192800000.0,241000000,-17800000.0,-184300000.0,-202100000.0,https://www.sec.gov/Archives/edgar/data/2488/000101287098001068/0001012870-98-001068-index.html,https://www.sec.gov/Archives/edgar/data/2488/0001012870-98-001068.txt
1997-12-28,AMD,,,Q4,-12300000.0,107699999.99999999,16699999.999999996,0,90600000.0,-20000000,-6000000,-111000000,0,-5400000.0,197300000.0,0,0,0,0,0,-143299999.99999994,0,0,68500000.0,0.0,0,24000000.0,0.0,77900000.0,240900000.0,163000000,197300000.0,-216700000.00000006,-19400000.00000005,,
1997-09-28,AMD,1997-11-12 00:00:00,1997-11-12 00:00:00,Q3,-31700000.0,104000000.0,-44500000.0,0,-4899999.999999999,5000000,0,-10000000,0,600000.0000000014,23500000.0,0,0,0,0,0,-31199999.99999999,0,0,10500000.0,0.0,0,9800000.000000011,0.0,2199999.9999999995,163200000.0,161000000,23500000.0,-157500000.0,-134000000.0,https://www.sec.gov/Archives/edgar/data/2488/000101287097002210/0001012870-97-002210-index.html,https://www.sec.gov/Archives/edgar/data/2488/0001012870-97-002210.txt
1997-06-29,AMD,1997-08-13 00:00:00,1997-08-13 00:00:00,Q2,9899999.999999998,94000000.00000001,4799999.999999999,0,-63500000.0,-31000000,-14000000,-6000000,0,18000000.0,63200000.0,0,0,0,0,0,-138800000.0,0,0,14499999.999999996,0.0,0,10800000.000000011,0.0,-64800000.0,160200000.0,225000000,63200000.0,-160299999.99999997,-97099999.99999999,https://www.sec.gov/Archives/edgar/data/2488/000101287097001536/0001012870-97-001536-index.html,https://www.sec.gov/Archives/edgar/data/2488/0001012870-97-001536.txt
1997-03-30,AMD,1997-05-14 00:00:00,1997-05-14 00:00:00,Q1,13000000.0,88800000.0,4400000.0,0,10400000.0,-63000000,5000000,-9000000,0,-1800000.0,114800000.0,0,0,0,0,0,-320000000.0,0,0,24800000.0,0.0,0,264400000.0,0.0,59200000.0,225200000.0,166000000,114800000.0,-150600000.0,-35800000.0,https://www.sec.gov/Archives/edgar/data/2488/000095010997004074/0000950109-97-004074-index.html,https://www.sec.gov/Archives/edgar/data/2488/0000950109-97-004074.txt
1996-12-29,AMD,1997-03-20 00:00:00,1997-03-20 00:00:00,Q4,-21299999.999999996,84199999.99999999,6100000.000000001,0,105400000.0,14000000,9000000,-57000000,0,-9700000.000000004,164700000.0,0,0,0,0,0,-103100000.0,0,0,18400000.0,0.0,0,-4199999.999999989,0.0,57500000.0,418500000.0,361000000,164700000.0,-135899999.99999997,28800000.00000002,https://www.sec.gov/Archives/edgar/data/2488/000101287097000533/0001012870-97-000533-index.html,https://www.sec.gov/Archives/edgar/data/2488/0001012870-97-000533.txt
1996-09-29,AMD,1996-11-08 00:00:00,1996-11-08 00:00:00,Q3,-38400000.00000001,91800000.00000001,-14600000.000000002,0,-64300000.00000001,-24000000,13000000,10000000,0,-699999.9999999886,-26099999.999999993,0,0,0,0,0,-191200000.00000003,0,0,3700000.000000003,0.0,0,248200000.0,0.0,30900000.0,312900000.0,282000000,-26099999.999999993,-143500000.00000003,-169600000.00000003,https://www.sec.gov/Archives/edgar/data/2488/000101287096000583/0001012870-96-000583-index.html,https://www.sec.gov/Archives/edgar/data/2488/0001012870-96-000583.txt
1996-06-30,AMD,1996-08-08 00:00:00,1996-08-08 00:00:00,Q2,-34600000.0,91200000.00000001,19600000.0,0,-73300000.0,25000000,-8000000,-18000000,0,-28200000.000000004,-25500000.0,0,0,0,0,0,27500000.0,0,0,7899999.999999999,0.0,0,-9500000.0,0.0,-7600000.000000001,401400000.0,409000000,-25500000.0,-110300000.0,-135800000.0,https://www.sec.gov/Archives/edgar/data/2488/000089843096003527/0000898430-96-003527-index.html,https://www.sec.gov/Archives/edgar/data/2488/0000898430-96-003527.txt
1996-03-31,AMD,1996-05-15 00:00:00,1996-05-15 00:00:00,Q1,25300000.0,79600000.0,6000000.0,0,-90300000.0,49000000,-12000000,83000000,0,-45200000.0,-24500000.0,0,0,0,0,0,-8700000.0,0,0,17000000.0,0.0,0,-7700000.0,0.0,-40900000.0,85100000.0,126000000,-24500000.0,-95300000.0,-119800000.0,https://www.sec.gov/Archives/edgar/data/2488/000089843096002040/0000898430-96-002040-index.html,https://www.sec.gov/Archives/edgar/data/2488/0000898430-96-002040.txt
1995-12-31,AMD,,,Q4,9300000.000000011,91900000.0,15999999.999999998,0,27399999.99999999,60000000,-3000000,-32000000,0,-18900000.0,125800000.00000001,0,0,0,0,0,-96299999.99999996,0,0,5700000.000000003,0.0,0,-2400000.0000000056,0.0,27099999.999999996,520100000.0,493000000,125800000.00000001,-134700000.0,-8899999.99999999,,
1995-10-01,AMD,1995-11-02 00:00:00,1995-11-02 00:00:00,Q3,42000000.0,66500000.0,-6299999.999999999,0,-4200000.000000003,22000000,-20000000,-17000000,0,-14799999.999999998,83199999.99999999,0,0,0,0,0,-154800000.0,0,0,7500000.0,0.0,0,-6200000.000000017,0.0,-77800000.0,471200000.0,549000000,83199999.99999999,-165500000.0,-82300000.00000001,https://www.sec.gov/Archives/edgar/data/2488/000089843095002116/0000898430-95-002116-index.html,https://www.sec.gov/Archives/edgar/data/2488/0000898430-95-002116.txt
1995-07-02,AMD,1995-07-24 00:00:00,1995-07-24 00:00:00,Q2,80700000.0,56199999.99999999,-5000000.0,0,46200000.0,-27000000,-8000000,-28000000,0,-2200000.0,175800000.0,0,0,0,0,0,-170000000.0,0,0,70600000.0,0.0,0,51700000.00000002,0.0,57499999.99999999,545500000.0,488000000,175800000.0,-129100000.0,46700000.0,https://www.sec.gov/Archives/edgar/data/2488/000089843095001323/0000898430-95-001323-index.html,https://www.sec.gov/Archives/edgar/data/2488/0000898430-95-001323.txt
1995-04-02,AMD,1995-04-25 00:00:00,1995-04-25 00:00:00,Q1,84300000.0,57900000.0,-5600000.0,0,20700000.0,-2000000,4000000,-16000000,0,2900000.0,160300000.0,0,0,0,0,0,-285300000.0,0,0,18000000.0,0.0,0,158600000.0,0.0,33600000.0,411600000.0,378000000,160300000.0,-196600000.0,-36300000.0,https://www.sec.gov/Archives/edgar/data/2488/000089843095000616/0000898430-95-000616-index.html,https://www.sec.gov/Archives/edgar/data/2488/0000898430-95-000616.txt
1994-12-25,AMD,1995-03-07 00:00:00,1995-03-07 00:00:00,Q4,6399999.999999977,59099999.99999999,-32300000.0,0,89200000.0,-5000000,-9000000,-35000000,0,3299999.999999999,125599999.99999997,0,0,0,0,0,-242100000.00000003,0,0,113800000.00000001,-2600000.0000000005,0,100500000.0,0.0,-16100000.0,536900000.0,553000000,125599999.99999997,-259400000.0,-133800000.00000003,https://www.sec.gov/Archives/edgar/data/2488/000095013195000530/0000950131-95-000530-index.html,https://www.sec.gov/Archives/edgar/data/2488/0000950131-95-000530.txt
1994-09-25,AMD,1994-11-04 00:00:00,1994-11-04 00:00:00,Q3,86699999.99999999,53800000.0,0.0,0,-7199999.999999999,-17000000,-7000000,-15000000,0,7100000.000000001,140400000.00000003,0,0,0,0,0,-85199999.99999999,0,0,5900000.000000002,-2599999.9999999995,0,-4000000.0,0.0,51400000.00000001,622400000.0,571000000,140400000.00000003,-153200000.0,-12799999.99999997,https://www.sec.gov/Archives/edgar/data/2488/000089843094000804/0000898430-94-000804-index.html,https://www.sec.gov/Archives/edgar/data/2488/0000898430-94-000804.txt
1994-06-26,AMD,1994-08-01 00:00:00,1994-08-01 00:00:00,Q2,93200000.00000001,53699999.99999999,-200000.0,0,-9900000.000000002,-1000000,-8000000,4000000,0,3800000.0000000005,140700000.0,0,0,0,0,0,-152600000.00000003,0,0,14000000.0,-2600000.0,0,6800000.0,0.0,-5199999.999999999,537800000.0,543000000,140700000.0,-86899999.99999999,53800000.00000001,https://www.sec.gov/Archives/edgar/data/2488/000091205794002437/0000912057-94-002437-index.html,https://www.sec.gov/Archives/edgar/data/2488/0000912057-94-002437.txt
1994-03-27,AMD,1994-04-08 00:00:00,1994-04-08 00:00:00,Q1,84600000.0,51100000.0,0.0,0,-17400000.0,-50000000,-1000000,24000000,0,900000.0,119200000.0,0,0,0,0,0,-89700000.0,0,0,2700000.0,-2600000.0,0,-5500000.0,0.0,24000000.0,512000000.0,488000000,119200000.0,-52800000.0,66400000.0,https://www.sec.gov/Archives/edgar/data/2488/000095013194000498/0000950131-94-000498-index.html,https://www.sec.gov/Archives/edgar/data/2488/0000950131-94-000498.txt
1993-12-26,AMD,1994-03-07 00:00:00,1994-03-07 00:00:00,Q4,41700000.00000002,41500000.0,0.0,0,51400000.0,7000000,-10000000,-12000000,0,1100000.0,135599999.99999997,0,0,0,0,0,-110699999.99999999,0,0,15899999.999999998,-2600000.0000000005,0,9700000.0,0.0,34600000.0,467600000.0,433000000,135599999.99999997,-90699999.99999999,44899999.99999998,https://www.sec.gov/Archives/edgar/data/2488/000089161894000068/0000891618-94-000068-index.html,https://www.sec.gov/Archives/edgar/data/2488/0000891618-94-000068.txt
1993-09-26,AMD,,,Q3,61300000.0,42400000.00000001,-300000.0000000007,0,-10399999.999999998,-34000000,-12000000,-8000000,0,1200000.0,94100000.00000001,0,0,0,0,0,-111000000.0,0,0,5399999.999999999,-2599999.9999999995,0,-400000.00000000035,0.0,-17299999.999999996,393700000.0,411000000,94100000.00000001,-70100000.0,24000000.00000002,,
1993-06-27,AMD,,,Q2,64300000.0,50600000.00000001,0.0,0,-11200000.000000004,-13000000,0,9000000,0,-3199999.9999999995,100600000.0,0,0,0,0,0,-154100000.0,0,0,15700000.000000002,-2600000.0,0,16000000.0,0.0,-37400000.0,359600000.0,397000000,100600000.0,-71600000.00000001,28999999.99999999,,
1993-03-28,AMD,,,Q1,61500000.0,40800000.0,-26700000.0,0,53200000.0,-22000000,4000000,-54000000,0,300000.0,129100000.0,0,0,0,0,0,-95100000.0,0,0,5400000.0,-2600000.0,0,-5400000.0,0.0,28500000.0,392500000.0,364000000,129100000.0,-91300000.0,37800000.0,,
1992-12-27,AMD,,,Q4,69600000.0,43600000.00000001,-19100000.0,0,20900000.000000004,1000000,8000000,13000000,0,-10000000.0,105000000.0,0,0,0,0,0,-94000000.0,0,0,2599999.9999999995,-2600000.0000000005,0,-122300000.00000001,0.0,-111300000.00000001,317700000.0,429000000,105000000.0,-70500000.0,34500000.0,,
1992-09-27,AMD,,,Q3,49100000.00000001,37500000.0,0.0,0,20500000.0,9000000,1000000,-2000000,0,799999.9999999998,107899999.99999999,0,0,0,0,0,-38700000.00000002,0,0,1400000.0000000005,-2599999.9999999995,0,-3700000.000000001,0.0,65500000.0,447500000.0,382000000,107899999.99999999,-57399999.99999999,50499999.99999999,,
1992-06-28,AMD,,,Q2,41399999.99999999,34500000.0,0.0,0,-19000000.0,-5000000,-1000000,-4000000,0,899999.9999999999,57800000.00000001,0,0,0,0,0,-125699999.99999999,0,0,1799999.999999999,-2600000.0,0,-2000000.0,0.0,-69800000.0,312200000.0,382000000,57800000.00000001,-57200000.0,600000.00000001,,
1992-03-29,AMD,,,Q1,84900000.0,36700000.0,0.0,0,4700000.0,-17000000,-3000000,5000000,0,2200000.0,128500000.0,0,0,0,0,0,-103400000.0,0,0,9300000.0,-2600000.0,0,-11400000.0,0.0,13700000.0,314700000.0,301000000,128500000.0,-37000000.0,91500000.0,,
1991-12-29,AMD,,,Q4,106800000.00000001,48700000.0,-8800000.0,0,35599999.99999999,-4000000,6000000,-14000000,0,-55100000.0,127100000.0,0,0,0,0,0,-58600000.00000001,0,0,2600000.0000000005,-2600000.0000000005,0,-2200000.000000001,0.0,66400000.0,194400000.0,128000000,127100000.0,-36800000.0,90300000.0,,
1991-09-29,AMD,,,Q3,17000000.0,35800000.0,-5500000.0,0,-10899999.99999999,-6000000,-6000000,8000000,0,400000.0,37000000.0,0,0,0,0,0,-24100000.0,0,0,2400000.0,-2599999.9999999995,0,-2300000.0,0.0,10500000.0,132500000.0,122000000,37000000.0,-30000000.0,7000000.0,,
1991-06-30,AMD,,,Q2,17300000.0,34900000.00000001,-1200000.0,0,-49800000.00000001,-16000000,-2000000,9000000,0,-200000.00000000006,1000000.0,0,0,0,0,0,5500000.0,0,0,2200000.0,-2600000.0,0,299999.9999999998,0.0,6800000.000000001,123800000.0,117000000,1000000.0,-25700000.000000004,-24700000.000000004,,
1991-03-31,AMD,,,Q1,4200000.0,36500000.0,0.0,0,-16100000.0,-11000000,1000000,8000000,0,-600000.0,24000000.0,0,0,0,0,0,2300000.0,0,0,1700000.0,-2600000.0,0,-5100000.0,0.0,21200000.0,136200000.0,115000000,24000000.0,-18500000.0,5500000.0,,
1990-12-30,AMD,,,Q4,-43000000.0,33600000.00000001,-1900000.0,0,63200000.0,12000000,3000000,-20000000,0,-899999.9999999986,50900000.0,0,0,0,0,0,-43900000.00000001,0,0,899999.9999999995,-2600000.0000000005,0,-900000.0000000001,0.0,6000000.0,135000000.0,129000000,50900000.0,-64600000.0,-13700000.0,,
1990-09-30,AMD,,,Q3,-17800000.0,24200000.000000004,0.0,0,16000000.0,4000000,2000000,1000000,0,2199999.999999999,24600000.0,0,0,0,0,0,-600000.0000000085,0,0,1600000.0000000005,-2599999.9999999995,0,-799999.9999999998,0.0,23400000.0,200400000.0,177000000,24600000.0,-69600000.0,-45000000.0,,
1990-07-01,AMD,,,Q2,-5899999.999999999,39800000.0,-800000.0,0,-8799999.999999998,9000000,3000000,1000000,0,-10299999.999999998,14100000.000000002,0,0,0,0,0,-75199999.99999999,0,0,3199999.9999999995,-2600000.0,0,4800000.0,0.0,-56500000.0,172500000.0,229000000,14100000.000000002,-103400000.0,-89300000.0,,
1990-04-01,AMD,,,Q1,13100000.0,30700000.0,0.0,0,-15900000.0,6000000,-8000000,1000000,0,-9400000.0,18400000.0,0,0,0,0,0,-20600000.0,0,0,1900000.0,-2600000.0,0,-1400000.0,0.0,-3500000.0,275500000.0,279000000,18400000.0,-66600000.0,-48200000.0,,
1989-12-31,AMD,,,Q4,11899999.999999998,31500000.0,-10600000.0,0,18900000.000000004,0,0,0,0,2800000.0,54399999.99999999,0,0,0,0,0,-110800000.00000001,0,0,500000.0,-2600000.0000000005,0,-299999.99999999895,0.0,-56700000.0,-56700000.0,0,54399999.99999999,-60900000.00000001,-6500000.000000016,,
1989-09-24,AMD,,,Q3,12100000.000000002,33900000.00000001,0.0,0,-11400000.000000002,0,0,0,0,199999.99999999997,34800000.0,0,0,0,0,0,-56900000.0,0,0,2599999.9999999995,-2599999.9999999995,0,1999999.9999999981,0.0,-20000000.000000004,1310000000.0,1330000000,34800000.0,-36700000.0,-1900000.0,,
1989-06-25,AMD,,,Q2,22100000.0,71000000.0,0.0,0,-27200000.0,0,0,0,0,500000.0,66400000.0,0,0,0,0,0,-61600000.0,0,0,5400000.0,-5200000.0,0,-16900000.0,0.0,-12200000.0,1317800000.0,1330000000,66400000.0,-61200000.0,5200000.0,,
