symbol,date,revenueGrowth,grossProfitGrowth,ebitgrowth,operatingIncomeGrowth,netIncomeGrowth,epsgrowth,epsdilutedGrowth,weightedAverageSharesGrowth,weightedAverageSharesDilutedGrowth,dividendsperShareGrowth,operatingCashFlowGrowth,freeCashFlowGrowth,tenYRevenueGrowthPerShare,fiveYRevenueGrowthPerShare,threeYRevenueGrowthPerShare,tenYOperatingCFGrowthPerShare,fiveYOperatingCFGrowthPerShare,threeYOperatingCFGrowthPerShare,tenYNetIncomeGrowthPerShare,fiveYNetIncomeGrowthPerShare,threeYNetIncomeGrowthPerShare,tenYShareholdersEquityGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,threeYShareholdersEquityGrowthPerShare,tenYDividendperShareGrowthPerShare,fiveYDividendperShareGrowthPerShare,threeYDividendperShareGrowthPerShare,receivablesGrowth,inventoryGrowth,assetGrowth,bookValueperShareGrowth,debtGrowth,rdexpenseGrowth,sgaexpensesGrowth
INTC,2019-12-28,0.01576614724480578,-0.03651370693005922,-0.0549408131755018,-0.0549408131755018,-0.0002374958438227331,0.050723359406575005,0.050723359406575005,-0.04641623488773748,-0.053934010152284266,0.05529958266524271,0.12615520521880946,0.18812714897200197,1.5774679076296383,0.4292228850902667,0.2976682659723046,2.7331706929501847,0.8012007831876383,0.6275559471334906,5.060965164399205,0.9954177228940998,1.1849084439960764,1.3427561117147575,0.542443604292756,0.23922806254652165,1.2571205378540675,0.40326589267543145,0.21241212711845922,0.1393930377863731,0.20557010892044672,0.06690215140313997,0.0,0.1002314200083463,-0.013364837923650594,-0.08888888888888889
INTC,2018-12-29,0.1288539060881758,0.11865057036165533,0.29174515235457066,0.29174515235457066,1.192792417456515,1.2552965408187418,1.2552965408187418,-0.014677728142948309,-0.022130299896587383,0.10874227190631079,0.33116236996834014,0.3793070073557878,1.3045147722018642,0.44224451381568053,0.31027887357297657,2.2933401558039845,0.5200073088185319,0.5844216469165892,3.863760326141587,1.3481549754218147,0.8872997634668144,1.3181016126297729,0.38103344644257325,0.2384669843141824,1.1852667975931808,0.32737894862264544,0.2450805064891938,0.1988585696450865,0.038665330087355,0.03824777482981606,0.0,-0.0169320851825607,0.03897199846566935,-0.09420289855072464
INTC,2017-12-30,0.056813780793776414,0.07907156459581045,0.37440036549150996,0.37440036549150996,-0.06930981000387747,-0.061608619630452194,-0.061608619630452194,-0.00613107822410148,-0.008205128205128205,0.03620074355062169,0.0138481291269259,-0.15193302142329476,1.0255355177252987,0.2504343055886737,0.17113142548719867,1.166663675940025,0.2443052380252688,0.12893774734719532,0.7027235567681287,-0.07283164302045601,-0.14478244328696083,1.0219020238970078,0.4505100454724922,0.30418324876195807,1.396865969222289,0.23914510730169908,0.19931591648244784,0.19552238805970149,0.2575184584909058,0.08755195143258006,0.0,0.0605149705335601,0.027591643673630272,-0.11042139190641041
INTC,2016-12-31,0.0728389486044621,0.044810980708786294,-0.062062562491072705,-0.062062562491072705,-0.09667250437828372,-0.09315311531753152,-0.09315311531753152,-0.0025305778152678194,-0.0038823048630976706,0.08373457299994236,0.1467634222011884,0.05289084780917812,1.0570799368487196,0.22208070018679774,0.18388658019507056,1.5138712443347857,0.155996768291742,0.10293304764564094,1.5065617911218487,-0.11426429119607628,0.12676022908581056,1.2378732117726865,0.6242458257434655,0.2103999087210319,1.601719125902165,0.3260685702517992,0.15536822767464972,-0.020263212868184666,0.07470485775111284,0.11697335869661636,0.0,0.1152624614027349,0.04592678100263852,0.05636822194199243
INTC,2015-12-26,-0.009217827098621801,-0.02611699289505462,-0.08763927803479507,-0.08763927803479507,-0.024265208475734792,0.008035008445398737,0.008035008445398737,-0.03244235870230565,-0.032041139240506326,0.06798897504519673,-0.06861592712312665,0.13208100968594072,0.8358172875802746,0.4864963240451407,0.09334338545223836,0.6488515571278098,0.33461543767686547,0.06098414694754314,0.6972386403421147,0.16695051540141204,0.09329393046487244,1.205810840415696,0.46891778420770297,0.27535491024787984,1.9961688068588397,0.5235829071255788,0.10345680807845761,0.08131917777275807,0.20922068804118887,0.10401523394994559,0.0,0.6601977297693152,0.05122648868856722,-0.025319567354965586
INTC,2014-12-27,0.059990893223040145,0.12969131689984456,0.2486372142217883,0.2486372142217883,0.21663201663201664,0.22649916815903523,0.22649916815903523,-0.013883299798792756,-0.00804394742005101,-0.0017697587950279475,-0.017231420870234885,0.019144481005085253,1.1327186354957215,0.8034051473132204,0.10959274416422633,1.0323932267307974,1.0726010824531635,0.044552851998356215,1.0334936153074084,2.0374417821690716,-0.03015222972576066,0.8909676902442856,0.518860141916801,0.30494949840209407,4.633580111251708,0.6084767324820376,0.1457141688939921,0.23590173087660524,0.024209012464046022,-0.004958964031269625,0.0,0.015543656105905102,0.08726792950711526,0.005934718100890208
INTC,2013-12-28,-0.011867044112408841,-0.0491689541793611,-0.1603361114906408,-0.1603361114906408,-0.1258518855065879,-0.11504864611417187,-0.11504864611417187,-0.005204163330664532,-0.012209302325581395,0.035041698466662094,0.10019063757678458,0.42416927009372335,1.2965510524411856,0.5978669012960324,0.35048163496717405,1.3694918446851319,1.1666607368906832,0.39117330390201255,1.2396295874876988,1.0713114666837003,-0.062078331819247615,1.0215193395749436,0.6785267718178795,0.3172788704714632,10.225533736771776,0.6463021353930034,0.42911967953883734,-0.06548395512653274,-0.1187156738487537,0.09492477860369172,0.0,-0.000148720999405116,0.04562475364603863,0.0038475859501054983
INTC,2012-12-29,-0.0121854108409415,-0.017951832212578133,-0.15606803113289133,-0.15606803113289133,-0.14966774841600988,-0.10830382266001602,-0.10830382266001602,-0.04946727549467275,-0.04638698946590279,0.10888807969079414,-0.09917473644039498,-0.30504292904371855,1.653228478762684,0.6198656008335651,0.6890327076475995,1.753818434307091,0.741263807085272,0.8804369905951619,3.7002154177625064,0.8364772092903681,1.8017279926023673,0.9218665391318354,0.39392486815793765,0.36563821842050653,9.864920829721939,0.9342899835529233,0.5567763090781506,0.05013698630136986,0.15576171875,0.1860543595944825,0.0,0.834401855135725,0.21532934131736528,0.05045632333767927
INTC,2011-12-31,0.2378561767874745,0.1848302972868625,0.12170988812002846,0.12170988812002846,0.12892533147243546,0.18838441052547877,0.18838441052547877,-0.05382538253825383,-0.05003511235955056,0.24515391460505026,0.2558710759645339,-0.11771876360470178,1.5998991002759044,0.6832603088603644,0.5479282023626627,2.0476795489311135,1.1746351834959052,1.0672045072273948,11.809450038729668,1.8299206707005748,1.634952344712619,0.6372887400378331,0.3777921890292348,0.25085046807136197,8.801838083436596,0.9619793306828319,0.4343792041046791,0.2731077781653296,0.09023156774021826,0.12554996359953155,0.0,2.466193853427896,0.26976885644768855,0.21572356950388333
INTC,2010-12-25,0.24186523187291828,0.4565206277797659,1.816575591985428,1.816575591985428,1.6239414053559167,1.600444467414337,1.600444467414337,-0.00035990642432967427,0.009034543844109831,0.12749717056647755,0.4943598925693823,0.7257700976709242,0.6266540975392683,0.23499618390211774,0.19143876196979542,0.6365444262520896,0.2354506853284479,0.38425889796900464,0.3685042657089629,0.4544221181120882,0.7205608634257922,0.6655981122467854,0.5016571139176822,0.21024399339049943,8.373176551697723,0.9665282360718198,0.4009119170129389,0.26132864056313243,0.2800681431005111,0.1900555607872681,0.0,-0.047726249437190456,0.16327613656465592,-0.20451393266927248
