symbol,name,price,changesPercentage,change,dayLow,dayHigh,yearHigh,yearLow,marketCap,priceAvg50,priceAvg200,volume,avgVolume,exchange,open,previousClose,eps,pe,earningsAnnouncement,sharesOutstanding,timestamp
SNP,China Petroleum & Chemical Corporation,38.83,-0.36,-0.14,38.69,39.09,62.22,38.47,65665417216.0,41.979706,45.070072,101655,154817,NYSE,38.83,38.97,9.1,4.267033,2017-02-16T06:30:00.000+0000,1691100109,1603055209
