symbol,name,price,changesPercentage,change,dayLow,dayHigh,yearHigh,yearLow,marketCap,priceAvg50,priceAvg200,volume,avgVolume,exchange,open,previousClose,eps,pe,earningsAnnouncement,sharesOutstanding,timestamp
RDS-A,Royal Dutch Shell plc,25.27,-0.39,-0.1,24.94,25.59,61.17,21.26,96790667264.0,26.809118,31.687338,4615093,6250693,NYSE,25.17,25.37,-2.878,,,3830259884,1603047309
