symbol,date,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare
AMD,2020-06-27,1.5745721271393642,0.12795436022819887,0.1980440097799511,0.12387938060309699,1.4466177669111655,2.693561532192339,4.987775061124695,2.693561532192339,0.5737571312143439,61472700000.0,60387700000.0,391.54585987261146,31.818167701863356,252.97407407407408,404.42565789473684,18.599909228441756,18.599909228441756,31.256573498964805,244.48461538461538,248.50905349794238,397.2875,0.0025539792460718335,0.0024726423274071254,0.9918305597579425,0.49794926325383565,-4.392712550607287,2.0990139687756777,11.428571428571429,1.5477707006369428,,0.0,0,0.23809523809523808,0.07033267507215556,-2.67032967032967,-21.23076923076923,-0.7912087912087912,0.031055900621118012,2.7847246198154947,0.03856350927934442,0.02565359477124183,0.40810920945395274,2675000000,2842000000.0,1831000000,,1740000000,823500000,1190000000,83.33850931677019,82.52767527675277,109.92619926199262,1.0799329234209056,1.090543259557344,0.8187311178247734,0.04750378214826021,-0.07416462917685411
AMD,2020-03-28,1.4591503267973855,0.1323529411764706,-0.05310457516339869,-0.09803921568627451,1.0866013071895424,2.4812091503267975,4.396241830065359,2.4812091503267975,0.40931372549019607,57013920000.0,56171920000.0,351.93777777777774,31.922687569988803,-877.1372307692308,-475.116,18.773105037866316,18.773105037866316,31.45124300111982,225.59004016064256,-864.1833846153846,-468.09933333333333,0.0028414113605940445,-0.0021047491559955884,0.930852815278235,0.48209413369713505,-3.3815261044176705,2.211586901763224,12.923076923076923,-0.4012345679012346,,0.0,0,0.24748040313549832,0.08236698499317872,1.1818181818181819,-32.472727272727276,-1.2363636363636363,0.03303471444568869,2.7182521767109415,0.04331013147718484,0.03010592826612154,0.2894199346405229,2405000000,2554000000.0,1563000000,,1691000000,653000000,1056000000,85.2127659574468,60.71280991735537,98.18181818181817,1.0561797752808988,1.4823889739663094,0.9166666666666666,0.05334211392821864,-0.04493464052287582
AMD,2019-12-28,1.8352027610008628,0.14667817083692838,0.3813632441760138,0.3451251078515962,1.2648835202761002,2.439171699741156,4.770491803278689,2.439171699741156,0.43485763589301124,53522620000.0,52542620000.0,314.8389411764706,25.163432063939823,121.09190045248869,133.80655,18.932656526353025,18.932656526353025,24.702689233662436,175.14206666666666,118.87470588235294,131.35655,0.003176227172735565,0.00747347570055427,1.132295719844358,0.531021897810219,-3.2666666666666666,1.9487070792708774,11.38888888888889,2.6,,0.0,0,0.1857075693464974,0.08278035832780359,-10.523809523809524,-50.642857142857146,-1.5238095238095237,0.02679830747531735,2.8372342119911025,0.055873535023167074,0.030746970519081207,0.16156169111302848,2238000000,2328000000.0,1396000000,,1775000000,820500000,1019000000,78.66008462623414,75.48387096774194,75.02546689303905,1.1441635287789134,1.1923076923076923,1.19959266802444,0.060134418111071807,-0.0362381363244176
AMD,2019-09-28,1.612354521038496,0.10743061772605192,0.20948970456580127,0.1602506714413608,1.034914950760967,1.9480752014324083,4.247090420769919,1.9480752014324083,0.8021486123545211,32080240000.0,31796240000.0,267.3353333333333,17.81245974458634,137.0950427350427,179.21921787709496,14.742757352941176,14.742757352941176,17.654769572459745,150.69308056872038,135.8813675213675,177.63262569832403,0.0037406203943611393,0.005579758754922033,1.4140625,0.5857605177993528,-1.3459715639810426,2.0987124463519313,5.25,1.95,,0.0,0,0.22543031649083842,0.09689701123167714,-4.254545454545455,-32.74545454545454,-1.0909090909090908,0.029983342587451417,2.1699921085111,0.03717910888167601,0.025295109612141653,-0.2714861235452104,2048000000,1667000000.0,835000000,,1542000000,708000000,1048000000,69.61132704053304,67.060546875,91.40625,1.2928930366116296,1.3420707732634338,0.9846153846153847,0.05514705882352941,-0.049239033124440466
AMD,2019-06-29,1.3805229936880072,0.031559963931469794,0.027051397655545536,-0.025247971145175834,0.8683498647430117,1.7141568981064021,4.131650135256988,1.7141568981064021,0.9522091974752029,33680330000.0,33748330000.0,962.2951428571429,21.998909209666884,1122.6776666666667,-1202.8689285714286,17.717164650184113,17.717164650184113,22.04332462442848,296.03798245614036,1124.9443333333334,-1205.2975,0.0010391822170388472,-0.0008313457736310779,1.683850604944766,0.6274010192081537,0.5964912280701754,2.0809312638580932,1.48,0.8571428571428571,,0.0,0,0.24363161332462444,0.10192081536652293,-0.5172413793103449,-26.396551724137932,-0.896551724137931,0.02939255388634879,1.1032775816788627,0.011218920557913887,0.007638585770405936,-0.5101442741208295,1950000000,1381000000.0,553000000,,1512000000,740500000,1035500000,78.36054866100588,81.89010989010988,100.38461538461537,1.1485371342835708,1.0990338164251208,0.896551724137931,0.01841136244082062,-0.05229936880072137
AMD,2019-03-30,1.1627056672760512,0.014625228519195612,-0.19469835466179158,-0.2513711151736746,0.8939670932358318,1.6343692870201096,4.040219378427788,1.6343692870201096,0.9606946983546618,27918880000.0,27964880000.0,1744.93,21.94880503144654,-131.07455399061033,-101.5232,15.614586129753915,15.614586129753915,21.98496855345912,367.95894736842104,-131.29051643192489,-101.69047272727273,0.0005730888918180099,-0.009849965328122046,1.7578299776286352,0.6373960657067532,0.6052631578947368,2.084467120181406,0.14814814814814814,-13.3125,,0.0,0,0.29323899371069184,0.10363009531535186,3.435483870967742,-20.516129032258064,-0.7419354838709677,0.03223270440251572,0.7333607890506814,0.0012630249447426586,0.0036199095022624436,-0.4942870201096892,1913000000,1277000000.0,534000000,,1466000000,568500000,1005500000,87.8066037735849,58.00266311584554,114.4474034620506,1.024979854955681,1.5516528925619835,0.7863874345549738,0.008948545861297539,-0.056672760511883
AMD,2018-12-29,1.311460258780037,0.03512014787430684,0.11090573012939002,0.07301293900184842,0.9963031423290203,1.1700554528650646,3.734750462107209,1.1700554528650646,1.0563770794824399,19281240000.0,19317240000.0,507.401052631579,13.587906976744186,160.677,244.06632911392404,15.23004739336493,15.23004739336493,13.613276955602537,311.5683870967742,160.977,244.52202531645568,0.001970827602374121,0.004097246857567252,2.598736176935229,0.7221246707638279,0.5806451612903226,1.784274193548387,0.10344827586206896,3.1578947368421053,,0.0,0,0.26145172656800564,0.11303775241439859,-2.926829268292683,-34.609756097560975,-1.048780487804878,0.02536997885835095,0.9615517208292037,0.0011664074650077762,0.009403612967087355,-0.725739371534196,1556000000,751000000.0,250000000,,1463000000,743500000,950500000,78.32980972515857,85.10204081632654,86.22448979591837,1.1489878542510121,1.0575539568345325,1.0437869822485206,0.030015797788309637,-0.03789279112754159
AMD,2018-09-29,1.5362453531598512,0.09479553903345725,0.07063197026022305,0.039962825278810406,0.9721189591078067,1.045539033457249,3.516728624535316,1.045539033457249,1.112453531598513,33237640000.0,33358640000.0,325.8592156862745,20.107465214761042,437.3373684210526,772.9683720930233,29.544568888888893,29.544568888888893,20.180665456745313,180.31697297297296,438.9294736842105,775.7823255813953,0.0030688099395745306,0.001293713994134361,2.864,0.7412008281573499,0.654054054054054,1.764643237486688,3.8,0.7450980392156863,,0.0,0,0.21960072595281308,0.12951460777547735,-2.303030303030303,-50.09090909090909,-1.2424242424242424,0.021778584392014518,1.4933284353365623,0.046172539489671933,0.026955602536997886,-0.8287639405204461,1436000000,562000000.0,92000000,,1449000000,580500000,897000000,65.7168784029038,46.08870967741935,66.95564516129032,1.3695111847555923,1.952755905511811,1.3441734417344173,0.09066666666666667,-0.03066914498141264
AMD,2018-06-30,1.5309503051438536,0.1011333914559721,-0.04795117698343505,-0.08544027898866609,0.8265039232781168,0.7663469921534438,3.070619006102877,0.7663469921534438,1.047079337401918,17193530000.0,17415530000.0,148.22008620689655,9.79130410022779,-312.60963636363635,-175.44418367346938,19.560329920364047,19.560329920364047,9.917727790432801,89.31041025641025,-316.646,-177.70948979591836,0.006746723913006811,-0.005699818478229892,3.6678043230944253,0.7857665123080673,1.1384615384615384,1.6589935760171306,3.967741935483871,-0.47413793103448276,,0.0,0,0.20330296127562641,0.14160370460638558,1.2790697674418605,-40.83720930232558,-0.9767441860465116,0.01879271070615034,1.3205391258280168,0.05503355704697987,0.032935831913685404,-0.8958151700087184,1231000000,298000000.0,-125000000,,1404500000,586500000,903000000,57.300683371298405,42.391304347826086,61.14130434782609,1.5706618962432917,2.123076923076923,1.472,0.13196814562002276,-0.037489102005231034
AMD,2018-03-31,1.5851780558229067,0.07795957651588066,-0.10298363811357074,-0.1472569778633301,1.0057747834456208,0.6881616939364774,3.04716073147257,0.6881616939364774,1.151106833493744,9901670000.0,10021670000.0,122.24283950617283,6.01194292653309,-92.53897196261681,-64.71679738562092,13.84848951048951,13.84848951048951,6.084802671523983,61.107743902439026,-93.66046728971962,-65.50111111111111,0.008180438249305422,-0.015451938915354683,4.262937062937063,0.8099920276375232,0.7317073170731707,1.6210960518562167,2.903225806451613,-1.3209876543209877,,0.0,0,0.2082574377656345,0.1586500132872708,2.3260869565217392,-35.80434782608695,-0.9565217391304348,0.019429265330904676,1.0986800581876073,0.04356243949661181,0.025584333543903978,-1.0510105871029836,1054000000,118000000.0,-297000000,,1214500000,554500000,885500000,40.32786885245902,39.08571428571429,61.28571428571429,2.231707317073171,2.3026315789473686,1.4685314685314685,0.11328671328671329,-0.04427333974975938
