symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage
PYPL,203.04,1.07513,8140983,238226817000,0.0,82.07-215.83,-0.89,PayPal Holdings Inc,USD,0001633917,US70450Y1038,70450Y103,Nasdaq Global Select,NASDAQ,Credit Services,https://www.paypal.com/,"PayPal Holdings, Inc. engages in the development of technology platform for digital payments. The company is headquartered in San Jose, California and currently employs 21,800 full-time employees. The firm's combined payment solutions, including its PayPal, PayPal Credit, Braintree, Venmo, Xoom and Paydiant products, compose its Payments Platform. The company operates a two-sided global technology platform that links its customers, both merchants and consumers, around the globe to facilitate the processing of payment transactions, allowing it to connect merchants and consumers. The company allows its customers to use their account for both purchase and paying for goods, as well as to transfer and withdraw funds. The company enables consumers to exchange funds with merchants using funding sources, which include bank account, PayPal account balance, PayPal Credit account, credit and debit card or other stored value products. The company offers consumers person-to-person payment solutions through its PayPal Website and mobile application, Venmo and Xoom.",Mr. Daniel Schulman,Financial Services,US,23200,14089671000,2211 N 1st St,San Jose,CALIFORNIA,95131,-78.95,219.256,https://financialmodelingprep.com/image-stock/PYPL.png,2015-07-06,False
