symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage
AMD,81.96,2.26866,57036646,96225960000,0.0,32.03-94.28,2.54,Advanced Micro Devices Inc,USD,0000002488,US0079031078,007903107,NASDAQ Capital Market,NASDAQ,Semiconductors,https://www.amd.com/,"Advanced Micro Devices, Inc. engages in the provision of semiconductor businesses. The company is headquartered in Santa Clara, California and currently employs 10,100 full-time employees. The firm is engaged in offering x86 microprocessors, as standalone devices or as incorporated into an accelerated processing unit (APU), chipsets, discrete graphics processing units (GPUs) and professional graphics, and server and embedded processors and semi-custom System-on-Chip (SoC) products and technology for game consoles. The firm's segments include the Computing and Graphics segment, and the Enterprise, Embedded and Semi-Custom segment. The Computing and Graphics segment primarily includes desktop and notebook processors and chipsets, discrete GPUs and professional graphics. The Enterprise, Embedded and Semi-Custom segment primarily includes server and embedded processors, semi-custom SoC products, development services, technology for game consoles and licensing portions of its intellectual property portfolio.",Dr. Lisa Su,Technology,US,11400,14087494000,2485 Augustine Dr,Santa Clara,CALIFORNIA,95054,-27.39,80.5089,https://financialmodelingprep.com/image-stock/AMD.png,1979-10-15,False
