symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage
XOM,34.1,1.27499,24477031,144182641000,3.48,30.11-73.12,-0.35,Exxon Mobil Corp,USD,0000034088,US30231G1022,30231G102,New York Stock Exchange,NYSE,Oil & Gas Integrated,http://corporate.exxonmobil.com/,"Exxon Mobil Corp. engages in the exploration, development, and distribution of oil, gas, and petroleum products. The company is headquartered in Irving, Texas and currently employs 71,000 full-time employees. The firm is engaged in the exploration, production, transportation and sale of crude oil and natural gas, and the manufacture, transportation and sale of petroleum products. The firm also manufactures and markets commodity petrochemicals, including olefins, aromatics, polyethylene and polypropylene plastics, and a range of specialty products. The firm's segments include Upstream, Downstream, Chemical, and Corporate and Financing. The Upstream segment operates to explore for and produce crude oil and natural gas. The Downstream operates to manufacture and sell petroleum products. The Chemical segment operates to manufacture and sell petrochemicals. The firm has exploration and development activities in projects located in the United States, Canada/South America, Europe, Africa, Asia and Australia/Oceania.",Mr. Darren Woods,Energy,US,74900,19729406000,5959 LAS COLINAS BLVD,Irving,TEXAS,75039-2298,30.98,35.1734,https://financialmodelingprep.com/image-stock/XOM.png,1980-03-17,False
