symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage
PTR,28.32,1.292839,145529,104795333000,2.024,27.74-53.55,-0.2,PetroChina Company Limited,USD,,,,New York Stock Exchange,NYSE,Oil & Gas Integrated,http://www.petrochina.com.cn,,,Energy,,,,,,,,,0.0,https://financialmodelingprep.com/image-stock/PTR.jpg,,True
