date,symbol,fillingDate,acceptedDate,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2005-06-30,XOM,2005-08-04,2005-08-04 10:22:32,Q2,86622000000,58659000000.0,27963000000,0.322816,214000000,13977000000,0.0,0.0,17150000000,75809000000,-188000000,2516000000,15087000000,0.174171,10813000000,0.12483,625000000.0,12759000000,0.147295,5119000000,7640000000,0.088199,1.19937,1.19937,6370000000,6370000000,https://www.sec.gov/Archives/edgar/data/34088/000003408805000119/r10q080405.htm,https://www.sec.gov/Archives/edgar/data/34088/000003408805000119/r10q080405.htm
2005-03-31,XOM,2005-05-05,2005-05-05 10:33:15,Q1,79475000000,52635000000.0,26840000000,0.337716,173000000,13636000000,0.0,0.0,16513000000,69148000000,-56000000,2553000000,15400000000,0.193772,10327000000,0.12994,1020000000.0,12903000000,0.162353,5043000000,7860000000,0.098899,1.22468,1.22468,6418000000,6418000000,https://www.sec.gov/Archives/edgar/data/34088/000119312505038144/d10k.htm,https://www.sec.gov/Archives/edgar/data/34088/000119312505038144/d10k.htm
2004-12-31,XOM,2005-02-28,2005-02-28 11:31:22,Q4,81118000000,52233000000.0,28885000000,0.356086,309000000,14583000000,0.0,0.0,17867000000,70100000000,-179000000,2613000000,15699000000,0.193533,11018000000,0.135827,773000000.0,13265000000,0.163527,4845000000,8420000000,0.103799,1.3032,1.3032,6461000000,6461000000,https://www.sec.gov/Archives/edgar/data/34088/000119312505038144/d10k.htm,https://www.sec.gov/Archives/edgar/data/34088/000119312505038144/d10k.htm
2004-09-30,XOM,2004-11-08,2004-11-08 10:52:46,Q3,74854000000,49813000000.0,25041000000,0.334531,388000000,13551000000,0.0,0.0,17028000000,66841000000,-287000000,2431000000,11678000000,0.15601,8013000000,0.107048,302000000.0,9534000000,0.127368,3854000000,5680000000,0.075881,0.87277,0.87277,6508000000,6508000000,https://www.sec.gov/Archives/edgar/data/34088/000003408804000250/r10q110804.htm,https://www.sec.gov/Archives/edgar/data/34088/000003408804000250/r10q110804.htm
2004-06-30,XOM,2004-08-06,2004-08-06 10:15:19,Q2,69220000000,45182000000.0,24038000000,0.34727,226000000,13263000000,0.0,0.0,16031000000,61213000000,-172000000,2350000000,11958000000,0.172754,8007000000,0.115675,761000000.0,9780000000,0.141289,3690000000,6090000000,0.08798,0.9302,0.9302,6547000000,6547000000,https://www.sec.gov/Archives/edgar/data/34088/000003408804000163/r10q080604.htm,https://www.sec.gov/Archives/edgar/data/34088/000003408804000163/r10q080604.htm
2004-03-31,XOM,2004-05-07,2004-05-07 11:36:50,Q1,66060000000,42484000000.0,23576000000,0.356888,175000000,13406000000,0.0,0.0,16156000000,58640000000,-48000000,2373000000,11287000000,0.17086,7420000000,0.112322,286000000.0,8962000000,0.135665,3522000000,5440000000,0.082349,0.8265,0.8265,6582000000,6582000000,https://www.sec.gov/Archives/edgar/data/34088/000119312504041877/d10k.htm,https://www.sec.gov/Archives/edgar/data/34088/000119312504041877/d10k.htm
2003-12-31,XOM,2004-03-15,2004-03-15 12:53:35,Q4,61939000000,39631000000.0,22308000000,0.360161,454000000,13822000000,0.0,-2074000000.0,16943000000,56574000000,-166000000,2493000000,11705000000,0.188976,5365000000,0.086617,0.0,9378000000,0.151407,2728000000,6650000000,0.107364,1.00575,1.00575,6612000000,6612000000,https://www.sec.gov/Archives/edgar/data/34088/000119312504041877/d10k.htm,https://www.sec.gov/Archives/edgar/data/34088/000119312504041877/d10k.htm
2003-09-30,XOM,2003-11-13,2003-11-13 16:57:10,Q3,58760000000,38450000000.0,20310000000,0.345643,227000000,12857000000,0.0,2074000000.0,15429000000,53879000000,-41000000,2203000000,8124000000,0.138257,4881000000,0.083067,0.0,5962000000,0.101464,2312000000,3650000000,0.062117,0.54871,0.54871,6652000000,6652000000,https://www.sec.gov/Archives/edgar/data/34088/000003408803000141/f10q3q2003masterv61.htm,https://www.sec.gov/Archives/edgar/data/34088/000003408803000141/f10q3q2003masterv61.htm
2003-06-30,XOM,,,Q2,56167000000,35443000000.0,20724000000,0.368971,182000000,12453000000,0.0,0.0,14974000000,50417000000,615000000,2169000000,9532000000,0.169708,5750000000,0.102373,383000000.0,6748000000,0.120142,2578000000,4170000000,0.074243,0.6236,0.6236,6687000000,6687000000,,
2003-03-31,XOM,,,Q1,60188000000,39249000000.0,20939000000,0.347893,147000000,11909000000,0.0,0.0,14653000000,53902000000,2283000000,2182000000,14893000000,0.247441,6286000000,0.104439,1309000000.0,9878000000,0.164119,3388000000,7040000000,0.116967,1.04856,1.04856,6714000000,6714000000,,
2002-12-31,XOM,,,Q4,55191000000,35956000000.0,19235000000,0.348517,311000000,11930000000,0.0,0.0,14838000000,50794000000,1020000000,2131000000,8968000000,0.16249,4397000000,0.079669,0.0,5417000000,0.09815,1727000000,4090000000,0.074106,0.60719,0.60719,6736000000,6736000000,,
2002-09-30,XOM,2002-11-12 00:00:00,2002-11-12 14:12:07,Q3,53194000000,35803000000.0,17391000000,0.326935,162000000,11215000000,0.0,0.0,13811000000,49614000000,904000000,2178000000,7577000000,0.142441,3580000000,0.067301,0.0,4484000000,0.084295,1855000000,2640000000,0.04963,0.38898,0.38898,6787000000,6787000000,https://www.sec.gov/Archives/edgar/data/34088/000003408802000043/0000034088-02-000043-index.html,https://www.sec.gov/Archives/edgar/data/34088/000003408802000043/r10q3q02s.txt
2002-06-30,XOM,2002-08-13 00:00:00,2002-08-13 15:40:55,Q2,49972000000,32481000000.0,17491000000,0.350016,229000000,11701000000,0.0,0.0,14042000000,46523000000,832000000,2003000000,7127000000,0.14262,3449000000,0.069019,0.0,4281000000,0.085668,1652000000,2640000000,0.05283,0.38647,0.38647,6831000000,6831000000,https://www.sec.gov/Archives/edgar/data/34088/000003408802000031/0000034088-02-000031-index.html,https://www.sec.gov/Archives/edgar/data/34088/000003408802000031/r10q2q02s.txt
2002-03-31,XOM,2002-05-14 00:00:00,2002-05-14 11:21:39,Q1,42592000000,26581000000.0,16011000000,0.375916,218000000,11082000000,0.0,0.0,13484000000,40065000000,801000000,1998000000,6154000000,0.144487,2527000000,0.05933,0.0,3328000000,0.078137,1265000000,2090000000,0.04907,0.30475,0.30475,6858000000,6858000000,https://www.sec.gov/Archives/edgar/data/34088/000003408802000010/0000034088-02-000010-index.html,https://www.sec.gov/Archives/edgar/data/34088/000003408802000010/first2002.txt
2001-12-31,XOM,2002-03-27 00:00:00,2002-03-27 00:00:00,Q4,47108000000,28983000000.0,18125000000,0.384754,311000000,12136000000,0.0,0.0,15121000000,44104000000,783000000,2044000000,6614000000,0.140401,3004000000,0.063768,0.0,3787000000,0.08039,1107000000,2680000000,0.056891,0.38914,0.38914,6887000000,6887000000,https://www.sec.gov/Archives/edgar/data/34088/000093066102000889/0000930661-02-000889-index.html,https://www.sec.gov/Archives/edgar/data/34088/000093066102000889/d10k.txt
2001-09-30,XOM,2001-11-13 00:00:00,2001-11-13 00:00:00,Q3,51132000000,32636000000.0,18496000000,0.36173,318000000,11616000000,0.0,0.0,14237000000,46873000000,981000000,1957000000,8178000000,0.159939,4259000000,0.083294,0.0,5240000000,0.10248,2060000000,3180000000,0.062192,0.45927,0.45927,6924000000,6924000000,https://www.sec.gov/Archives/edgar/data/34088/000003408801500024/0000034088-01-500024-index.html,https://www.sec.gov/Archives/edgar/data/34088/000003408801500024/thirdq01s.txt
2001-06-30,XOM,2001-08-13 00:00:00,2001-08-13 00:00:00,Q2,55101000000,35583000000.0,19518000000,0.354222,266000000,11272000000,0.0,0.0,13729000000,49312000000,1083000000,1871000000,10001000000,0.181503,5789000000,0.105062,0.0,6872000000,0.124716,2587000000,4460000000,0.080942,0.64053,0.64053,6963000000,6963000000,https://www.sec.gov/Archives/edgar/data/34088/000003408801500015/0000034088-01-500015-index.html,https://www.sec.gov/Archives/edgar/data/34088/000003408801500015/sec10qs.txt
2001-03-31,XOM,2001-05-14 00:00:00,2001-05-14 00:00:00,Q1,56076000000,35161000000.0,20915000000,0.372976,280000000,11253000000,0.0,0.0,13919000000,49080000000,1224000000,1976000000,11460000000,0.204366,6996000000,0.124759,0.0,8220000000,0.146587,3260000000,5000000000,0.089165,0.71541,0.71541,6989000000,6989000000,https://www.sec.gov/Archives/edgar/data/34088/000003408801500008/0000034088-01-500008-index.html,https://www.sec.gov/Archives/edgar/data/34088/000003408801500008/firstqs.txt
2000-12-31,XOM,2001-03-28 00:00:00,2001-03-28 00:00:00,Q4,62733000000,41152000000.0,21581000000,0.344014,325000000,11452000000,0.0,0.0,14579000000,55731000000,1410000000,2033000000,12170000000,0.193997,7002000000,0.111616,0.0,8412000000,0.134092,3507000000,5220000000,0.08321,0.7455,0.7455,7002000000,7002000000,https://www.sec.gov/Archives/edgar/data/34088/000093066101000781/0000930661-01-000781-index.html,https://www.sec.gov/Archives/edgar/data/34088/000093066101000781/0000930661-01-000781-0001.txt
2000-09-30,XOM,2000-11-13 00:00:00,2000-11-13 00:00:00,Q3,57497000000,37295000000.0,20202000000,0.351357,235000000,11887000000,0.0,0.0,14576000000,51871000000,1071000000,1901000000,10099000000,0.175644,5626000000,0.097849,0.0,6697000000,0.116476,2637000000,4490000000,0.078091,0.63751,0.63751,7043000000,7043000000,https://www.sec.gov/Archives/edgar/data/34088/000003408800000013/0000034088-00-000013-index.html,https://www.sec.gov/Archives/edgar/data/34088/000003408800000013/0000034088-00-000013-0001.txt
2000-06-30,XOM,2000-08-14 00:00:00,2000-08-14 00:00:00,Q2,54936000000,36253000000.0,18683000000,0.340087,166000000,10454000000,0.0,0.0,12997000000,49250000000,1020000000,1939000000,10195000000,0.18558,5686000000,0.103502,0.0,6706000000,0.122069,2706000000,4530000000,0.08246,0.64264,0.64264,7049000000,7049000000,https://www.sec.gov/Archives/edgar/data/34088/000003408800000009/0000034088-00-000009-index.html,https://www.sec.gov/Archives/edgar/data/34088/000003408800000009/0000034088-00-000009-0001.txt
2000-03-31,XOM,2000-05-12 00:00:00,2000-05-12 00:00:00,Q1,53273000000,34742000000.0,18531000000,0.34785,210000000,10959000000,0.0,0.0,14073000000,48815000000,808000000,2128000000,8657000000,0.162503,4458000000,0.083682,0.0,5266000000,0.098849,2241000000,3480000000,0.065324,0.49404,0.49404,7044000000,7044000000,https://www.sec.gov/Archives/edgar/data/34088/000003408800000004/0000034088-00-000004-index.html,https://www.sec.gov/Archives/edgar/data/34088/0000034088-00-000004.txt
1999-12-31,XOM,,,Q4,53674000000,34384000000.0,19290000000,0.359392,422000000,13440000000,0.0,0.0,16901000000,51285000000,908000000,2153000000,6358000000,0.118456,2389000000,0.044509,0.0,3297000000,0.061426,1013000000,2284000000,0.042553,0.32508,0.32508,7026000000,7026000000,,
1999-09-30,XOM,1999-11-12 00:00:00,1999-11-12 00:00:00,Q3,48415000000,31557000000.0,16858000000,0.348198,285000000,11435000000,0.0,0.0,13937000000,45494000000,571000000,1991000000,6054000000,0.125044,2921000000,0.060333,0.0,3492000000,0.072126,1304000000,2188000000,0.045193,0.31071,0.31071,7042000000,7042000000,https://www.sec.gov/Archives/edgar/data/34088/000003408899000012/0000034088-99-000012-index.html,https://www.sec.gov/Archives/edgar/data/34088/0000034088-99-000012.txt
1999-06-30,XOM,1999-08-13 00:00:00,1999-08-13 00:00:00,Q2,42458000000,26592000000.0,15866000000,0.373687,297000000,11560000000,0.0,0.0,14001000000,40593000000,819000000,1989000000,5492000000,0.129351,1865000000,0.043926,0.0,2684000000,0.063215,730000000,1954000000,0.046022,0.2774,0.2774,7044000000,7044000000,https://www.sec.gov/Archives/edgar/data/34088/000003408899000005/0000034088-99-000005-index.html,https://www.sec.gov/Archives/edgar/data/34088/0000034088-99-000005.txt
1999-03-31,XOM,1999-05-13 00:00:00,1999-05-13 00:00:00,Q1,37982000000,22930000000.0,15052000000,0.396293,242000000,11464000000,0.0,0.0,14075000000,37005000000,700000000,2171000000,4548000000,0.119741,977000000,0.025723,0.0,1677000000,0.044152,193000000,1484000000,0.039071,0.21104,0.21104,7032000000,7032000000,https://www.sec.gov/Archives/edgar/data/34088/000003408899000004/0000034088-99-000004-index.html,https://www.sec.gov/Archives/edgar/data/34088/0000034088-99-000004.txt
1998-12-31,XOM,,,Q4,40291000000,22668000000.0,17623000000,0.437393,527000000,13495000000,0.0,0.0,16832000000,39500000000,1177000000,2522000000,5667000000,0.140652,791000000,0.019632,0.0,1968000000,0.048845,590000000,1378000000,0.034201,0.19206,0.19206,7175000000,7175000000,,
1998-09-30,XOM,1998-11-12 00:00:00,1998-11-12 00:00:00,Q3,40785000000,25373000000.0,15412000000,0.377884,387000000,11145000000,0.0,0.0,13729000000,39102000000,1197000000,1923000000,6000000000,0.147113,1683000000,0.041265,0.0,2880000000,0.070614,971000000,1909000000,0.046806,0.27024,0.27024,7064000000,7064000000,https://www.sec.gov/Archives/edgar/data/34088/000003408898000005/0000034088-98-000005-index.html,https://www.sec.gov/Archives/edgar/data/34088/0000034088-98-000005.txt
1998-06-30,XOM,1998-08-14 00:00:00,1998-08-14 00:00:00,Q2,41831000000,25835000000.0,15996000000,0.382396,334000000,11090000000,0.0,0.0,13471000000,39306000000,767000000,1967000000,6026000000,0.144056,2525000000,0.060362,0.0,3292000000,0.078698,1030000000,2262000000,0.054075,0.31895,0.31895,7092000000,7092000000,https://www.sec.gov/Archives/edgar/data/34088/000003408898000003/0000034088-98-000003-index.html,https://www.sec.gov/Archives/edgar/data/34088/0000034088-98-000003.txt
1998-03-31,XOM,1998-05-13 00:00:00,1998-05-13 00:00:00,Q1,42720000000,26861000000.0,15859000000,0.371231,258000000,10398000000,0.0,0.0,12790000000,39651000000,874000000,1943000000,6690000000,0.156601,3069000000,0.07184,0.0,3943000000,0.092299,1348000000,2525000000,0.059106,0.35533,0.35533,7106000000,7106000000,https://www.sec.gov/Archives/edgar/data/34088/000003408898000001/0000034088-98-000001-index.html,https://www.sec.gov/Archives/edgar/data/34088/0000034088-98-000001.txt
1997-12-31,XOM,,,Q4,46118000000,43380000000.0,2738000000,0.059369,510000000,-4017000000,0.0,0.0,-776000000,42604000000,1422000000,2312000000,8670000000,0.187996,3514000000,0.076196,0.0,4936000000,0.10703,1732000000,3204000000,0.069474,0.45576,0.45576,7030000000,7030000000,,
1997-09-30,XOM,1997-11-12 00:00:00,1997-11-12 00:00:00,Q3,48331000000,26964000000.0,21367000000,0.442097,279000000,15241000000,0.0,0.0,17754000000,44718000000,815000000,1889000000,7132000000,0.147566,3613000000,0.074755,0.0,4428000000,0.091618,1716000000,2712000000,0.056113,0.37845,0.37845,7166000000,7166000000,https://www.sec.gov/Archives/edgar/data/34088/000003408897000006/0000034088-97-000006-index.html,https://www.sec.gov/Archives/edgar/data/34088/0000034088-97-000006.txt
1997-06-30,XOM,1997-08-12 00:00:00,1997-08-12 00:00:00,Q2,50051000000,28217000000.0,21834000000,0.436235,223000000,15510000000,0.0,0.0,18015000000,46232000000,926000000,1989000000,7660000000,0.153044,3819000000,0.076302,0.0,4745000000,0.094803,1930000000,2815000000,0.056243,0.39283,0.39283,7166000000,7166000000,https://www.sec.gov/Archives/edgar/data/34088/000003408897000005/0000034088-97-000005-index.html,https://www.sec.gov/Archives/edgar/data/34088/0000034088-97-000005.txt
1997-03-31,XOM,1997-05-13 00:00:00,1997-05-13 00:00:00,Q1,50655000000,29197000000.0,21458000000,0.423611,240000000,14404000000,0.0,0.0,16963000000,46160000000,734000000,2038000000,8001000000,0.157951,4495000000,0.088738,0.0,5229000000,0.103228,2228000000,3001000000,0.059244,0.41739,0.41739,7190000000,7190000000,https://www.sec.gov/Archives/edgar/data/34088/000003408897000003/0000034088-97-000003-index.html,https://www.sec.gov/Archives/edgar/data/34088/0000034088-97-000003.txt
1996-12-31,XOM,,,Q4,55209000000,52877000000.0,2332000000,0.042239,500000000,-4742000000,0.0,0.0,-1436000000,51441000000,1619000000,2166000000,9172000000,0.166132,3768000000,0.06825,0.0,5387000000,0.097575,2216000000,3171000000,0.057436,0.41972,0.41972,7555000000,7555000000,,
1996-09-30,XOM,1996-11-13 00:00:00,1996-11-13 00:00:00,Q3,52790000000,29016000000.0,23774000000,0.45035,338000000,17901000000,0.0,0.0,20479000000,49495000000,857000000,1952000000,6961000000,0.131862,3295000000,0.062417,0.0,4152000000,0.078651,1823000000,2329000000,0.044118,0.33045,0.33045,7048000000,7048000000,https://www.sec.gov/Archives/edgar/data/34088/000003408896000006/0000034088-96-000006-index.html,https://www.sec.gov/Archives/edgar/data/34088/0000034088-96-000006.txt
1996-06-30,XOM,1996-08-13 00:00:00,1996-08-13 00:00:00,Q2,50887000000,27823000000.0,23064000000,0.45324,221000000,17225000000,0.0,0.0,19668000000,47491000000,844000000,1909000000,6993000000,0.137422,3396000000,0.066736,0.0,4240000000,0.083322,1887000000,2353000000,0.04624,0.33376,0.33376,7050000000,7050000000,https://www.sec.gov/Archives/edgar/data/34088/000003408896000003/0000034088-96-000003-index.html,https://www.sec.gov/Archives/edgar/data/34088/0000034088-96-000003.txt
1996-03-31,XOM,1996-05-14 00:00:00,1996-05-14 00:00:00,Q1,49002000000,26556000000.0,22446000000,0.458063,216000000,16412000000,0.0,0.0,18986000000,45542000000,903000000,2027000000,7293000000,0.148831,3460000000,0.070609,0.0,4363000000,0.089037,1742000000,2621000000,0.053488,0.37172,0.37172,7051000000,7051000000,https://www.sec.gov/Archives/edgar/data/34088/000003408896000002/0000034088-96-000002-index.html,https://www.sec.gov/Archives/edgar/data/34088/0000034088-96-000002.txt
1995-12-31,XOM,1996-03-08 00:00:00,1996-03-08 00:00:00,Q4,49990000000,26198000000.0,23792000000,0.475935,357000000,18148000000,0.0,0.0,21619000000,47817000000,1772000000,2905000000,8622000000,0.172474,2173000000,0.043469,0.0,3945000000,0.078916,1490000000,2455000000,0.04911,0.33474,0.33474,7334000000,7334000000,https://www.sec.gov/Archives/edgar/data/34088/000093066196000138/0000930661-96-000138-index.html,https://www.sec.gov/Archives/edgar/data/34088/0000930661-96-000138.txt
1995-09-30,XOM,1995-11-13 00:00:00,1995-11-13 00:00:00,Q3,48844000000,25724000000.0,23120000000,0.473344,254000000,17336000000,0.0,0.0,19989000000,45713000000,762000000,2028000000,6683000000,0.136823,3131000000,0.064102,0.0,3893000000,0.079703,1607000000,2286000000,0.046802,0.32398,0.32398,7056000000,7056000000,https://www.sec.gov/Archives/edgar/data/34088/000003408895000004/0000034088-95-000004-index.html,https://www.sec.gov/Archives/edgar/data/34088/0000034088-95-000004.txt
1995-06-30,XOM,1995-08-10 00:00:00,1995-08-10 00:00:00,Q2,49784000000,27252000000.0,22532000000,0.452595,246000000,17209000000,0.0,0.0,20010000000,47262000000,732000000,2196000000,6182000000,0.124176,2522000000,0.050659,0.0,3254000000,0.065362,1445000000,1809000000,0.036337,0.25623,0.25623,7060000000,7060000000,https://www.sec.gov/Archives/edgar/data/34088/000003408895000003/0000034088-95-000003-index.html,https://www.sec.gov/Archives/edgar/data/34088/0000034088-95-000003.txt
1995-03-31,XOM,1995-05-11 00:00:00,1995-05-11 00:00:00,Q1,46599000000,25548000000.0,21051000000,0.451748,263000000,15535000000,0.0,0.0,18117000000,43665000000,807000000,2005000000,6553000000,0.140625,2934000000,0.062963,0.0,3741000000,0.080281,1445000000,2296000000,0.049271,0.3253,0.3253,7058000000,7058000000,https://www.sec.gov/Archives/edgar/data/34088/000003408895000002/0000034088-95-000002-index.html,https://www.sec.gov/Archives/edgar/data/34088/0000034088-95-000002.txt
1994-12-31,XOM,1995-03-10 00:00:00,1995-03-10 00:00:00,Q4,49188000000,26753000000.0,22435000000,0.456107,420000000,17024000000,0.0,0.0,19813000000,46566000000,1034000000,2029000000,6719000000,0.136598,2622000000,0.053306,0.0,3656000000,0.074327,1233000000,2423000000,0.04926,0.34476,0.34476,7028000000,7028000000,https://www.sec.gov/Archives/edgar/data/34088/000095010995000647/0000950109-95-000647-index.html,https://www.sec.gov/Archives/edgar/data/34088/0000950109-95-000647.txt
1994-09-30,XOM,1994-11-14 00:00:00,1994-11-14 00:00:00,Q3,45976000000,24591000000.0,21385000000,0.465134,299000000,16371000000,0.0,0.0,18854000000,43445000000,473000000,1860000000,5337000000,0.116082,2531000000,0.05505,0.0,3004000000,0.065338,1346000000,1658000000,0.036062,0.23402,0.23402,7085000000,7085000000,https://www.sec.gov/Archives/edgar/data/34088/000003408894000008/0000034088-94-000008-index.html,https://www.sec.gov/Archives/edgar/data/34088/0000034088-94-000008.txt
1994-06-30,XOM,1994-08-15 00:00:00,1994-08-15 00:00:00,Q2,43149000000,23471000000.0,19678000000,0.456048,243000000,15236000000,0.0,0.0,18026000000,41497000000,385000000,2267000000,4689000000,0.10867,1652000000,0.038286,0.0,2037000000,0.047209,954000000,1083000000,0.025099,0.15284,0.15284,7086000000,7086000000,https://www.sec.gov/Archives/edgar/data/34088/000003408894000003/0000034088-94-000003-index.html,https://www.sec.gov/Archives/edgar/data/34088/0000034088-94-000003.txt
1994-03-31,XOM,1994-05-11 00:00:00,1994-05-11 00:00:00,Q1,40572000000,21420000000.0,19152000000,0.47205,220000000,14225000000,0.0,0.0,16877000000,38297000000,510000000,1957000000,5252000000,0.129449,2275000000,0.056073,0.0,2785000000,0.068643,1090000000,1695000000,0.041778,0.23941,0.23941,7080000000,7080000000,https://www.sec.gov/Archives/edgar/data/34088/000003408894000002/0000034088-94-000002-index.html,https://www.sec.gov/Archives/edgar/data/34088/0000034088-94-000002.txt
1993-12-31,XOM,1994-03-11 00:00:00,1994-03-11 00:00:00,Q4,44521000000,22969000000.0,21552000000,0.484086,354000000,16171000000,0.0,0.0,18783000000,41752000000,355000000,1978000000,5457000000,0.122571,2769000000,0.062195,0.0,3124000000,0.070169,1275000000,1849000000,0.041531,0.2616,0.2616,7068000000,7068000000,https://www.sec.gov/Archives/edgar/data/34088/000095013194000308/0000950131-94-000308-index.html,https://www.sec.gov/Archives/edgar/data/34088/0000950131-94-000308.txt
1993-09-30,XOM,,,Q3,43060000000,23376000000.0,19684000000,0.45713,258000000,14769000000,0.0,0.0,17265000000,40641000000,744000000,1851000000,5758000000,0.13372,2419000000,0.056177,0.0,3163000000,0.073456,1137000000,2026000000,0.047051,0.28632,0.28632,7076000000,7076000000,,
1993-06-30,XOM,,,Q2,43647000000,24102000000.0,19545000000,0.447797,257000000,14921000000,0.0,0.0,17272000000,41374000000,542000000,1856000000,5213000000,0.119435,2273000000,0.052077,0.0,2815000000,0.064495,1001000000,1814000000,0.041561,0.25636,0.25636,7076000000,7076000000,,
1993-03-31,XOM,,,Q1,41778000000,23410000000.0,18368000000,0.439657,184000000,13580000000,0.0,0.0,15942000000,39352000000,539000000,1828000000,5332000000,0.127627,2426000000,0.058069,0.0,2965000000,0.07097,1290000000,1675000000,0.040093,0.23459,0.23459,7140000000,7140000000,,
1992-12-31,XOM,,,Q4,47624000000,25955000000.0,21669000000,0.455002,416000000,16747000000,0.0,0.0,19800000000,45755000000,1045000000,2302000000,6261000000,0.131467,1869000000,0.039245,0.0,2914000000,0.061188,1001000000,1913000000,0.040169,0.2715,0.2715,7046000000,7046000000,,
1992-09-30,XOM,,,Q3,46528000000,25607000000.0,20921000000,0.449643,243000000,16033000000,0.0,0.0,18506000000,44113000000,352000000,1747000000,4866000000,0.104582,2415000000,0.051904,0.0,2767000000,0.05947,1209000000,1558000000,0.033485,0.21999,0.21999,7082000000,7082000000,,
1992-06-30,XOM,,,Q2,42603000000,23730000000.0,18873000000,0.442997,296000000,14772000000,0.0,0.0,17269000000,40999000000,345000000,1814000000,4108000000,0.096425,1604000000,0.03765,0.0,1949000000,0.045748,764000000,1185000000,0.027815,0.16737,0.16737,7080000000,7080000000,,
1992-03-31,XOM,,,Q1,42481000000,22826000000.0,19655000000,0.462677,360000000,14948000000,0.0,0.0,17707000000,40533000000,584000000,1961000000,4591000000,0.108072,1948000000,0.045856,0.0,2532000000,0.059603,1070000000,976000000,0.022975,0.13781,0.13781,7082000000,7082000000,,
1991-12-31,XOM,,,Q4,47463000000,25847000000.0,21616000000,0.455428,561000000,17121000000,0.0,0.0,20014000000,45861000000,814000000,1985000000,5215000000,0.109875,1602000000,0.033753,0.0,2416000000,0.050903,896000000,1520000000,0.032025,0.21146,0.21146,7188000000,7188000000,,
1991-09-30,XOM,,,Q3,42214000000,22918000000.0,19296000000,0.4571,411000000,14624000000,0.0,0.0,17232000000,40150000000,331000000,1791000000,4517000000,0.107002,2064000000,0.048894,0.0,2395000000,0.056735,915000000,1480000000,0.035059,0.20699,0.20699,7150000000,7150000000,,
1991-06-30,XOM,,,Q2,41223000000,22155000000.0,19068000000,0.462557,392000000,14201000000,0.0,0.0,16779000000,38934000000,493000000,1793000000,5068000000,0.122941,2289000000,0.055527,0.0,2782000000,0.067487,1212000000,1570000000,0.038086,0.221,0.221,7104000000,7104000000,,
1991-03-31,XOM,,,Q1,46527000000,25149000000.0,21378000000,0.459475,329000000,14449000000,0.0,0.0,17166000000,42315000000,738000000,1844000000,7532000000,0.161884,4212000000,0.090528,0.0,4950000000,0.10639,2000000000,2950000000,0.063404,0.41098,0.41098,7178000000,7178000000,,
